Date	Page	Abstract
18720101	909090	909090
18720102	909090	909090
18720103	909090	909090
18720104	909090	909090
18720105	909090	909090
18720106	Page 1	SAT URDAY, JANUARY 6, 1872. LATTEST MARKET QUATIONS. mn '.in. 1872. Gambiei 18.47*. L 0.70. 117*. &BU. Do. 2.90. 3.30. 116. 2.15. 1.40. L62|. 1.82|. I to Loud. Hank bills &gt;'• months sight I SJ.
18720106	Page 1	THE NEW YEAR SPORTS. As usual on New Year's day, a large and mixed crowd of at least ten thousand assembled on the Ksplana.le to witness and participate in the Sports, that save become an established institution here. These consisted of Hat races, sack races, jumping and wrestling inatche.-, and...
18720106	Page 1	"JAVA. Till, cau.-cs which have led to the sending &lt;&gt;f a military expedition to the East coast (d Sumatra are thus set forth iii the New Batavia Handletblad of the 22nd December! ""The beadmen of Qampoog Kadoengoeag and Gunung finggie succeeded i:i getting together a following bo plunder Campong Kala..."
18720106	Page 1	CHINA. Tiik following i.s a nummary of China news received by the mail HONGKoN.;. Consequent upon the Christmas Holidays, there has been comparatively little to note iv local news since last mail. The conspiracy ease rumains in tbatot ifm, the hearing of the arguments for an ai i judgment having...
18720106	Page 1	FORTNIGHT'S SUMMARY. fin. principal eveut of the fortnight ha- been the visit of Ills the lx mo- of Siam to th&lt; 11 his wa\ to 'aleiitta to visit of India. His Majesty on the morning of the 2 1 &gt;t instant, in hi- private yacbt Bangkok, j aeeoin pai lied...
18720106	Page 1	SH ANGHAI. A meeting of the Tr place, on t Ji mt, when, among other matters, the que bion of putting down the abuse at Pubu'c Lotteries, which have gradually become very prevalent, wa taken into consideration. The Senior Consul. &lt;;.-... P. Seward, Esq., Consul-Qeneral for Urn I nit -d...
18720106	Page 1	CHINKEANG. A irreapondent of the .V Da writ. 1 see \ou Mention the existence of a rumour that Tseng-kwo-fan i^ likely t &gt; retire; bni none of the &lt; tli.i;ils here bare heard of it, nor think it likelyi and if it basaay foundation, we are so el Nanking we...
18720106	Page 1	YOKOHAMA. The whole ol the loahiwam has been destroyed by a Ire which ln-.ik. 00l ■&gt;» the night of the 7th task. Bvery effort waa made to \a\\ the conflagration down, but though good service was rendered by the steam and other ire engines, ii wasjunpossible to stay the flames....
18720106	Page 1	THE POST OFFICE. To the Editor *&gt;/ the Davy Z¥mm. Sic: Ticket-holders at the I'ost Ofiee have lii-eu acouctomed to post their letters .in.- quarter of an hour after the closing of the mail, fr.e of charge. To-day I forwaided mine few minutea after the tune, and three letters were...
18720106	Page 1	THE PERSIAN FAMINE FUND. Tii the Editor of the Daily T Sik: In your paper of yesterday you stale that the Armenian and Parses community arc exerting themselvei in iwelliag the fund for the rauefof theauflereri by the faiiiinc in Persia, andmsntion the donation of His Majesty the Kiug of...
18720106	Page 1	news of the week.
18720106	Page 1	TUESDAY, 2ND JANUARY. I'iik Ocean Company's steamer h ni'-il left Hongkong for Singapore on the 80th December, and may therefore be expected, here aboni the sth instant.
18720106	Page 1	WDNESDAY, 3RD JANUARY. lli&gt; Excellency the Administrator returned to Singapore this morning, from Penang and .Malacca, in the Colonial steamer J'li'./n.
18720106	Page 2	THURSDAY, 4TH JANUARY. 1 ii k British steamer w amor, Capt. Thomas, from Hongkong 28th ultimo, in mute to London via Suez Canal, arrived at noon to-day.
18720106	Page 2	FRIDAY, 5TH JANUARY. Tiik British steamer Rainbow, Capt. Deighton, from rVnang 2nd and Malacca I lli instant, arrived here this morning 1
18720106	Page 2	GREVILLE'S AUSTRALIAN TELEGRAM. Me/bourne, Dec. blfi. Parliament was prorogued on the 23rd of November. It is' not expected to re-assemble before April. The Railway Bill passed after having been mutilated by the Legislative Council. The line from fkwionff to Camperdowa was struck out, and the gauge was left an open...
18720106	Page 2	CHINKIANG. .V 0. E$nU.J It is Mitisf.i. t .rv to lad thai the Hidden increme in the trade of Chinkiang which has narked the l:i-t three fears has been bo exceptional sport, but that the capacity of the import market &gt;till ihowi a tendency to increase. Satisfactory, li &gt;w v.-r....
18720106	Page 3	Arribals. Sunday. 'M-t December. (i.rinan ship Etba Rick re, 1,688 tons. IVidrkhs ooausaader, Swati.w 22ml December, conaigi ees Behn, Mb rer Co. British barque London, 640 tons, PTales oommander, Batevia fith Deeeaaber. Britiah sol aer Loohlee, 247 tons, Boig commanler, Hongkoag 19th December. British barque Henry Darling. 412 tons, Leslie...
18720106	Page 3	Departures. S:it ur.l;i&gt; :&gt;llth December. American barque Minnehaha, Carpenter, for Bassoon. Sarawak rtWIMfIT Royalist, Waieliam. for Sarawak. Siamese ship Resolution, Jsiniirr. (or Bangkok. British barque now Broihera, Monnich, for Bangkok. British barque Jane, Mima, for Cotie. Tiles. lav. 2nd January. Spanish steamer Emiliaiio, Orianaga, for Liverpool. Wi -liicsiliiy, :ir«l January....
18720106	Page 3	SHIPPING IN THE HARBOUR. Da-il Ship's Names. Captains. Flao and Rig. Tons. of WhekeFkom Consignees oe Agents. Destination. .IVAL MEN-OFWaK. law F.neiny (baser 4 Bouraynj SIJULMBiI E iUM-j&gt;i i»i Kate M..hr Maha Ranee 9 Ranee 5 Agues Jofcore Fair lUmM 1 Danube Washi Hil'crni.i 1 P;isig Nrwa Kainlxiw Plato Rangoon...
