Date	Page	Abstract
19020101	909090	909090
19020102	Page 2	"AR 1901. K&gt;CAL EVENTS lies about Last ■rade. ■d and House Rue of the Strait; i summary ol K'||""""' and tin Hr that liiiBjiiBt also find jn Hnii' interesting ■&lt;»'l a valuable dealin^R in in Singapore Ham retained] ■til February, ■v-r to Knif■ie appointH,"" 11 Guiana. ■U' Actini: W October,..."
19020102	Page 2	"THE YE /SUMMARY OF '""terestJnsArtl, Vear's I The B °om in L a I p rop ei Li"" hl 8 th first i: Uwiar in IQQ2 We I'"" 6 occurrences i n Efts 5 I Ad niinistra t've Council. ""The""^.™ J |8ettJ V neasures oftbe""' L BI .'leal 8tafl'anH ik..."
19020102	Page 2	Singapore Town. 'Ehe Municipality ThecHangesiin the unofficial constitution off the I Board were the nomination of Mr. J.j \V. B. Alaclaren in place of M&gt;. Leejchoon Guan, who had resigned. Mr. Wee Theam Tew filled the Rocbore wa^rd seat vacated by Mr. \V. Nanson. A .loan of one million of...
19020102	Page 3	IMPORTS. Sales of cotton piece goods and yarn' show an improvement generally in the aggregate on those of 1900. Imports of cotton goods have been maintained gener.-illy, but show increases in certain specific articles, in contrast with a falling oil' in others. Cotton has been practically steady throughout the year...
19020102	Page 4	Straits Times. PRICE 15 CENTB. THURSDAY, 2nd JANUARY. Srtaaonanu reflections the same things were going on as before and in the same old spirit a spirit which will rule, it is to be foared, until softened by the approach of another Christmas, or tbe appearance upon the world's stage of...
19020102	Page 4, REUTER	Reuter's Telegrams. TWEEFONTEIN FIGHT. 240 Prisoners Taken. London, Ist January. The prisoners taken in the fighting at Tweefontein numbered 246 BRITISH AND AMERICAN NEGOTIATIONS. It is announced at Whlnmi m tliat Great Britain ami America will shortly enter into negotiations for the settleX: Mliow qursdoi jii.s at issue, intli ■&gt;....
19020102	Page 4	BOER DEFEATS. Lomlov, \itiil .lan. General Bruce-HamiFton engaged Commandant Grobelaar on the 2.'lrd December, to tlie east of Ermelo. The enemy left four dead on the Held. Eleven prisoners were taken. Captain Mackenzie co-operating from the north captured seventeen prisoners. TWEEFONTEIN. The Boers got away with the two guns they...
19020102	Page 4	MORE YEOMANRY. Later. The call for 2,000 Yeomanry has met with an immense response in London. MARQUIS ITO. The Marquis Ito leaves England on Tuesday and probably will give up an intended visit to China. He proceeds in that case direct to Japan where he is timed to arrive early...
19020102	Page 5	N D. L. PASSENGERS. The German mail steamer Stettin which arrived from Sydney, via German New Guinea, brought the following passengers f'»r Singapore —Mr and Mrs O' Keefe, Mr. Merrit, Mr. Walter Krnll, Mr. and Mrs. Birdsall, Mr. Piper, Capt. Kock, Assessor Boether, Professor Biero-Lafcos, Mr. W. Scott, Mr. Mielatz,...
19020102	Page 5	GOLF. The Interteam Trophy. nih. scares in the recent interteam trophy competition were as follows I'KKAK. SIMi.VPOBK. A. It. Stephen* 90 J. 11. KubertHon...S3 A. Campbell f. Vcrgueium ...89 K. Ob »7 K. V. W. Vade ...93 •2«7 MI Ski.amioi:. C. i .'..,-1,.r,l S4 .1. l.la--t..r.l 91 I. .lark 101...
19020102	Page 5	QUEEN WILHELMINA. To the Editor of the Straits Times. Sir,— To Dutchmen, the custom of discussing affairs of people in the press, whatever their social standing may be, is particularly unsympathetic. Still, I would like to say a few words in protest against the leading article in reference to the...
19020102	Page 5	A ROAD LIKE A BUFFALO WALLOW. To the Editor of live Strait* Times. Sib,— Will you kindly allow me through the columns of your valuable paper to draw the attention of the authorities to the disgraceful state of the Katong-Changie Road, which at the present time in wet weather more...
19020102	Page 5	PAIN IN THE CHEST is nat uit's warning that Pneumonia is threatened. Damp a piece o) ilminel with CHA.MUKKLAIVS PAIN j»ALM, and bind over the -i-at of pain, anii Himther mi the back between the choulder*, and prompt relief will follow. Sold hy all dealers in medicines. Die {Napest&gt;aiy, General...
19020102	Page 5	NEW YEAR SPORTS. ON SEA. The New Year was ushered in yesterday with the customary sports on land and sea, and ap the weather was fine the large crowds who turned out to see the sights enjoyed themselves. The sports on sea created as great an amount of amusement and...
19020102	Page 5	DHOBIE STRIKE. a&gt; The Singapore dhobies— or a great, number of them are out on strike, and the reason is alleged to he Jthe hard-« ship's anticipated from the enforcement of the new Municipal Byelaws, whose ohject is to ensure cleanliness. We hear that the Chinese dhobies were the first...
19020102	Page 5	GOVERNMENT BY CORPORATION. (By a Special Correspondent). Lahuan, Borneo— With profit as its primary and essential object, whatever lofty or humanitarian motive may actuate it collaterally, the government of British North Borneo has undergone experiences which may suggest something of value to those who count on quick and bounteous returns...
19020102	Page 5	PASSENGER LIST. KXPECTSD AHKIVAI.I. (Booked). Passengers for Singapore. Per P. A 0. s. s. Himalaya connecting with the steamer Cornmandel at Colombo from London Nov. 23rd, due Dec. 29th. Messrs. A. 8. Haynes, W. H. Macray, Clarke, 6. M. Laidlor, E. B. Young, and J. s. Olover, C. E. Strode...
19020102	Page 5	"COMMERCIAL. Singapore, 2nd January, 19O*J. PRODUCE. Qambier 13.00 Copra Bali 10.00 do Pontianak 9-0"" Pepper, Black 51.82J do White, (5%) 64 00 Sago Flour Sarawak 3.50 do Brunei No. 1 3.25 Pearl Sago 4.20 Coffee, Ball, 15% basis 2«50 Coffee, Palembang. 20% basis 29.00 Coffee, Liberian No. 1 21.50 Tapioca,..."
19020102	Page 8	CLEARANCES. VkTS. K-ti.'- Name. Flag A Kic Toss. Destination. .Ixn Dec Jan I 1 31 2 1 1 I 2 2 2 8 2 I S I Tointaut Taiahan Kimn Aon Acara Benlawerst 8.-HtHJV* Hin Sang. Resident Schifl Sert.ia Olaucus Isabella Hong Wan Pirn Chow Phya H«ba Ban Wbatt Hio...
