Date	Page	Abstract
18490101	909090	909090
18490102	909090	909090
18490103	Page 2	THE Straits Times Singapore: Wednesday, 3rd Jan. 1849. We have to announce the arrival of the following I passengers It Dec. 17th per Taereaa from Ltbuaa, Commander Yoang N.I I.icut II Ridoont list N N. 1 asth per Brigand from Macao, Captaia ComII pot, Mrs Comix* and 1 children, D...
18490103	Page 3	"Lodge ""Zetland in the East.""'— St. John s dsv. i ,iim»' ai /i... &gt;--- I ««i»i di me installation 01 the Worshipful Brother James Carinerman Cunjmmg, the master elect for the year 1819. The ceremony was ably performed by the Worship ful Brother J. C. s mill acting as worslli..."
18490103	Page 3	"Grand Masonic Festival the °7il m tVedncsday v the ErangdisT' tnTi™! 12*2 °J J hQ Zetlan I r» ""icuiiiers ot Ihe Lodge r ""as ZT eV H er gif en ira Singa p° re i al mSL olhH k edby a preSent The «&lt;»&gt;1«et KooQfaid been enlarged; the throne newly..."
18490103	Page 4	LITERATURE. MII.nOWLAND POLE'S VALENTINES. There are some places which it is a real privilege to live in— such as Bath. Rowland Pole lived in Bath. The consequence was that every body knew Mr. Rowland Pole-knew all about him knpw what he had a-year, and what he did with it; knew...
18490103	Page 7	"Prices Current, Wednesday. Jan 1849. (IH, rort it !'""-*&gt; *&gt;»"""" r&gt; tB 7 Dollars. Ai.bs, Allsops and Bass Tennanta ii 1 .Singapore bottled r.ozett Europe bottled m Anchors and Cables vrrack, BaUyia 80 gallon. ■£**&lt;Jk»; &gt;"""""" ■JJeiijaininJ^p*""™ fletelnut, old i. new »&gt; Sft a iS a .v^;;- 2 9^hpi;iooo 30..."
18490103	Page 7	WEEKLY MARKET REPORT. The reported state of the market is not favorable. Manufactures do not gooff but at disadvantageous rates, and enquiries although a little more frequent, are nevertheless far from animated. The causes noticed in previous reports still exert serious influence in depressing the market; purchasers evince but little...
18490103	Page 7	SINGAPORE SHIPPING NEWS ARRIVALS. Dec. 27th— Brit, schr Theresa,- -,Labuan Dec 18 M Do. do. L'ghtning, Ogle, Arracan December 10. Do. brig Fatahool Khair, Nakoda, Moulmain November 18. 28th— Port. do. Brigand, De Lux, Macao December 19. Brit. schr. Mane, Browne, Macassar November 22. H. M. B. Childcrs, Pitman, Hongkong...
18490103	Page 7	"SHIPPING IN THE HARBOUR. Natitt* Craft"" •BRITISH, Buffalo, Futty Salam, 8. M. Bux, Shawul Ahmed. C. OUtCD'.Calypso, Futul Rachman, B BayermM,lngbce, Hap Ing, Kirn Seng Chen, Fatahool Raefcm. fcMiP-Surgil. V. (Miin A The Peninsular and Oriental Company's steam ship Achilles, Captain Evans, arrived here on Friday afternoon, making a very..."
18490103	Page 10	SINGAPORE- L O CA L Trade of the Straits'. Settlements during the year 1816-17. —We have been favored with the Tabular statements ot the shipping and commerce of the settlements in the Straits during the year 1817-17, and with the Report submitted to the lovernment of Bengal by the Governor,...
18490103	Page 10	"PINANG. (From the Pinang Gazette, December 9.J The Straits Tittles of the 22d ultimo essays to ift the proceedings of the Public meeting held sere on the 30th October and ends in the discohery of a ""mare's nest"" on which we shall allow him to rest quietly. (£f* A very..."
18490103	Page 10	MAULMAIN. It is reported in town, that warlike preparatjAurc beiiiK made by the Zimmay authorit^^or the purpose of waging war against Papoo, the King of Karanee. The amicable relations, it is said, of the two countries, have been disturbed by Papoo giving let-hmats to Foresters to cut down wood in...
18490103	Page 10	GOLD MIXES OF CALIFORNIA. (From the China Mail, December \A.J TnE following extract of a letter from the Cap tain of an American ship to his tgmtM in China, exhibits a lively picture of the lust for gold, ami the opportunities for gratifying it, now existing upon the Western shores...
