Date	Page	Abstract
18960101	909090	909090
18960102	Page 2	COMMERCIAL. LATEST MARKET QUOTATIONS. SiNOAPoac, Jmi.lam-aky. I-:'.' i TKOUUCE. (inmbier 8.10. do Cuba No. 1, »JM* do do No. i l»).00 Copra Hali 5..&gt;5. do Pootianak, UsX Pepper Black. !&gt;3O. Sago Flour, Sarawak 2.70. do Brunei 2.40. Pearl SaKo, Coffee tf»li 40.1 M Coffee Lil*riau, No. 1 **U Tapioca small...
18960102	Page 2	MAILS CLOSE. For Per sir. IWm to.Moa*ow. &gt;m socta, mam -i m. ln,lr.(firi. S.n.i 7 a.m. .'..ti. ria sots, iMKsjaAM, main. i'liit Lin, 1 1 a. 111 -nun inf tia (atts, Pn*Mf\ Mssv Mihiisa. Bsbw, 1 p.m i'mitaiix vm ports, n'.II &lt;•' Hll Wit)', I|i in T. Aaaba Tia aofti...
18960102	Page 2	MAILS TO ARRIVE. Khoh Evbopi j Hip r. mj. &lt; pa. 11 with i..t. t-. tl.-- IMk I Kki.m CantAi is* tin- r. 4 o. R.i,.-fi,».iu.--■a Tassday 1 1 m hti.t ok .'in., to London. 1.-'- r.i-.r.- l.'i- 111 I.U-..1 n AITU. I Not JTtii a O. Dm MM 1..-.-....
18960102	Page 2	PASSENGER LIST. ARRIVALS. I'.-r M. M. S. S. OtaMMMtN from Mm- His M»-s.s. .laeob Pnris, (ireisninnior. Van .l-r Dors it Bye, and Mr. Mn sud Miss I. Mi. iiri-u» Kr .in Colombo: Mr. Knuf 1111 11 lVrs. s. Sri gt'il«s)| from Poutisnak Mr. Dr. 1i..1t. I'.irr. BacoM bm lUnirkok Messrs....
18960102	Page 2	STRAITS TIMES Khtabi-whki) 183 L PRICE: 10 CENTS. [Subieription rait* and advertuing rale* may be found on the fourth page.']
18960102	Page 2	"TROUBLES IN THE TRANSVAAL. MWIFB AT JOHANNESBURG. INVASION HY MMMMMHIMHMt Ml IHAMHKKI.AIN s ACTION London, 2nd Jiiiiuary. In -11- j 1-11. ■of an appeal for help from the 1"" 1.11 n,' mli ibit.mi* of Johannesburg, Dr. Jamesoa crossed the bord between the Chartered Company's territory and the Transvaal on Sunday..."
18960102	Page 2	PASSENGERS. A mono the pa**enptrs by the German mail steamer KarUru'ie, due here a week hence, are N. Rolin-Jtcquemyu;, General 1 Adviter to the Siaoieie Government, and Madame Rolin Jtcqutmyn*. J
18960102	Page 2	"FRENCH MISSIONARY Bt the OtmU*,am here on lb« IMb instant. Father I'-'iri ■■li-.n. a couain of the raißsionarv s-at ""v.d at l|.oli. Perak, is coming ou' from Ptris, to j.,in the Roman Catholic Missiou it Malaya."
18960102	Page 2	"M. M. STEAMER. Thi M.M. slrauer Munch', wlii.li 1.-an s about ill- 6th inttant for Calcutta direct, relieves tbe S ""'""&lt; «n the mn bit wen Colombo and Calcutta in cont-ection at Colombo with the fortnightly nui I oteainer* of the M. M. t and from Marseilles."
