Date	Page	Abstract
18740101	909090	909090
18740102	909090	909090
18740103	Page 1	"STRAITS TIMES SATURDAY, JANUARY 3, LaTlferr MARKET yUOI""ATU»i \roKK. Jancaky 3bdC4. Gambier 14.^74 15.50 ia..62i Li-awak J 7^4. Pewl Sago 8.30. B ntyne Tin U§. ♦0s Mule twist IM Ji lbs. Shirtings •240t0± ""do d&lt;» 2. to 2.0: 5 do T. Ck-th. 1.^74 6 do do lJg| 7 d« do..."
18740103	Page 1	"FORTNIGHT'S SUMMAI. All the late intelligence we he legardiaf the Acheen war is co»fl»d a Urn curt telegrams. W e 3«», ''""""ever, that the Dutch forceß« With a stronger re&gt;istanec, a MM &gt;""»ght battle to -et porfffJpi tiie plain surrounding the Wtoo, .Han's palac V3L V{ A«'■""■'liiig to then own..."
18740103	Page 1	OUR NEW ADMINISTRATION. «Now is the winter of our d.M-on-rSrfcsSPSE /intofinrt of our Government with which it has pleased Providence or Downing Street to visit us is one greatly calculated to evoke feelings of thanksgiving. Under Sir Harry Ord w.e had to fight, not measures only, but men. We had...
18740103	Page 1	NEW YEAR'S SPORTS. Xkw Ykak's Day was celebrated yes- j terday in the customary manner, by Bportl 00 the Esplanade for natives i and Kumpcan-, and a regaita in the harbour. The day was unusually sultry, and the sun poured down its blazing rays all day long with unremitting fury,...
18740103	Page 1	ITEMS FROM THE JAVA PAPERS. {Traiixlafetl for the Strait* Time*.) Ip to the 25th instant (Dec.,) the following official telegrams regarding the Acheen war had MM made public at Batavia Telegram from Lieut General Van Swieten forwarded from Pining, to-day, the 22nd Dec): Our second object has been attained. We...
18740103	Page 1	LONDON LETTER. t fjiHlUftf. 27TH NoVEMBtK. It is asserted that Her Majesty Queen Victoria intends lwing present at the marriage of the Duke of Edinburgh, and that she will visit Berlin on her journey to St. Petersburgh. Mr. Henry Laboueliere in a letter to his chairman, states that it is...
18740103	Page 2	PARIS LETTER [Thi* letter, which should have reached &gt;• French mail, only came to band subsequent English mail. Ki&gt; Pahi*. 22*r&gt; No\ 1^7:«. In tbe u'rand debate which has just lerminated. and that confides France to the care of MacMahon for seven years, placing Inm on a pinacle above any...
18740103	Page 2, REUTER	"Reuter's Telegrams. London, 30M December.— The Duke of Edinburgh has started for St. Pete rsburgh. The German Emperor is convalescent. The Survivors of the Virginius"" have been released in New York. The French Government ba« sent a Circular to the Bishops concerning Pastorals. Hongkong, 31*/ Dec, Arrivals (in the order..."
18740103	Page 2	DENIAL. To the Editor of the Strait* Timet. Sir 1 notice in your weekly issue of the 20th instant, a letter from Mr. W. H. Read, dated December 19th, in which that gentleman states I have this instant received the following telegram from Penang Spoke Keuter's Agent, who yesterday contradicted...
18740103	Page 2	TIM BER CONSERVANCY NEEDED. To the Editor of the Daily Timet. Sir:— -The most casual observer cannot fail to have noticed quantities of poles piled up for sale at various parts about town. These were all saplings and young trees. Thousands of them might, if left alone, have became monarcl...
18740103	Page 2	MALACCA. (From our occational Corretpovilent.) Malacca, 28th Dec LS7S. The Straits steamers Benmore and Japan, the former from l'enang boun\l to Singapore, and the latter OOM vertii, arrived here early yesterday morning. The Colonial steamer Pluto, Acting Commander Wei tier, from Penang with date* to the 'J(ith instant, lx&gt;nnd to...
18740103	Page 2	REFUTATION. To the Editor of the Daily Time*. Sib: The following extract from a letter from a gentleman at P***M*J, whose word 1 have no reason to doubt, may satisfy Mr. Marshall. It is dated the 20th instant. Ipon receipt of your telegram of lSth, 1 had an interview with...
18740103	Page 2	SEA BATHING. To the Editor of the Daily Time*. Dkar Sih:— A Bath House iv Singapore is a great necessity. Gentlemen eaiaag to this place from Hongkong and other places, wherw there are good arrangements for swimming, feel very much the want of this very l&gt;eiielicial and delightful exercise. 1...
