Date	Page	Abstract
18950101	909090	909090
18950102	Page 2	COMMERCIAL. I ATWrfilUllf QUOTATIONB. do do No. 2, Copra Bali, jo Pontianakv Pepper Black, Jg S,*o Flour, Sarawak Brunei «WPearl 3ago, Oolfoe Bali. Colfee Liberia*. *»•«&gt;• Tainoca small Flake, d 0 do l.t quality 5.W. do mcd. «»ke *fdo .mall pearl. do mcd. do io Sticklac, Siam W-W. Clovee, Amboina...
18950102	Page 2	MAILS CLOSE. for I'e.r tr I To-Mo*aow. Sluiik'li 1 via wrl- San. .r,'» Mill LIUCd, ft .■.mrft., i(, 111 Sau.l.kan its 1 ~,1-. H 1 n, I Sjtn irauic »l» |w» t-. Omin/ .1..... Ip n. I &gt;..,! -1,.).. 1... 1 I. HHSJM\ H~ot.. t,». Sonral.aja. J*. .41.«(.r, 4 Km...
18950102	Page 2	MAILS TO ARRIVE. Fk.h Xi K.,Kk 1:, id- MM— M-'J- in- Olli l.il.Uk J tun I lIINA -II; tl,.' P.i11.,.. r,n,.i.*1,,r 1,., f,1.-.|»J. N i li. I' *&lt;• l)«-. IHtli Not. kM N l&gt;. L Dm. mil Nor. Jlltli M M. I&gt;.o. 101 l N.-r '.Nili P. l&gt;. Dm, mil...
18950102	Page 2	PASSENGERS LIST. ABBIVALM. I Per M M t, 0' from H..nrk..i. fc I M.'«r». 1. XXXXX Walter, 11 i ti.-r. A J.wi* &lt;in., X .10.-/.. I Per P s. Vhny Sn,,,i from (.'.leqtta Mesi.ni. Hurkiii-lmw Beneii-lilil. !j-ei»-, an. l V»u df.i- 8.-.k Por s. &gt;. Herat, from lUntfk .L —Mr...
18950102	Page 2	VESSELS ADVERTISED TO SAIL. ff'or Od.'MH, Tiiinbuv. due varly in .Inn. 11.. neo Co. Kor lVnant .111. 1 altutta, L.u.'ul.i, 011 2nd .1 HP I.I I 1. li ni«t. I I HII I I for I iv.. lVr.s, J*-n. on 6UI Juua r, W. Mnn.li.M ..11 I Co X.&gt; L'bi-aaod...
18950102	Page 2	THE STRAITS TIMES. ESTABLIHHBU I IH3I. PRICE: 10 CENTS. [SubtcriptioA rate* and M%MMMJ MMI May ut found on the fourth page.] WEDNESDAY. 2bd JAN., 18f5.
18950102	Page 2	THE CHINA JAPAN WAR. Lundon. ltt January. The o|ierations which arc being conductell,, the Japanwse M the south M Moiikdeu. MMI to lie at I staodstill. OHITI'AKV Chri-lini Kossetti is dead. [RoNU-tt Christina, repntml to l»- the iniwt promine t iKictess of our time, was the sister uf the famous...
18950102	Page 2	LORD RANDOLPH CHURCHILL. London, 2nd January Lord Randolph Churchill liiih MMM. but tbe d.M-tors hold out no hope for bi-i recovery.
18950102	Page 2	BRITISH REVENUE RETURNS. m«T KSIKIKAIiIMi H&gt;ll TK 11,1 Th» larjje increase shown iv the revenue return-, of tbe United Ktngdoui for tie la. I fiscal MMMI is the MMI MM»&gt; gin({ evideme that revival of trade is U-coiniug a reality.
