Date	Page	Abstract
18700101	Page 1	DEATH IS residence. Hill street, oil the 23rd Henri A 1 1 i\. Esq., m. i&gt;.
18700101	Page 1	"STRAITS TIMES SATURDAY, JAK. 1. l^T"" 1. LATEST MARKET Ql OTATIONS. hi.' embeb ::isr, 1869. $3.00 to j'.o^'i Black l'''p]"" i "".:►""&gt; White Peppei H. ir J ::o i,, J. \-2\ 3.02| to ■'&gt;.]&lt;) 28J to29| IV) J:»i toiZO 5 do T. Cloths 1.(X)t01.62i 1.85 t.. 1 R2i ..JHni.li:,"" I..."
18700101	Page 1	THE LEGISLATIVE COUNCIL have already quoted from last Krida&gt; tntf (tnzeHc, the appoiiitmci t b\ Her Majesty of Mr. haiupoa as a member of the Legislative (''.uiicil, and we arc quite sure not cc could be raised in dissent honor v hicli lias been conferred. Mr. Wliampoa is almost as...
18700101	Page 1	THE CLOSING YEAR AY mi to-day, the year 1869 will Live passed away, to be numbered MIMHIg the thousands tliat have «n&gt;ne before, and on the morrow, we are tv enter upon another. It may not be out of place, however, before indulging in any anticipations of what the futon...
18700101	Page 1	SHORT-HAND REPORT OF THE PROCEEDINGS OFTHE LEGISLATIVE COUNCIL OF THE STRAITS SETTLEMENTS. COUNCIL, CHAMBER SINGAPORE, L'otli norember, 1889. PRKSENT: His Excellency The Qoremor. His Honor The Chief Jnaniee. The Honble The Officer .Coimuiiuding H M's Tr.H&gt;)ps. The HoirblcThe Attorncv&lt;;.neral. Hon'l.le The Acting treasurer. llou'ble The Colonial Engineer. llon'ble W. 11....
18700101	Page 3	NEWS OF THE DUTCH MONDAY, 87tb DECEMBER. Tiik British steamer C/iii/n, Captain Rodger, from Hongkong 21st instant, arrived here this morning.
18700101	Page 4	OPENING OF THE SUEZ CANAL, Baid, Not, i I (ill. we all exthe Binwe remained bad -team up. 1 that he liked v.];ile theP we had qs, their a fine which H distin- horn I 11-known Bombay lut&lt; d. and I The !&gt;■!■ ber blue I for the 111 I...
18700101	Page 4	THE CANAL FINANCIALLY CONSIDERED, &c. From Another Cbrntjissjiftal. Suez. Wot -&lt;k Ivan tho most wjveasoaing of the opponents of the Canal and h..w unreasi'iiing the opposition of mere blind prejudice can be. you must have talked with AllgkvEgyptian residents about the Su./ (anal to understand have now given up the...
18700101	Page 5	"ARRIVALS Friday. Jlth December. British brig Kian (^aaagHong, 218 tons, Wilson commander, i^-.\. Deo. consig Cheng Tee, Wat Seng A Co. Sasurdav, J""ith Dei ember. ih brig Chow fa. 2aO tons, Blohm 1 .mmander. Bangkok 17; li Dec. 1 bn Meyer a -hi; Kegina, 800 tons, Brady commander, Bombay via..."
18700101	Page 5	DEPARTURES. December. British tttamiT Pair Singapore, Cornelius. f,.r Malacca and uang. rday, 25th December. British barque Despatch, Thomson, for Macs British barqne Indian Empire, Beard, for Penang. British schooner New Holland, N'a lab, for Mala.-.-.i. Uriiish barque Ocean Gem, Nacodah. for Penang. British schooner Maplay Singapura, N'a lah. for Penang....
18700101	Page 5	SHIPPING IN THE HARBOUR. Suit's. Xamks. C'AITAINS. Date Flmm and Bm. ffo»«. oi Whkre From. \!:i:ivai. i:s oe Agents. Destination STEAMERS. S Mofc* llritisli st.iimor 110 Dee. 81 Pahang P;it.-r&gt;..n. Buttons ft Co. Enterprise De V..s Britiah steamer :&lt;1 Aj&gt;iil II E. D' Almeida. GhowFnya »rt..ii Siaiii.-st- st. miii. -r...
18700101	Page 5	"VESSELS IN DOCK OR LYING AT WHARVES. i 1 Tunjuuy Pay.ii- Wharf. T,""!"" 1 1 wr k f t; Jardiii.-. -Math. ..i and Company a Wharf. 3 P. AO.Wbarf 7 Bon Aooord Dock 4 Borneo OoaspaaVa Wharf a Govamaaat Wharf 5 Patent Slip and JDock Couipany y At Johore."
18700102	909090	909090
18700103	909090	909090
18700104	909090	909090
18700105	909090	909090
18700106	909090	909090
18700107	909090	909090
18700108	Page 1	"LATEST MARKET QUOTATIONS BATURDAY, JAN. B, LB7O. Sihoxpobk, .l \m \i;v Brm, l-To. Garni 13.00 to 3.021 Black Pepper T. White Pepper 11.06 i V -2.tr, Pearl S 3.021 to .1.10 28i to 29J I""- Mule twist ISO to I'm *1 ll.s. Shirtings 2!'o 7 d ±r,n 5 do T...."
18700108	Page 1	FORTNIGHT SUMMARY. Thi. pasl fortnight lias been unusually quiet, mid the Legislative Council nut being in session, political matters the time remained in abeyance. The shorthand repori of the meeting ■II the 2'ith November, when the Ksti mates were considered, reached us &lt;&gt;n the day previous to the departure of...
18700108	Page 1	JUDICIAL. Tiik l'ir&gt;t Criminal Session of this ear. opened on Wednesday morning, at I 1 o'clock, at the Court House, before His Honor Sir P. B. Maxwell, Chief Justice. At the opening of the Court, the (irand Jury was empanncled, consisting of the following gentlemen ftr— I— Ifoojiblc w. H....
18700108	Page 1	"JAVA ITEMS. A ptombmi in pit of the Sumttr* Cm. rant of the 20th November writes ;is follows. The O/i/iir has again lie^uu its volcanic workiti"";, outwardly, after, according to the assertions of the oldest inhabitants, having rested from its former lahowll for about half a century. It is certain..."
18700108	Page 1	"MUNICIPAL COUNCIL. Mini tks of Proceedings of the Municipal Commissioners, on Wednesday, the tlwA day of December, 1869. ('ciiiiiiisxiinirrx mrtmmi The Hon'ble Captain Shaw, President. W. H. Read. R. C. Woods, Ksqr. A. T. Carmichael, Esqr. The Hon'ble C. J. Irving. 71,"" Prmidtmi.—Tk* Hon'ble Captain Shaw, Acting Colonial Secretary, Straits..."
18700108	Page 1	CHINA. 'I'm v. following is the China news to hand per steamer ftuw. Hongkong. There ha.s hs*a I great deal of talk daring the past fortnight ooncenung the the local finances, an it has got about that tip- Home GoTgrnmentbarerafnssdtoallow either tlie whole r a large portion of the amounts...
18700109	909090	909090
18700110	909090	909090
18700111	909090	909090
18700112	909090	909090
18700113	909090	909090
18700114	909090	909090
18700115	Page 1	DEATH r'a Hill. Penang, on the Ist Harriet, relict of the I rad 68 year.-.
18700115	Page 1	"STRAITS TIMES SATURDAY, JAN. 15, 1870. LATEST MARKET QDOTATIONB. &gt;in&lt;;apoee, January 15m, 1870. Gambii |S.o2| to 8.06 to to White Pepper 10.871 •Ml- J.lo 8.021 to 8.10 2&J to 29 Mts Uu 150 to IV. «J Iba Sliirtingt J.i'o 7 do do J,"".0 do T. 1.60 to 1.621 6 do..."
18700115	Page 1	"THE Post OFFICE. I in. l'o~t Office regulations here, give a great deal of dissatisfaction among the community, and not wholly reason. Within the past year, r of"" notifications"" have been issued, of yen material alterations in g established customs of the local lice, d&lt; ranging the usual routine ■I..."
18700115	Page 1	Till- LATE COLONEL RANALD MACPHERSON. Tmk late Colonel Ranald Maepheraon, Lieutenant-(iovernor and Colonial Secretary of the Strata Settlements, was born in the Isle of Skyc on the 1 1th July, I^l7, and at an early aye entered the East India Company's Military College at Addisconibe, where he earned high honors,...
18700115	Page 2	NEWS OF THE WEEK .M()^■l)\^. ioth j \\i \i:y. 'I'm: British steamer Himalajfa\ Captain Atkinson, from Calcutta :21th December, via Port Blair. Cainorta. and Penang, arrived here Saturday afternoon. t. Deighton.
18700115	Page 2	PUBLIC WORKS. INDIA. AND CIVII ENGINEERS I. Estmrt fnm Hi,' Miwtrfsi of At Con Tli&gt;- Tnttitution of Civil Engine* Tkmn&ay, October 21«t, 1809. Till! C'Hincil proceeded to take |i sideration the following eztracl tron Gazette of India.' September t. PUBLIC woKK.s DEPASTMXNT. NOTIFICATIONS. KsTAIIUsIIM, Simla, the ;sist august, Ist;:*. No....
