Date	Page	Abstract
18770101	909090	909090
18770102	909090	909090
18770103	909090	909090
18770104	909090	909090
18770105	909090	909090
18770106	909090	909090
18770107	909090	909090
18770108	909090	909090
18770109	909090	909090
18770110	909090	909090
18770111	909090	909090
18770112	909090	909090
18770113	909090	909090
18770114	909090	909090
18770115	909090	909090
18770116	909090	909090
18770117	909090	909090
18770118	909090	909090
18770119	909090	909090
18770120	909090	909090
18770121	909090	909090
18770122	909090	909090
18770123	909090	909090
18770124	909090	909090
18770125	909090	909090
18770126	909090	909090
18770127	909090	909090
18770128	909090	909090
18770129	909090	909090
18770130	909090	909090
18770131	909090	909090
18770201	909090	909090
18770202	909090	909090
18770203	909090	909090
18770204	909090	909090
18770205	909090	909090
18770206	909090	909090
18770207	909090	909090
18770208	909090	909090
18770209	909090	909090
18770210	909090	909090
18770211	909090	909090
18770212	909090	909090
18770213	909090	909090
18770214	909090	909090
18770215	909090	909090
18770216	909090	909090
18770217	909090	909090
18770218	909090	909090
18770219	909090	909090
18770220	909090	909090
18770221	909090	909090
18770222	909090	909090
18770223	909090	909090
18770224	Page 1	DEATH S. G .i. .hi the 21st January, v.l Canon rYaaerimi Pinto, |cr |..i-. copj t Hn &lt; aali i child.
18770224	Page 1	"STRAITS TIMES SATURDAY, FEBRUARY 24 1877. LATEST MARKET QUO TAT IO NS SiNciAi'.»kK Kkhkwaky 24nt, 1*7 Gauib.er t- *0. Black Pepper White Pepper \-'&lt;-~&gt; Sago Flour, Saraw.ik Pearl Sago t"" Goffee, Bontyne -V&gt;. Tin W.7*. t)H. Mul'' twi.st 101 8i lba. Shirtings 1 &lt;■'&gt; 7 d- &gt;tfa !•-•""&gt; 7 do..."
18770224	Page 1	FORTNIGHT'S SUM MARY. I'iik last Overland was dated the Mh instant. On the 12th the ftf. If. i Anadyr arrived with the Lonub of the l~t!i January, and on tb( I. I O. itflitr Ka«hgur arrived with the Loodon nails of the I.th January. The U. M. steamer was despatched...
18770224	Page 1	"THE COLONIAL OFFICE. The Hongkong Daiif £fc*moftho loth instant, in commenting upon the reticence of Government with regard t"" Paiak and its chiefs, observes that there is little doubt that Sir William Jervois is acting under mii structions from the Imperial (iovern--1 ment, in which case, considering that he has..."
18770224	Page 1	PUBLIC BUILDINGS. It is, we believe, understood to be the intention of Government, in the course of time and as its finances allow, to concentrate upon Fort Fullerton site the Shipping Office, the Import and Export Office, and various other offices belonging to the Harbour Department. It is also said...
18770224	Page 1	NEW ORDINANCES The Legislative Couucil meets tomorrow at hall-past two o'clock for the first reading and consideration ot three important bills, the text of which has been published in an Extraordinary GocentiHent Gazette dated Tuesday last, a copy of which we have received this morning. The first is called The...
18770224	Page 1	THE LOAN. Fkom a corrected copy of the 00*rriiw n I Gazette Extraordinary of Tuesday last, received yesterday eveniug, it appear! that the insertion of £100,000 in the text of the proposed Straits Settlements Loan Ordinauce, 1^77, was a mere typographical error for £160,000. The Bill is intended to authorise...
18770224	Page 2	JAVA ITK.MS. Mtalei fur the UfiU Hrn It unquMtioWMMMMOriiltM hi r.-pro-•lii'Mnif thew translations their ..riiriupl uj id the Stra it timm, may tie ackuowledtred i Thk following items of intelligence are translated from Java papers down to the loth instant Batavia tMb. January. Captain Reynholdts of the American (not Siamese...
18770224	Page 2	POLICE OOURT. Saturday, 17th Feubuaky. Thr Ch.ir.j, ../..//.•;/&lt;■,/ l'a/;,-r Torture. Corporal Mootoosanuy No. 40 and Police Constable Kader tiacha So. -78 apMlNd on .in adjourned summons before Captain Walshe to answer a charge of gross cruelty preferred against them by him Ah Tab, a domestic servant lately in tbe employ...
18770224	Page 4	"Arrivals. Saturday, 17tL February. I American barque Avola, 229 ton,. Bourne commander, Wha- 'Trench bar V q «eMane Alfred, 309 Urns, Lechre commander, B&lt; 3S!Sn B li42""j« P^r, 3\tons. Ewert comm-der. Bang'tS'= SiS.'SJ Taylor commander, HongS^n/f Zander, Hongkong *b£m. barque Red Riding Hood. 720 tons como,ande, Hongkong ""g-gg^ R. Scott..."
18770224	Page 4	Departures. Saturday. 17th Febryry^ British steamer Achilles, Russell, for L&gt;ndon. Brit .h !S!mer SUte of Louisiana. Jokaston. for H.mgkoug. Monday, 19th Febr«*ry. British .teamer Ruby. Fox for Muntokand Palembang. Spanish steamer Paragua Gel. *w British steamer Bentan, MopDett, for Jatavia. IriUsn baTque Margaret Night. Le.b»k. forLiT«rpool Dutch steamer Banda, Van...
18770224	Page 4	S HI PPING IN THE HARBOUR. &lt;hip's Names. CAPTAINa. Klao 4 Rio. g Datb. OF UlBITA.LB Where Feom Whebe Lying -ON.-1..X K KS OR AOENTB. Destination. MEN-OF-WAR I Sambas exela Magpie. ■i w 1 .'5 Elisabeth WWickedeH Amboina Spanjaard Vineta Count MontB Duchaffaut Mquier r STEAMERS Pilot Fish Weazel Jobore...
18770224	Page 5	TELEGRAMS. Xo. Uofßeuter's Telegrams under our new arrangement, received at t-.oU p. m. to-day. Urn waw, -2(1/// Feb., 1877.— Lord Derby has told the Porte that England will not gpoerce nor protect against the coercion of others. Lords Salisbury and Beaconsiield are opposed to coercion.
18770224	Page 5	VARIORUM. To the Editor of the Daily Time*. Sik, The occurrence of the Famine in Western and Southern Indi i affords, I think, an opportunity for the planters of Provisos Wellesley obtaining a supply of labour enough to satisfy all their w..ntsfor a long time to come That is if...
18770224	Page 5	THE CLAIMS OF PENANG. To the Editor of Ihr JJtitli/ flaw SIR, I am uot a little astonished at the exceedingly cool proposal uxjl iv by you in yesterday's paper, that the whole cost of the waterworks should without any more ado be debited in the general budget of the...
18770224	Page 5	MONDAY, 19T H FEBRUARY. Tiik Straits steamer Japan, Captain Guan Hin, from Penang loth and Malacca IStli instant anchored in the roads this morning. Tiik B. I. S. N. CVs mail steamer Mn lda, Capt. Lang, from Calcutta with dates to the Silt ulto. via Rangoon, Maulmain, Penang and Malacca...
18770224	Page 5	TUESDAY, 20TH FEBRUA RY. Wk are informed that His Excellency Gemeral IforioMa, nf Otrfial war celebrity, the Governor General elect of the I'hilippines, is expected to arrive here to-day by the Spanish steamer Cii'li:, rii mutt- to Manila. From the oWwawi &lt;lii:etlr of the 15th instant, we learn that an...
18770224	Page 5	WEDNESDAY, 21ST FEBRUARY. Tiik K. A. Mail CVs steamer Sormmih/i with the next Australian mails for Kurope, is expected to arrive here to-night or to-morrow inorninj,'. Captain Von Barren of the British steamer FtmUwtf, from Rangoon, reports having passed, on the l'.Uh iiM., Off the North Sands the British ship...
18770224	Page 3	THURSDAY, 22N D FEBRUARY. Thk Sarawak steamer Bf/&gt;i Brooke, Captain Pander, from Bangkok with the IMb instant, auchored in the roads this morning. She brought as passengers for Singapore Mr and Mr». Brenten and 12 natives. An Indian convict complained ,\esthat a lxix iv his house had been broken open...
18770224	Page 3	FRIDAY, 23RD FEBRUARY. Thk British steam. -r Una, Captain Still, from Liverpool with dates to the Oth ultimo, via Malta, Port Said, and Suez arrived this morniug en route to China. I ml British steamer ffinaWia. Captain Gardner, from Hongkong with •■•Mj to the 17th instant, arrived alongside Tanjong p...
18770224	Page 3	SATURDAY, 24 TH FEBRUARY. iwMM is a report that one of Holts steamers, supposed to l&gt;e the UlgtMt from China, has broken down somewhere near Pedra Branca. Messrs. Guthrie Co. have received a telegram advising that Messrs. Thomas Skinner Co's new steamer, Im*M Cattle, arrived at the Sue/ Canal on...
18770225	909090	909090
18770226	909090	909090
18770227	909090	909090
18770228	909090	909090
18770301	909090	909090
18770302	909090	909090
18770303	Page 1	"STRAITS TIMES SATURDAY,MARCH 3, 1877. Sinom &gt;ut Sni&gt; M AMCM, W 7 t Gambier I WO. Blase Psppsr 7.74. White Pepper 14.00 3a({&gt;, How, Sarawak Mt|. -i.-&gt;&gt;&gt;. Ooffee, Bontyne... nominal Tin 2o.L&gt;i +og. Mue twUt 104. 8i lbs. Shirtings 17"". 7 do do 1 Ml 6 do T. Cloth LSI..."
