Date	Page	Abstract
18760101	Page 1	"STRAITS TIMES SATURDAY, JANUARY 1, 1876. LATEST MARKET QUOTATIONS. van :!l&gt;i. X.v Q»mi 1 S ~&gt;.\-\. i B l.'i. 12.60. I -'4:!1 ,t i.v Tin -11-"". I iv j v 1.77| t l.i"". «do do I. 1.87,. I is do 160 ii 560. I. iwdok 4 I] ntftry J 4..."
18760101	Page 1	"FORTNIGHT'S SUMMARY. ■n view »f tl attitude assumed by 1 Horn with ivsp.vt to mwi from IViak itsfactory. Ordered 1 us t&lt;&gt;"" the punishMr. Kn& murderers, Bit i bhisliraeted all his ef- end l,|t the complicity Kx-Sultan I-iml in the ifdw, tin salport ha gam to ,ii| their subsequent ii..."
18760101	Page 1	WHAT WILL WE DO WITH IT? Wii \T is to be di&gt;nc with Perak The attUide of the Home iovernnieiit, no doulit intlueuee/1 by the tone ol the Knglish press and the feeling of an inthiciitkl portiop of the English public, is jus now Mich as to paralyze our action...
18760101	Page 1	AMPAYAN, 19th Dec., 1875. The whole of the force at present in Sunghie I'jong under the command of Col. Clay, Ist (xoorkhas, left Rassa yesterday in two columns. The right column under the command of Col. Clay is cimposed as follows: Lieut. Bigg and 21 men of the Royal Artillery...
18760101	Page 1	SUNGEI UJONG. (From our own I'orrrxpnndent.) Rassa, Dkc, 17th 1^73. Tins is the 17th and the Village of Paroa was taken M the ?th inst., and yet no HMMN lias been made in a forward direction from here, although we have DOW got BODS, rockets, plenty of troops, ammunition, etc....
18760101	Page 1	BUKIT PUTUS, DEC. 21st. 1875. Col. Clay's column owing to the difficulty in procuring coolies, was unable to leave Ampayan until 10 a. m. yesterday, eren then only sufficient coolios could be obtained to carry the gun mortar ammunition and about one day's rations for the troops, but Col. Clay...
18760101	Page 1	"ITEMS FROM THE JAVA PAPERS. (Traiixlaltd for tht S/rai/s Time*.) It is relented of our eontomponmei th»t """"""V^ dunnir the»e tran«l»tion», their onfiual »pp«u-»ii'« in the .Si™.»« T.ntM m»y b« acknowledged.) The following items are translated from the summary for Europe of the Batavia DmgUMJM Hrn IMb instant:— W. may..."
18760101	Page 2	ITEMS FROM THE MANILA PAPERS. (Tninsfiitetl fur the S/ruit* Fmmv.) I i in requeued of jur vont«iii|&gt;.&gt;nuirs that iv r»pro■li.nu; Tin.** truu»!uti.&gt;n», tlifir ciri^iunl innearauc* in the Sim, I,™*., m*) •oknowledifed.) TiiK Uiano df Manila of the 2Mli ult, publishes an official report furnishing details of Spanish naval operations agaiuat...
18760101	Page 2	THE YEAR. Wini to-day, the year 1575 will have tleil, and to-morrow its successor will have begun its course. The year has not been marked by events extraordinary in themselres, yet what has occurred may be fruitful of great results at no distant day. Wars have happily been averted, but...
18760101	Page 2, REUTER	REUTER'S TELEGRAMS. Liniilvii, 217// December. The Powers have invited the cosignatories to the Treaty of Paris to support their scheme for reform in Turkey. The Time* BrgM adoption of the sclieme, which is equivalent to rescinding the treaty aud placing Turkey under tutelage, and the Time* would approve of this...
18760101	Page 2	Correspondence. MALACCA. (From an occasional Correspondent.) Malacca., 26th Dec. Tiif. Dutch steamer Betsy, Captain Van der Kiev, (chartered by Government,) from Singapore bound to Penang, arrived here last Wednesday, and resumed her voyage the same night. The British steamer Louisa, Captain Hansen, arrived here from Liughy on the 22nd and...
18760101	Page 2	FOG-LIGHTS. To the Editor of the Dai yi'imrx. Sir, From recent oeet Imooo, ami some talk I have had with &gt;i officer of the mercantile marine, 1 au nduced to believe that a very great bei M would be conferred upon the human l ie if mean* could be found...
