Date	Page	Abstract
18780101	909090	909090
18780102	909090	909090
18780103	909090	909090
18780104	909090	909090
18780105	909090	909090
18780106	909090	909090
18780107	909090	909090
18780108	909090	909090
18780109	909090	909090
18780110	909090	909090
18780111	909090	909090
18780112	Page 6	"Arrivals. Saturday, ""ith January. EL M. str. Charybdis, 1,1-7 tons, Bothan, Peaana 29th !&gt;■ Dutch steamer Ophir. 332 tons. Cramer, Deli 2nd Jan. Dutch steamer Bromo. 1,238 •■■us. Sdfcten, A'-h&gt;-. I,t Jan Sara. .str. Rajah Brooke. S&gt;~&gt; tons, I'ender, BoormtMTa Ist Jan. Spanish steamer Leyte, 88] tons, Zulnana. Mmiln Ist..."
18780112	Page 6	"Departures. Friday, tth .l.inuary. British steamer Beamore, Aognntin, for Haltooi A Peaaag British Bteamer Ru'iy. K .&lt;. for Mintok and Patembtßff. Briti- i steamer ""r.stes, Wshvter, for Peßaag and Lon 1 ,n. German barqoe Calliope, &lt;&gt;ilri ihs, for Blephant ponl Brit, barque Firth of Tay, Thomos &gt;n, (or Abmur^t point..."
18780112	Page 6	SHIPPING IN THE HARBOUR.
18780113	909090	909090
18780114	909090	909090
18780115	909090	909090
18780116	909090	909090
18780117	909090	909090
18780118	909090	909090
18780119	909090	909090
18780120	909090	909090
18780121	909090	909090
18780122	909090	909090
18780123	909090	909090
18780124	909090	909090
18780125	909090	909090
18780126	909090	909090
18780127	909090	909090
18780128	909090	909090
18780129	909090	909090
18780130	909090	909090
18780131	909090	909090
18780201	909090	909090
18780202	Page 1	Concert in the Town Hall. Thk Second Concert, given by Madame Mkxdci BOOKS and Signor(&gt;ki. \xjum la*t ni^lit, in the Upper room of the Town Hall, was, in every way, an excellent one. Since Madame Pai.mikhi visited Singapore, we have heard no Priina-Donna nearly so good as Madame Mkndm Her...
18780202	Page 1	Penang News. Tin following items are taken from the I Pimmj Guzrttr oftlie 2Mi January:— Government House. ft— ng, 22nd January. I-&gt;7v During ;Ik&gt; Governor's stay in Penang, II Exmllencj will, until further notice, Public Officers, and others wi.Mi- in-: to see him, at the QofWUBMI Often on Tuesdays from...
18780202	Page 1	"Arrivals. Saturday, 26th January. «h steamer Penang. 581 tons. Barker commander. Sam a ""V^i^SSSr^^oS^ commander. Bang kok 18th Jan. Sunday, 27th January. British sterner Ruby. 148 tons. Pox commander. Palembang 25th Jan. eousignees Lim Lan AC &gt;. p British steamer Pyah Pekket. I!HJ tons. Joyce commander. Pc naig 22nd Jan...."
18780202	Page 1	Departures. Saturday, 26th Jsnuary. British steaaMr Chow Phja, Tweddell, British steamer Patntclus, Hiltir..' Koad »y, 2Btfc Jan m German barque Tek Li, British steamer Me/&gt;ca, Morby, for I Britis i steamer Eastern Isles. O'Ry.r Tuesday, :29th Janii German barque A. E. Vidal, Behrieber, for I British steamer Ruby, F&gt;x. for...
18780202	Page 1	"SHIPPING IN THE HARBOUR. Chip's Namrs I, &gt; I TAINx l-'ATk a.} I Rio. .if a- \hkke Feom f"". KIVALS -i Where brim hn.-sigjikes oh Aoext.-. Dim MEN-OF-WAK SaU'"" r f&gt; i /f^ I Xi SESISB. gSj-^aJ* t. Baura Bayou Sree Br it. «r. n^^M./ Roads A ThSe"" r'f at..."
18780202	Page 2	PARIS LETTER. pen to I'!;. o i-'ht not to an not .vitli a ml i be fund* ite iind the duratio by a dim ct given nt Of late the 1 t rains am i •rs rush to benefit by a ten nrinuan inquiry into the al- I L prepare...
18780202	Page 2	THE MUNICIPALITY. orofthrDa Allow ipe to i'orri-ct &gt; which (.Top tip OCC your columns. ipality ha* nothii do with the Fire Committee or Ki._ 2nd, It has nothing to do with the 1 k Gharries. 3rd.— Nothing to do\ m yet, with Yours faithfully, 2m h January, l x
18780203	909090	909090
18780204	909090	909090
18780205	909090	909090
18780206	909090	909090
18780207	909090	909090
18780208	909090	909090
18780209	Page 1	Domestic Occurrence.
18780209	Page 1	STRAITS TIMES rt &gt;
18780209	Page 1	OUR RICE GRANARIES. ircitV of rice and ooniuld now appear judge from the mgkok and gon, which porti •.■ruled the iries of tl ■ort of rice from Bangkok was removed on h January from the ne 2 ttli January 11. K. i .ih P'ahnuv. -i li Tibaui! 'ii Affairs, begs...
18780209	Page 1	THE GOVERNMENT SCHOLARSHIPS. Y.\ WIINATION. Tin following were the marks obtained by the competitors for tl vernmeiit Scholarship- A Raffia* Institution. C. Free School. Pet ■r.-e School, Ihkcra already remarked r« ini; this examination anil i: is impossible to form a fair opinion without perusal of the examination papers, I...
18780209	Page 1	"SARAWAK NEWS. TllUjg'ilav. the thorii oleren d iv s baton ed. We regret Towliajs of puw; sorely t! rash and uofounjjj^^^^l law andjube like wild animals t^^^| 1 control."" One in prii On t Aim was install* House, a.lity in the pres. Kane. pe»n resi.lt J Among tli tt« beginning'..."
18780209	Page 2	THE TELEPHONE. KThk E discovery or iuvention he wne roust certainly be pronounced of the, if not, the most wounderful event of the age, and acetnl- all accounts it threatens to supers* in great part the telegraph as a m of quick and easy commumeat use seem to be spreadinj...
