Date	Page	Abstract
18480101	909090	909090
18480102	909090	909090
18480103	909090	909090
18480104	909090	909090
18480105	909090	909090
18480106	909090	909090
18480107	909090	909090
18480108	Page 2	THE Straits TIMES SINGAPORE SATURDAY JAN 8TH 1848. We must apologize for the paucity of editorial it matter in to-day's issue oar time has been so much taken up by the outward mail as to deprive us of opportunity to write on local matters. The extracts which we have made...
18480108	Page 2	CORRESPONDENCE Batavia 2Hlh December, 1847. To the Editor ok the Singapore Free Press. Sir, Under the impression that it would not be wholly uninteresting to you and \our imdtn, I take the liberty to send you herevith for public;ition in your paper if you choose, short account of the loss...
18480108	Page 2	MAURITIUS. Wreck! I&gt;- b AJKSTy s BiilG Swam. siatnl rtte 30th ult., at one in the aftei 1)11 'iIUW^ T t»__ .r outguer, captair noon, the Ml •&lt;• T ci ....k, i the- harbour of rort-J*ouiKha\ rscvin, aii(-in» &lt;r hi boa» n' lt v f lx crew ot the I...
18480108	Page 3	"China. (Fi""»n the China Mail, D-nnnher 29. IIH said that accounts have been received of Ike safety of the Lapwing, so long supposed to have been lost. The information comes from a Chinese, who has friends in Macao, and is to the I c fleet that the L ipicin/ and..."
18480108	Page 3	P E NANG {From the Pennivj Gazette, Deeemhtr 18/ A.) The reference made in October last by the Chamber of Commerce to tin* Kesidenl Councillor, respecting the state of the silver currency has been replied to. The subject had been referred to His Ho tour the (iovernor, who, in answer...
18480108	Page 3	BENGAL. (From the Friend of India, Xjvember 25. J The Amman in the Straits Settlements. The draft of an Act for Urjtag an asses .nent on houses, and a tax on carriages and cattle, and raJsiag a revenue from the lands, in the three Settlements of Malacca, Singapore and Penang...
18480108	Page 4	CHRONOMETERS, WATCHES, AND CLOCK'S. and SON.V 7i, ConMULI-.— Chronometer Makers to the Lords of the Admiralty and the East India Company, csta- '.hod 131 years. —The enormcus prices in the purchase of WatabM tint the Colonial public have been compelled to pay, and the consequent rwhktWlH of sale, has induced...
18480108	Page 4	"VALUABLE HORSES. A CURE FOR BURSOTI. Extract of a Letter iaied Madras, June 10, 1816, from F. 11. Scott, esq., Sth Light Cavalry, Deputy Assistant Quarter Master General of the Army. To Phofks on Holi.oway, Sin, ""I have much pleasure in adding my testimony to that of the many who..."
18480108	Page 5	The Straits Times (From the Homjkong I icy is fa December, Wth.J &lt;»n the 7l!i Mr. Wade first ind afterwards tlu proceeded up tl t river in a six oared gig to learn what had been |ne and found the N.mhae Magistrate in his by* at anchor below the village...
18480108	Page 6	CHRONOMETERS, WATCHES, AND CLOCKS. and SON, 74, Corxhill.— Chronometer Makers to the Lords of the Admiralty and the East India Company, esta- .bed 134 years. The enormcus prices in the +i* of* Watches that the Colonial public t^b^^^ been compelled to pay, and the consequent P&gt;.tri(iions of sale, has induced...
18480108	Page 6	"VALUABLE HORSES. A CUBE FOR BURSOTI- Extract of a Letter dated Madras, June 10, 1846, from F. if, Scott, esq., Sth Light Cavalry, Deputy Assistant Quarter Master General of the Army. TO PROFESSOR HOLLOWAY, Sir, ""I have much pleasure in adding my testimony to that of the many who have..."
18480109	909090	909090
18480110	909090	909090
18480111	909090	909090
18480112	Page 2	THE Straits Times SingaporE: Wednesday, Jan. 12th 1848. We have to announce the arrival of the following passengers Jau. sth. John Bagshaw from Tennng, Capt KIUI per Mora, from i {at;a.ia c&gt; Di Anft; fi J We have to announce the departure of the following passengers: Mrs. Love I; per...
18480112	Page 2	ARRIVAL OF THE MAIL The Peninsular and Oriental Company's steam ship Brayanza, Captain Polls, arrived this day at 5 P. M. having left Uombay Dec. 10th at 8J A. M. Galle 31st. at 5 P. M. and Penang at 12 J P.&gt;. Jan. 10th. The delay in the arrival of...
18480112	Page 3	RETROSPECT OF THE TRADE P I OF SINGAPORE. For 1846 47. In November of 1816, We took occasion lo review the Trade of Singapore for the oilicial year 1815-46. Having this year, by the courtesy of the Hon'ble Mr Church, been las ored with a perusal of the yearly returns...
18480113	909090	909090
18480114	909090	909090
18480115	909090	909090
18480116	909090	909090
18480117	909090	909090
18480118	909090	909090
18480119	Page 2	THE Straits Times Singapore: Wednesday, Jan. 19th 1848. We have to announce the arrival of the following passengers Jan. 14th per Hooghly from Penang, C ipt.nn Cooke, Lieut. Pemli, assistant Surgeon, Mclutosh and 35 European Artillerymen. We have to announce the departure of the following passengers: Jan. 13th per Dutch...
18480119	Page 2	LATEST INTELLIGENCE FROM CHINA By the arrival at Singapore of the Zoe a i Minerva, we have aducei from Canton to Jan sth and from Hongkong two dajs later. Bffl thing betokened that a blockade would omul. Sir John Da\is iMdilMHi a circular to the V.aropean community at Canton stating...
18480119	Page 3	European Intelligence. Tub fastest Frigate in the World We respectfully recommend the following extract of i letter from the Vernon, 50 gun frigate, flagship of Rear Admiral Ingletield, c. b. dated Hongkong, Sept. 29, 1#47, to the most attentive peruial of Mr Hume and Sir James Graham. It will I,'inenibured...
18480119	Page 4	Prices Current at Singapore. For Eastern and Westkun P r o d u c e-^d n e spa t December 19m 1848. The Port of Singapore is free no Duties are levied on Imports or Export. no Harbour dues exist. .he Utter 38 CAtt. Europe Good. ax. usu illy sold...
18480119	Page 4	"COMMERCIAL REMARKS. WEEKLY MARKET RE PORT. IHK Market is slill characterized by the dul ness which has so long prevailed some trans"" actions have taken place hut these have been unmarked by the usual tokens of a thriving commerce. The Junks come in sluggishly from C'l.nia: sucli as have arri\ed..."
18480119	Page 4	SINGAPORE SHIPPING NEWS ARRIVALS. Jan. 4th British brig John Bagshaw, Wyutt, Arracan. Jan. 4lh Dutch hi.ik Blor.i, Browlev, Cat;ivia Dec. 1st. Jan. 5th Port brig Brigand, Almeida, Macao Dec. 25th Jan. 6th British steamer Pekin, Tronson, Hongkong Dec. 30th. Jan. 7th British brig Nymph, Sanders, Hongkong Dec. 30th Jan. Tlh...
18480119	Page 4	"SHIPPING IN THE HARBOUR. TJCiItiUC &lt;j£rtlft""» lll{l '1 lsl1 FuUhu.'l, Cauder Uux, Nassree. Mahomed Ali, Cader Mason, Mahomed mis, Ame Letchmy, Siwnd.uiy, King Henry. OlttC!l"" Tan I Kimjilhay, Buro.it:, Aiuana Talbarrie, Cornelia, Thay Guan, Albas, Dolphin, Krfcnsis, Leu Gau, Fathoolvair \tion Vkssp.ls Namb I Tons APTAIN. AGENTS. I DBarwATioa fti..."
18480120	909090	909090
18480121	909090	909090
18480122	Page 2	THE Straits Times Singapore: Saturday, Jan. 22nd 1848. We have lo announce the arrival of lie following passengers: Jany. 20th per Zeehist from Bintcoloo, Borneo I'ropir, Messrs Goodridge and Gl'.ddun. 21st. per (Auckland Stenm frigate from .Penang, Dr. Sullivan, per Dido from Calcutta, —Lttkenteen Etqr. We have lo announce tlic...
18480122	Page 2	Calcutta.- -By the arrival of Hie Dido ami aero we have dales from Calcutta to Jannniv 3rd. The Ship Earl of Hafcarnm with troupe from China was at Kedgeree waiting for a Steamer to tow her up to Calcutta. The Union Bank will it appears continue io business fora short...
18480122	Page 3	LATEST INTELLIGENCE. FROM CHINA Our latest intelligence from Canton is per Asia to the 6th inst. at which date the European residents were removing their property to Hongkong in anticipation of the Blockade. We hear that the Captain of the Asia in proceeding from Macao to Hongkong in a pilot...
18480122	Page 3	European Intelligence. Acheron st.-v.has been commissioned by Capt. Q. L, Stokes ami Cora. Richards. She is. as noticed some time since, y&gt; l»e fitted as a surveying vessels, and is, according to report, to be employed in surveying the coast of New Zealand. It will be seen that she carries...
18480122	Page 3	"IMPORTS INTO JAVA. Montr I .til tmt Htit.m. I'ljmii iweeden tvnmark I imhur.' Ir, -ii.il &gt;«•■.■.« nail 8p&gt;la ape of i. -..I Hope! rum all A»l«.. Fl. 5,1 1"",- «1'2,1*3 1«» IO3,(M8 11,3(7 31 I MM M^IC S4»,""U 7,«7J t,tl7,iu) ll.DO-J Fl. l.tOo M3 H. i,440,H4» 444.0M 1M 103,0M ""1.W.7..."
18480122	Page 3	Straits amd China Shipping. Arrivals. Not Mh Queen. Hutton, China, «t Don »t Mb HaiaaTOon, Uamirnm, *l(to ditto &gt; »ih mm. Stewart, lihm, ditto ditto. »th Bloade, Feldw, Mnf t^rr at LiYrrpool »tk Salopian, McUnckUii. chiaa, at Dcwu Urd ChUtUlB. (Mv, at !*al. 2Jrd Stata, Ptmaa*, at l)*al. Departed. Net-...
18480122	Page 4	"VALUABLE HORSES. A CURE FOR BURSOTL Extract of a Letter dnird Madras, J 10, 1846, from F. 11. Scott, esq., b// Light Cacalnj. Deputy Assistant Quarts* Naffer (jrmral %f thy Army. T() I'llilt'K.NMMl lIOLLOWAY, Sill, ""1 have much pleasure n adding mj li'ilimony to that of the many wh have..."
18480123	909090	909090
18480124	909090	909090
18480125	909090	909090
18480126	Page 2	THE Straits Times Singapore: Wednesday, Jan. 26th 1848 On Monday evening last 11. M's Steam Frigate Fury, Captain Wilcoj, arrived at Singapore from England and Rio Janeiro. This splendid vessel is to be placed on the India and China station her arrival here at the present moment is most timeous....
18480126	Page 2	RIVER PLATE By the arrival here on Monday evening ol II. .M &gt; Steam Frigate Fun/. Ciptam Wiliox. iiilii'i.'fii r has Lc mi recetTid from Monte Video to tfct Lolli Not ember. The news by this opportunity is i»f some interest. The Fury, we hear, conveyed la the Plate, Lord...
