Date	Page	Abstract
19040101	909090	909090
19040102	Page 2	"Peggy's Practical Jorg (By"" Effigy."") Pkooy waa tne plague of my life then she was my cousin, at leafl^H Highland cousin, which in Scotßj may be very far removed."" HuwiM she claimed all the privileges cousin, which seemed to coiHJ principally of playing practical jtflj on me. It was bad..."
19040102	Page 3	"THE VICTORY OF TAMMANY. What It Means. Wv {Globe) do not believe that the majority of English people realise what in actual fact is implied by the victory of Tammany Hall in the recent election in New York. If they did we fancy"" there would be a good deal lees..."
19040102	Page 3	THE BRITISH ARMY. Mr. Balfour on Coming Schemes. Mr. Balfour, speaking at the annual banquet of the United Club, at the Hotel Cecil, dealt exclusively with the subject of War Office organisation. He hoped that the committee which had been appointed would in a few months bring to fruition questions...
19040102	Page 3	EXTRAORDINARY RACING INCIDENT. During the Tongshan races, says a writer in a Kobe contemporary, a pony bolting went in on the heavy railing?, evidently pushed the horizontal of one slightly outwards, and took the other full on its breast. The great heavy beam, 9 inches in diameter, entered at the...
19040102	Page 4	DEATH. Stevenson On the 3rd Dec. at Colombo, whilst on her way to Manila, 17 days after the death of her husband at the same place, Meta Mai-kav, widow of Walteb F. Stevenson, of Manila.
19040102	Page 4	The Straits Times. PRICE 15 CENTS. SATURDAY, 2ND JANUARY. Honest Opinion writes a letter, which appears in another column of this issue, and which will be read with intercut by everybody concerned in the educational affairs of the Colony. The keynote of his plaint is indignation at the remarks made...
19040102	Page 4	P.& O. PASSENGERS. Arrivals per Palma. Penang to Singapare— Mr. C. Lawrence and Mr. 8. Hirst. Penang to Hongkong Mr. J. Cosgrove and Mr. L. Mackay. Marseilles to Singapore Mr. Butterfield. 'Departures per *.s. Manila, from Singapore to Penang- Mr. A B. Smkb and Mr. M. Allen.
19040102	Page 4	MOONLIGHT MUSIC. Providko the weather be satisfactory, the band of the Manchester Regiment will play the following programme of music in the Botanical Gardens on Monday night, commencing at 9 o'clock March Entry of the Gladiatoi# Pucik Cycleof Dance. Barn, Serpentine, Plantation... King Hall Valse ifhe Choristers Elliott Selection The...
19040102	Page 4	WIRE NEWS. Tbe paper* generally recognise the gravity &lt;&gt;f the Far Eaat situation abd the possibility of Great Britain becoming involved. The Morning Pott nays that Great Britain ought to be ready for all eventualities A Rosso-Japanese war would involve Great Britain in serious responsibilities, to meet which preparation U...
19040102	Page 4	SELANQOR RACES. Kuala Lumpur, Bee '.list. Second day's results Selangor H'cap Essington 1, Lulworth 2, Sweet Brina 3. Second Horse H'cap Pawnbroker 1, Bluejacket 2, Benedick 3. Second Griffin H'cap: Untong 1, Miriam 2, Timah 8. First Griffin H'cap Medusa 1, Fair Helen 2, Daisy Bell 3. Horse H'Cap Bara...
19040102	Page 4	TERRIBLE THEATRE CALAMITY. FIRST REPORTED TO BE DRURY LANE. Later Known to be at Chicago. London, Ist Jan. During a matinee performance of the Drury Lane pantomime Bluebeard yesterday, the audience took panic and rushed to the exits, fighting desperately in the corridors. Hundreds were burned or crushed to death....
19040102	Page 4	A TRAGEDY OF TEN MINUTES. Death Roll 564 Injured 157. Later. The tire was not at Drury Lane but at the Iroquois Theatre, Chicago, during a performance of the Drury Lane pantomine of Bluebeard. According to the final computation there are 564 dead and 157 injured. One-third of tbe injured...
19040102	Page 4	JAPAN'S NEW WARSHIPS. Japan has ordered the completion of her new warships with the utmost expedition. It is hoped they will be ready by the end of January.
19040102	Page 4	WAR PROSPECTS. RUSSIAN REPLY REPORTED TO BE UN FAVOURABLE. London, 2nd Jan. The views expressed at the Japanese Legation in- London yesterday were distinctly gloomier, upon receipt of unofficial advices from Paris stating that Russia's reply to Japan is unfavourable.
19040102	Page 4	RUSSIAN REINFORCEMENTS. 4000 Picked Troops Despatched. The Russian steamer Kazan has passed the Suez Canal for the Far East, with upwards of 1,000 picked troops, artillery, and stores on board. This makes 4,000 picked Russian^ troops dsspatched to the Far East in a similar manner during December.
19040102	Page 4	CARDIFF COAL ORDERS. It is estimated at Cardiff that the Russian Government has ordered 250,000 tons of coal since October.
19040102	Page 4	THE ARGENTINE CRUISERS. The Argentine warships purchased by Japan have been renamed the Nysshin and Karuga.
19040102	Page 5	"GOVERNMENT vs. EDUCATION. To the Editor of the ""Straits Time*.* Dear !?ik,— l have always taken enough interest in educational work to note what w;.s going on and as the ann\i&lt;tl prize giving season again comes around ore is reminded of the great number of boys .and girls in Singapore..."
19040102	Page 5	THE RAILWAY TIMETABLE. To-day we advertise the new timetable of the Singapore-Johore Railway, showing eight trains daily, to and from Woodlands. The nqw timetable comes into fo*ce on Monday next.
19040102	Page 5	THE SULTAN'S DEPARTURE. Sails for Marseilles on Monday. His Highness the Sultan of Johore, accompanied by his suite, leaves .Singapore M route to England by the steamship Suluzie of the Messageries Martimt's line on Monday. Along with His Highness there will travel Inchi J Ismail, Inchi Mustaphu, Mr. G. Pallat,...
19040102	Page 5	"ELLEN RICKMERS"" ASHORE. Salvage Steamer Cabled For. The Captain of the British steamer Ijowther Cartle which arrived from Hongkong on Thursday afternoon reports that at 3.45 a.m. on the 27th December while in Lat. 16 N. and Long. 11*40 E he picked up a life boat belonging to the German..."
19040102	Page 5	NEW YEAR'S DAY. As ie uoual in Singapore the New Year was heralded with some cracker firing and a display of rockets. Watch night services were held at St. Andrew's Cathedral and other places of worship and were largely attended. Yesterday Sngapore donned its best holiday attire and there was...
19040102	Page 5	GOVERNMENT GAZETTE. Thk Chief Justice has fixed the next Court of Appeal in Singapore for Monday, %2nd February; and a Council of Judges for 27th February. The ActiAg Governor has appointed Dr. Middleton, Deputy President of the Singapore Municipal Commissioners, during the absence of Mr. Evans. Messrs H. Marsh, N....
19040102	Page 5	N. D. L. PASSENGERS. The following passenger* arrived here by the German mail steamer Saekten this morning From Kremen Mrs. M. Denker, Mr. G. Haupt. From Rotterdam Mr. F. M. Cowan jr. From Antwerp Mrs. Bora Kellerink, Mrs. H. M. E. Hancock, Mr. M. L. Ingram. From Southampton 1 Mr....
19040102	Page 5	"RECEPTION ON THE BINGO."" Captain Davles' New Year Party on the N. Y. K. Liner. Nkvbr before has a transient liner in this port of Singapore, celebrated the festivities of the New Year on such a scale of magnificent hospitality as were indulged in on the Bingomaru yesterday. The crack..."
19040102	Page 5	CHURCH SERVICES. St. Andrew's Cathedral. 7 a.m. Matins and Litany; 7-4 A* a.m. First Celebration 9-15 a.m. Second Celebration 5-30 p.m. Even-, song and Sermon. St. Matthews, Sepoy Lines.— B.ls p.m. •Evensong and Sermon. Cathedral of the Good Shepherd, Brass lUssa Road.— 6-15 a.m Low Mass 8 a.m. High Mass...
19040102	Page 5	MAKE WEAK MEN STRONG. A Popular Photographer Praises Dr. Williams' Pink Pills, Which restored his Health when Weak and 111 after an Operation. Some little time ago a reporter called upon Mr. George May the wellknown photographer. After admiring the many examples of Mr May's artistic skill, to be seen...
19040102	Page 6	"CATS BLEW UP THE GAS TANK. Celling Frescoed With Cats. Can electric sharks from a cat's fur blowup a gas tank?"" is a question presented by an explosion recently in the steel cat and dog despatch, a shelter owned and operated by the Society for tr^e Prevention of Cruelty to..."
19040102	Page 6	LIST OF PASSENGERS. For Singapore. Per P. O. s.B. Moldavia, connecting with the steamer It alta from London Dec. 11, due 10th .Tan.— Mr. and Mrs C. Sugden, Mr. and Mrs. C. T. Wathen and children. Per P. A O. s. s. Borneo from London Dec. 24, due 2Hth Jan.—...
19040102	Page 8	SHIPPING IN PORT. Under this heading the following abbreviations are used str. steamer sh. •hip bq.— barque sch.— schooner Yet Yacht ;Cru.— Cruiser; Gbt.— Gunboat; Tor. —Torpedo; H.p.— Horse-power; Brit.—British U. B.— United States Pch.— French Ger. -Germnzi; Dut.-- Dutch; G.c—Generaleargo; d.p. yeck passenger, U Uncertain; T. P. W.— Tanjong...
19040102	Page 8	MAILS CLOSE. for /'•■r MMaatr Ti/&gt;i'MotOA/ lAbuanaii'l Manila Singorn 1 p.m Malacca tad Linjn fftienr 1 p.m. Muar and M'ilaiv.i Hong Wan 2 p.m. Penang aad Deli Calvpto 3 p.m. Pulo Liut an i C jtie V. der Capellrn 4 p.m. TnisoAr. Batavia Isi Sei/ne M a.m. Muntok.t t'.ilemb-tng Ruby...
19040102	Page 8	MAILS TO ARRIVE. Ftoti Karope By trie M. M s s. Frnett Simom due oa 4th January, with dates to the Hth December. From Chin*— By the M. M. s. s. Salazie due on 4th January. ov 17th ov 18th ov 23rd ov -.Ttli ov 30th 100 Jnd &gt;ec7'h 11th...
19040102	Page 8	"COMMERCIAL Sinoapokc, 4th January, 1904. PRODUCE. Uambtai buyer- f 11.871 Copra Ball 9.00 do Pontlanak B.KO Pepper, Black buyer* m 33.00 do White, (5%) T 51.00 3«go Floor Sarawak 1.25 do Brunei No. i 4.17"" Pearl 8»ro 5.45 Coffee, Bali, 15% ba*b 22.00 Coffee, Palembang, 20^ bn»u 26.W' Coffee, Llberlan..."
19040102	Page 8	CLEARANCES. 'an 2-04 1 3 1 1 1 1 2 1 1 1 1 1 2 2 1 2 S 3 4 1 3 S S S 3 3 3 2 3 8 Dat*. Vkmil's Name. De Kock Nienhuys Both Amherst Opbir H vi- I.i-on^ Sri Wongwf Farfalla Puroea Giang...
19040102	Page 8	"ARRIVALS. 1 Dec 31 31 31 31 31 M 31 31 I 8 t i i SI I VIBBIL'INAN(. tLAO I Ton*. Gaptais From Sailip CoiisioicsFs. Sambas Batavier Bettey Nienhuys Sri Wongsee Farfnlla Pin Senr Keemun* Lowtber Castle Ran Seng CJimn January, M*». Calypso Lai Kaiif,"" Pafcia' Ban What t..."
19040103	909090	909090
19040104	Page 2	"MOSQUITO-NETS AND PUNKAHS FOR MALARIA. Discussion at the Colonial Institute. In a lecture on Malaria in India and the Colonies"" delivered at a meeting of the Royal Colonial 1 nttitute recently. Major Ronald Rosg made some interesting comments on the value of mosquito-nets and punkahs for the prevention of malarial..."
19040104	Page 3	FATAL HORSE DISEASE. Tiik bureau of Public Printing at Manila has sent us a work on Trypanofoma and Trypanosomiasis by Dr. W. E. Musgrave of the Biological Laboratory there and by Mr. Moses J. Clegg, assistant at the Laboratory. The work shows that Trypanosoma is the name given to certain...
19040104	Page 3	PHILIPPINE COCONUT BEETLES. Coto.vi r beetles are now engaging the attention of tbe Philippine authorities. It seems that in the province of Laguna, the coconut trees while in fall leaf and fruit had a fashion of falling as if struck by a tornado, and the trunks were found to be...
19040104	Page 3	JUNKS FOR THE STRAIT. The annual appearance of junks to load for the Straits is represented this year at Pakhoi (South China) says a Hongkong Daily I'ress correspondent by no less than eleven vessels. The bulk of the cargo carried by these vessels consists usually of earthenware and iron pans....
19040104	Page 3	LAWYERS FOR SIAM. The London correspondent to a Penang paper reports that Sir Albert Rollit, m p., when President of the Law Society, was asked to act for the Ministry of Justice in Siam in appointing two solicitors as Probationary Legal Advisers to the Siamese Government, and be accordingly selected...
19040104	Page 4	The Straits Times. PRICE 15 CENTS. MONDAY, 4TH JANUARY. Whilk everybody with civilised instincts must join in the hope that the threatened war, now so long averted, may never eventuate between Russia and Japan, the tenour of to-day's despatches does not tend to encourage the mdt fervent aspirations for pnace....
19040104	Page 4	SELANGOR RACES. Kuala Lumpur, Jan 2nd. The third day's racing resulted as follows Scurry Stakes Cadenas 1, Banester 2, Financier 3. Champion Griffin Heap —Fair Helen 1, Untong 2, Afey 3. Mixed H'cap Starlight 1, Mandoline 2, Joan 3. Griffin Consolation Miriam 1, Daisy Bell 2, Lunacy 3. New Year's...
19040104	Page 4	WAR RISKS RAISED EAST OF SINQAPORE. Ijondon, 2nd Jan. Absence of news from Japan has increased the pessimistic spirit in London. The papers suggest that the despatches are purposely delayed. Underwriters are demanding additional premiums to cover war risks on vessels proceeding east of Singapore. Russian Destroyers Hurriedly Leave Malta....
19040104	Page 4	"CHICAGO THEATRE FIRE. Three Days of Funerals. 3m Jan. The funerals of some of the victims of the Iroqnois Theatre tire were held in Chicago yesterday. The number of victims is so great that tho funerals continue to-day and Monday. The city is plunged in universal mourni"" ill ---Hi.- institutions..."
19040104	Page 4	MEXICO FAVOURS GOLD. The Mexican monetary commission has reported in favour of the gradual adoption of a gold standard.
19040104	Page 4	ADMIRAL ALEXEIEFF EXALTED. A~Bpecial ukase has been promulgated, granting a special vice-regal flag to Admiral AlexeiefJ, and according him a salute of twelve guns.
19040104	Page 4	NO NEWS FROM ST. PETERSBURG. London, 4th Jan. St. Petersburg still maintains silence as to the situation between Russia and Japan.
19040104	Page 4	PESSIMISTIC PEKING. Reports from Peking are 'of an extremely pessimistic character.
19040104	Page 4	RUSSIAN SQUADRON LEAVES BIZERTA FOR CHINA. French and Russian Amenities, The officers of the Russian squadron at Bizerta, now en route to the Far East, gave a brilliant reception yesterday evening. The moct cordial toasts were exchanged. The French Resident at Bizerta expressed the unchangeable affection of France for Russia....
19040104	Page 5	ATHLETIC JOTTINGS. Wk were unfortunately unable to accompany our cricket and football teamd on their journey to Kuala Lumpur. We have, however, been able to gather some of the golden fruit that has fallen in no less quantities than usual from the lips of rorae who were there, players and...
19040104	Page 5	"H. M. S. ""BLENHEIM."" We hear that the Blenheim, which completed her three years' commission on the China Station on Jan. Ist may be relieved by the Andromeda, a twinHi rew first-class cruiser of 11,000 tons with indicated horse-powpr of 16,500 ar d carrying 16 big guns. The Blenheim remains..."
19040104	Page 5	NARROW ESCAPE. Mas. and Miss Spooner had a narrow escape from serious accident at Kuala Lufpur on the 29th Dec. It appears that, as they were driving to the race*, the horse bolted. The syce jumped and fell with his head on a railing, sustaining a severe fracture of the...
19040104	Page 5	A SINGAPORE WIDOW'S CLAIM. Hkkbrknck was made last week to a case in the Bupreme Court affecting the status of a deceased Chinaman's second widow, who resides in Singapore. The widow was the petitioner in an application for letters of administration in the estate of her late husband who recently...
19040104	Page 5	WIRE NEWS. (Frtm Exchange*.) London, 26&lt;A December. The Thibet Mission piweed through Yalang on the 13th Dec, reaching Rinchengong the urne day. No firing nor resistance was offered but Chineae officials and soldiers entered a vigorous protest against entry into Thibetan territory. AJter the Mission had crossed the frontier, all...
19040104	Page 5	Truth stronger than fiction. A Blacksmith's experience. Wigton Street Belfast. 1 'suffered terribly with Rheumatism in my right arm. It affected me to such an extent that 1 could only slightly raise my arm. I am a blacksmith by profession and, as 1 have to use a hammer, was obliged...
19040104	Page 5	TRIP TO RAFFLES LIGHTHOUSE. j A delightful excursion to Raffles Lighthouse organised by the Young Men's Society in connection with theSootch Kirk in Singapore, was undertaken on Saturday afternoon. The weather bore a most threatening aspect and probably on that account the number of those who took part in the...
19040104	Page 5	THE ANIMALS' INFIRMARY. The Prevention of Cruelty to Animals' Department of the Municipality announce that the Animals' Infirmary in CampoDg Java Road, is now open, this humane institution being intended for owners who cannot afford proper veterinary attendance, and also for the detention of animals committed for treatment, by the...
19040104	Page 5	POLO AT THE SWIMMING CLUB. A watir polo match was played at the Bwimming Club yesterday between teams captained by Henderson and Jensen, respectively. Some new men were tried, conspicuous amongst these Mag Mackio and Rucbwalay, the former on account of very fair play, the latter apparently because of bis...
19040104	Page 6	THE PANAMA REVOLUTION. Strong Comments on the President's Action. Judging from papers received by the Ust mail, the Panama incident, which recently formed the subject of comment in our columns, is not likely to be passed over in America without a strong protest being uttered against the action taken by...
19040104	Page 6	ELECTRICITY IN LONDON. Gigantic Scheme Coming. It is stated ;n; n home papers that Mr. Verkes has unfolded his gigantic plans for surface and underground electric railways in and around Londou. The total sum to be expended is $85,000,000, of which $40,000,000 is American capital, mostly from New York. The...
19040104	Page 6	KUALA LUMPUR NEWS. The money market does not improve one whit, as it is reported that amongst the Chetties themselves money changes hands at the good rate of interest of 1 S per cent. With the steadily increasing valuft of tin and when the reaction set in, it was confidently...
19040104	Page 6	CEYLON'S PAVILION AT ST. LOUIS EXPOSITION. Work on Ceylon's pavilion at the St. Louie exposition was begun in October. The building will cost about 535.000 gold. The dimensions are 100 by 84 feet. It will have two storeys and be surrounded by a gallery. The interior is to have a...
19040104	Page 8	"VESSELS EXPECTED. Name,port, j.obable date 0/arritcU, mud nam: oj agi.tfe. BTlA¥ir"" Alboin, Bombay, Jan Borneo Coy. Alesia, Hongkong, Fei) 12; Bebn Meyer Amtiria, Hongkong, Jan 10; Behn Meyer. Annatn, Hongkong, Jan 18; M. Maritiraea Australien, Colombo, Feb 1; M. Maritimea Avoca, Swatow, Jan 8; 6qn«tead. Ba'lr irat. Col nbo, Feb..."
19040104	Page 8	COMMERCIAL. .Singapore, 4th -lanuakv. 19U4. PRODUCE. Gaobtrr 12.25 Cons B.I! 9.00 do Poj. -n». 8.60 Pepoe&gt;. T- k 33.00 do Wat t-.£, 51.50 Sago Flon c .i v.-k 4.30 do Bmne. No. i 4.171 Pa.-. Sr t 5.45 Coin,! &gt;',U 22. CO Coffee 1»r&gt;,.y.. f 26.0U Coffee Vat- a. i...
19040104	Page 8	MAILS CLOSE To-Wor-.ow. iatavia f.xSfjne 9 a.m. (jctok it Pale.nb.ug Ruby 10 urn. (eupdo, etc., 't.'ia 2 p.m. faliwta A J*. Dickii p C-.t.t.tg 3 p.m Swet'tf»'u» »j&gt;c .&lt; C. Hiit r iui S p.m. Ii'o.oh A T*alei -i.v-.; 'S. Aff &lt;t. 4 p.m. ianwak of Sarawak i p m....
19040104	Page 8	"MAILS TO ARRIVE. From iCiTupe —By the P. *i) s». la due on UU t 1 Ja-ma.y. with dtttes to t'le 18th Deceinbe F oj Cuiaa-r.- the P. A O. s. s. due oo 7r i January. T'«»# V«"" i *fk'.';&lt; Dot. j*tt Sinf.Tore. Due i«)doo Akci»ed Hoy i7th N...."
19040104	Page 8	ARRIVALS. VmbmAßaML TONS C4PTAIK YUOU SaILID CO.4BIONIEB. RIQ. Brit str 149 Smith Palom bang Dec 31 Seang Noon Gbee Out str 276 Griffin Cotie Dec 27 Ek Leong Chan Brit sir. 1881 Gleg* Liverpool Nov 23 P. Simons and Co. str 2270 Curri Mew Castle Dee 11 Daendei* and Co....
