Date	Page	Abstract
19090101	909090	909090
19090102	Page 2	Opium Monopoly. ATTEMPTED FORMATION IN THE PROVINCE OF KIANGSU. Emulating the Example of Canton. The frustration of the Government opium monopoly at Nanking, the defeat of a tentative creation at Canton, and the more recent removal of the restrictive regulations directed against the raw opium trade in Swatow and the...
19090102	Page 2	POLLUTED OYSTERS. Salesman Liable to an Immense Fine. A liilliu&lt;{sgate M.ukt t salesman, named Thomas Moore Wright, was summoned' at die Mansion Housu the other day by tho FWmoaflant' Company for having in his MMMti n 800 MM uufit for human food. Defendant pleaded guilty and was fined £15 I.'jS....
19090102	Page 2	Ceylon Pearl Fisheries. The annual meeting of the Ceylon Company of Pearl Fishers was held in London, on the 18th instant. Sir J. West Hidgeway, presiding, said that owing to the fact that there had been no fishery this year there was a net debit balance of £18,490. Prcfessor Herdman's...
19090102	Page 2	British Consul and Canton Press. The British Consul at Canton has written to Viceroy Chang .len-chun to instruct the native papers in Canton to stop the publication of any comment on the matter of the death of a Chinese passenger of a steamer alleged to have been caused by a...
19090102	Page 3	FAMILY ATTACKED AT AMOY Malaijal Fbvkb. B\ Health 4XO Umillll InMD To All U\ DR. WILLIAMS PINK PILLS. Whilst Malaria is among the commonest of the maladies which afflict people resident in the Far East, it is not often, fortunately, that one hears of a whole household been stricken with...
19090102	Page 3	OUR SHORT STORY. CUPID AND THE REPLIES TO ArV ADVERTISEMENT. Wanted —Situation as Governess. Twenty-five years ago there were very few Kiiylish-born girls in India who worked fora salary indeed it would almost be safe to sa j that the daughters of gentlcmeu, earning tlitir living as governesses in private...
19090102	Page 3	German Expedition to South Seas. Messrs. Melcbers and Company, of Hongkong have cbartcrt d the steamer Kohsicbacg i for a few months for the purposes of a Ger- I man colonising expedition to the South Sea Islands, which left Hongkong on '24th iustant. The expedition was organised by the Deutsche-Sucdsce...
19090102	Page 3	Tropical Medicine. Sir Francis Livell. Dean of the London School of Tropical Medicine, who has been in Hongkong for some weeks collecting subHcriptions in aid of tho endowment of the I School and an extension of its usofulnef-s in various spheres', has arrived in the Colony by the P. and...
19090102	Page 4	V-SSELS EXPECTED. Nam/&gt;, port, probable date of arrival, and name oj Agents. STEAMERS. Airlie. Sydney, Fib -23 Bouctea.l Andalu-iia, Uonpkong, Jan 3 Behn Meyer Assayc, llunukonc, Jau 14 P. A O. Coy Aymbia. Bombay, Jan Borneo Gov Aft&gt;ans.\. China, Jai W. Mana&eld Arratoon Apcar, Huiigkong. Feb P. Simon Awa Mara,...
19090102	Page 4	LIST OF PASSENGERS. Passengers Outward. IV i I*. and O. steamer Malta, due January B.— l'aptain and Mrs. H. F. Kuox, Mr. J. C. Hart, Miss M. Kvarup, Master F. Krarup, Mr-. Maclan^hlau and child, Mr. F. O. Howard, Mr. Whitaker. Per N.D.L. steamer Lutzow, due January 9 —Mr. B....
19090102	Page 5	"SHIPPING IN PORT. (ItDM Una li».wln&gt;K tU» fulltiw tt« ahtu -itlAllv a* t*&lt; I 'r. ""t«*mer ah. whip t»|. b*irq«f Kh.■kMWj Vct.-Yiwli&lt;; Cru.— &lt; nwwr; Ot*.-il &lt; &gt; boM, T..c. --TunMtlu; H.p. -11 -no i»«&lt;&lt;r: But. HrilMli 0. S.— UiritaJ HMtn j I ""h. -Pr.xch Our »«rmwi Itat.-llalrh; llal.-UKiLtM; .spun.-Mpn-i.-lj..."
19090102	Page 5	Vessels at Tanjong Pagar and Keppel Harbour. Wharves at which Vessels are Berthed To- Day. TANjo.sa r.u-AK hum WiiAUr Baku— New Orl&gt; au«, Delpuiue, Sullan. 1-Ar.r \V. Section 1— E. F. FerJiuar 1, Tbougwa. Hsction No. 1 (Sbbehh bark UfOtMM, bauTioM t-4M Sanji, BcUut;. i 1 i l'llui;. m 4...
