Date	Page	Abstract
18850101	909090	909090
18850102	Page 2	Mercantile Intelligence. LATEST MAKKET QUOTATIONS. KmaAPOas, im Jabdabt, 1885. Oambier I S.CSi. Black Pepper 19. White Pepper, fair quality 2850. Sago Flour.Bar 8.80. Pearl Sago 2.80. Coffee, Bonthyne 13. Tapioca, small flake 3.20. Tin XXXXX 40s. Mule twist W. 50. Hi lbs. Shirtings 1..55. 7 do do 1.424. 4 do...
18850102	Page 2	"MAILS CLOSE. To-aoaaow. Mr ptr mi. H.ngkonn A Shanghai Ar »i""'«. at7a.ro. a ogiong aod -r.aoghai. i^mxi, at 11 a.m. Saigoa, P*aH. at II am. H .ngioag A Sbas«hai. OU^yo*. at 1 1 am. Malaeoa aad Kka«. ryk PtkM. at 1 &gt;.■ D»li. JTrrmry. at 1 p.a» Malacca aad Klanc...."
18850102	Page 2	Domestic Occurence. DEATH. &lt;&gt;■ tbe m orniag of the Ist January, ■■mo Damiam, tbe infant son of A. k.. da bVwsa, aged nine moatbf
18850102	Page 2, REUTER	STRAITS TIMES FRIDAY, 2ND JAN.,1885. REUTER'S TELEGRAMS. fF.&gt;r Stn,t4 Times./ The Royal Family. London, Utf D*e.—The Betrothal of H. R. H Princess) Beatrice with Prince Henry of Battenberg is announced. At tralasia. m, ISH5.— The Premier of Victoria has requested Lord Dert.v to authorize telegraphically the annexation of all the...
18850102	Page 2	THE YEAR 1884. It is customary at the close of the year to review the principal events that have marked its history and the year IfM has witnessed some important ln-torical events. Instead, however, of taking these chronologically, we shall first review the mutters of more local interest, beginning with...
18850102	Page 3	"PENANG. I Urne* of 29th I&gt;ec., state. Jf which Richard Kelly and j tiarged with leaving M /the Straits Settlement* f-,-. the consent of any duly t Vad without completing nan* 4.°*'"" w keard tDC t«J«i 4.* Friday last the 26th 1 Mr MaoGregor. Mr _yWteodent of Police pro- i..."
18850102	Page 3	NEW GUINEA. The^ following Proclamation by Commodore Krskine containing tbe rule* and regulation* in connection with the protectorate of Xew Guinea has been published. Proclamation in rrfertnee to the Am* Guinea Protectorate. By Jamea Elphinstone Erikine. A.D.O. to the Qae«n, C &gt;inu -d &gt;re at the 2id clas*. and senior...
18850102	Page 3	THE NEW YEAR'S SPORTS. Xrw Vug's Dat wtt yesterday celebrated in the usual manner, by athletic sports on the Esplanade and a regatta in the harbonr. The shore sport* ded into two parts, the first, for native*, commencing at 10 a. m The C &gt;mtuitu« tor the. shore sports ni...
18850102	Page 3	THE REGATTA. The Regatta was very well contested, though but few members of the Commit tee put in an appearance. The Tanjong I'.igar Dock Company, with their usual courtesy, »ent their steam tug Bangkok as a Committee boat, and invitation* to guests were issued for this vessel. Later, however, the...
18850102	Page 3	THE P.AND. O. COMPANY. The report of the P. and 0. Company state* The net surplus for the year, including £9,310 brought forward from laat year, amount* to £133.473, which, after deducting tne interim dividend of 2\ per cent admit* of a further dividend of 8} per cent., which the...
18850102	Page 3	MALACCA. (By a rititor) Kuropeans luring in Singapore -eMoin pay viait to Malacca, though it is little over hundred mile* off and hai many attraction*. One or two steamer* come and go every day, and many of Vhoan, though not all, an' fitted with every comfort required for travellers. On...
18850102	Page 3	ARRIVALS. Vasaax'* Nimi. »xi&gt; r I'inill. I K'BOM. S4IL»D L'onlMlM. 31 II r :n Bj SI I&gt;i.ky para i nsbire SI I&gt; II Thupeng Jaa. 1 [Vii.l.r.)k''--..T' 1 Borneo I PMri 1 Paknaa lyon uu I M-t I Pyah 1 Mill I Wwtmeath t Bscledi Sia. tch. Ml II bulti...
18850102	Page 3	CLEARANCES. Dati VmnCt Nam. I Bio. lilTAllt. DMTtBATIOK. 31 Dicky Unbar* Sury Wong** Frudmcke Rr*con«hire Ann Ht. i M«ourj Pr»h Prkhtt Hnt. itr. Unt. itr. Mr. str. Ger th. Brit. itr. Brit. itr. Brit. itr. Hnt. str. Brit. itr. Brit. itr. 8.-'.thro*na .-tin .»k«r Wierichi S ,k.r Moppett M Martin...
18850102	Page 3	"SHIPPING IN THE HARBOUR. i-.puuu aaJ A«nu o&lt; »«*«i.an. rou«.t«J l to oo«»mumic»U witk dv. r^vdißg .iuMi, lac*. 7MML-I S*»« *^i l1 &gt;Ot. ConiMIB. IXATt*'. Stoain-r&gt; f.-lUh MMtM Hr. lapara r» \V..nir-- i. i ''I- 1 r llr"". ir.' 1. i- '-'I 1 1 I i 1 It.Vn.- n !y..."
