Date	Page	Abstract
19150101	909090	909090
19150102	Page 2	Kamunting Rubber. FAVOURABLE DEVELOPMENT OF ESTATB6. Discussion of Directors Fee*. The fourth wial general meeting of shareholders in the Kamunting (in Kedah) Hubbsr Plantation Co., Ltd., was held at Shanghai on December 14, Mr. T. Eckhardt, presidios. Thj other directors present were Messrs. K. 8. KaJoorle, W. 8. Jackson, and...
19150102	Page 2	The Wireless World. A most important article on the war and the part played by wiieless telegraphy together with of very interesting photographs, appear* in the November issue of thu Wireless World. Another important contribution is an account of the progrt us made in the timo eigaal services at the...
19150102	Page 3	Batu Rata Rubber. SATISFACTORY OPERATIONS ARI RECORDED. Outlook for the Industry. The fourth annual ordinary general meeting of tbe lUtu Kata (Sumatra) Kubber Plantations, Ltd, wan held on November 26, in the ooanci) room of the Rubber Growers' Association, 88, Eastcbeap, E.C., Mr. f MHp Eustace tiervey (chairman of the...
19150102	Page 6	"LEAP OF DEATH. Circus Clown's Sensational Turn. A remarkable feat by a French soldier who baa some celebrity in tbe Continental Circus business as an English clown,"" and calls himself professionally •Williams, baa been told by one of bis company officers. A French trench was enfiladed by a German machinegun,..."
19150102	Page 6	CHURCH SERVICES. Sunday, January 3, 1915. St. Andrew's Cathedral.— 2nd Sunday after Chrißtmas. Daily Service. Monday, Wednesday and Friday, 7.40 a.m. Matins, 8 a.m. H. C. Tuesday, Thursday and Saturday, 7 a.m. H.C., 7.80 a.m. Matins Daily Intercessions, 12.80; Daily Evensong, 7 p.m. except on Friday Friday, 6 p.m. Evensong...
19150102	Page 6	Maharajah of Gwalior's Gift. The motor ambulances pßftauted by the Maharajah of Gwalior have pHied slowly in procession before the King and Oueen, members of the Royal family, and officials. Their Majcetks inspected the entire fleet with tho closest interest and attention lano were exceedingly pleased with the pavilion of...
19150102	Page 7	DAILY TIME TABLE. FIXTURES Saturday, January 2. High Water, lll»a.m. Sunday, January 3. High Water, 0.2 a.ru 10.51 a.m. l&gt; iy of Intercession. Cathedral. Monday, January 4. High Water, (U.'l a.m., 11 HO a m. Week of Prayer commences, V.M.C.A., 5. Tuesday, January 5. High Water, 1.4 a.m., o.li p.m....
19150102	Page 7	SINGAPORE MAILS CLOSE. To-DAf. Hongkong Suisang 3 pm Batu I'aliat Ain^ Hin 8 pm Malacca. I. Swettenham and Penang Klang 3 pm Miri. Laotian, JoHsclton, Kudiit, Siimliikan.eto. I'liow Tai 4 pm Keriinon Hock Tew 4 pm Pouloe Soegi Glanggi 4 pm I'ouloe Soegi Hock Hye 4 pm MoNDAT. Kerimon Sri...
19150102	Page 7	Mail Steamer Movements. Tbe homeward M. M. packet Nera left Saigon at 8 am. today, and may be expected to arrive here at about 6 a.m. on Monday, January 4. The B. I. contract packet Oolcanda left Negapatam at 10 a.m. on Wednesday the 30th ultimo, and tuay bu expected...
19150102	Page 7	SINGAPORE SHIPPING. Latest Arrivals. List of vessel* in port at 10 a.m. on January 2, 1918. British. Name Date of Arrival Remarks. Hainam 1 1 M Inner Roads Smsang No. 9 Wharf Magnet Keppel Harbour Banca P. and U. W harf Laoojedon 2 1 15 Outer Roads P.rak No &lt;...
19150102	Page 7	PASSENGERS OVERSEAS. Forthcoming Arrivals And Departures. The following passenger bookings to the Straits are taken from th&gt;&lt; London and China Express. It should be understood that, in nonie instances, bookings may be provisional and that intending passengers may alter their arrangements, subsequent to the issuance of this list in London...
19150102	Page 7	SINGAPORE CLUB FIXTURES. The following fixtures for the current weo and important forthcoming fixtures are kindl supplied by the secretaries of the varion olnbs. Convenient form* on which to mak the returns will be snpplied on application 1 tbe Manager, Straits Times. Singapore Polo Club. Pract cc games at Tyersall,...
19150102	Page 7	"King Albert in Battle. A ilottenlam nuwaptper publiHbes the following story by a BetjbMl soldier who has (ought in thii trencbeH betwwn Watluem and Warre-Sainte Catherine ""I was in the tioncli an 1 my brother in law was some yards (row me. Between u» there was a ull ofacer without..."
19150102	Page 7	FINANCE AND COMMERCE. EXCMANQE SimMPOii Janvaky 2, 181 6 Oa Lohooii ......Bulk 4 ip/i 2/4 Domud m il/J» Private's m/i 2/4] Oh I«dia. Bank T. T. K5 On HoM&lt;MOne...Bank d/d m. 22% On S«Aiio«Ai....Bank d/d 108 Joa **va Bank T. T. &gt;. 141 J lomJatam Bank d/d 115 SorereigM— baying...
19150102	Page 7	MINING. Buyew Bolted Value (!J 10 10 Am pan* 7.50 8.25 1 1 Ayur WenK 0.15 C.20 10 10 Bulat 1.00 175 10 1C Brnanß 0.75 1.60 10 10 Kampa. 10.00 10 10 Kan»boi l-(0 10 10 KinU Association 8.00 41 41 Kinta Tin 1.13.8 1.16.0 41 41 Lahat Miner...
19150102	Page 7	"RUBBEB. I? 8 8 Buyers. Sellers. Value eJ 3/- a/- Allagw 1/8 1/7 £1 £1 Anglo-Java 2/8 8/8 3/- 3/- Anglo-Malay 6/9 7/0 3/- a/- Batang Malaka -/4 J -/7i A 41 Bato Tiga 1.6.0 1.16.0 ay. ay- Bekoii -m 41 41 Bukit Kajang 1.6.0 1.9.0 41 41 Bnkit T,i""tn""g..."
19150102	Page 7	GENERAL. 41 41 B. Smelting Co. 11/- 12/S 411 41 i Prof. 1.0.6 1.2.8 6/- 6/- Electric T'waya 8/- 4/--10 10 Fraaer Neave 61.00 62.60 60 60 Hammer Co. 82.60 85.00 100 Howarth BrekiDe 46.00 100 7%Pref. 95.00 100 100 Kati Bro, Del. 100.00 10 10 Mavnard Co. 12.60 100...
19150102	Page 7	DEBENTURES. Buyers Sellers United Engineers 8% 11,284 500 Singapore Electric Tramways 6% £860,000 S'pore Municipal 5% $1,878,000 l%pm S'pore Municipal 4J% r,r lum iinimmn Buyers Solicit S'pore Municipal 4J% o( 1909 11,001,000 pa&gt; S'pore Municipal 4% 2,000,000 10%dis S pore Municipal 4% £300,000 83+
19150102	Page 8	The Straits Times. SATURDAY, JANUARY 2. THE BEST MAN. We are starting a new year and there is, perhaps, leas doubt than usual as to tbe nature of impending events. Six months ago a good many of us dreaded civil war in our own country, and few of us expected...
19150102	Page 8	SOCIAL AND PERSONAL. Tbe new cadets wbo have arrived to join tbe FM.S. Civil Service are Mtssrs. N. A. Worley, B. F. Bridge, J. M. Barron, J. A. Black, J. A. Hunter and H. Weixbc rg. Mr. W. P. Gomes, office assistant, Malay States Guiden, has taken charge as Chief...
