Date	Page	Abstract
18650101	909090	909090
18650102	909090	909090
18650103	909090	909090
18650104	909090	909090
18650105	909090	909090
18650106	909090	909090
18650107	Page 1	THE STRAITS TIMES. SATURDAY, 7 JAN,1865. Mr. LOGAN. t. Loo\n in tiis paper on Thursla-'. took rather a short and muiictoo moilcst tarewell ol us. He tot a mull whom we can allow, &lt;il- twenty-two ye lit service as public irnalUt, to &gt;lip so quietly off the ige. He has...
18650107	Page 1	"THE NEW YEAR. Wi t»l;e no not* of time hut by ita loai. To give &gt;t then a ti&gt;iij{ ie i« \i-.- in in.in."" HiiiKT yi-iir h«l pas ed away IB&gt;4 wild ail its i-niwd of even* —is liiiK Kan of v.vii stiiijj-le an! HMtMeaae)! entorajriee, ha« aveti josi. I..."
18650107	Page 1	THE NEW YEAR SPORT. We liave had a BMN th in oidin.try itllowance &gt;t rain during the l.i«t iv&lt;i monllis, hut that which tell mi the Ist of January exceeded anythinfr we have hul MP sev ral ye;«rs h.irk from noon fill 4 o'clock next inorniiii it poured steadil\ d&lt;*\vn...
18650107	Page 1	"SIAM. Wk have be»-n requested by the writir to puhlis i the lollowiuic letu-i which uppcars in the Stain Times ot the -2 'ul 1 &gt;&gt;■(•&lt; hilht. Mi. Ame&gt;, w«think, |a a gentleman ii""t likely in tfiiiionully ii» M. id- or publii.fi an uiihuili and it what he cays i*..."
18650107	Page 1	"THE REGATTA. To the Fdilor of the D«ily Ttmet I)-»r Sir, Allow me to correct a mi&lt;~#Mt'1111 r in inur account &lt;&gt;f the Ursje \ti lit Hoe which .i)i:•.- ir.-d in thi* inoruMa/c pap»-r. Yo 1 dem-ri'ie the (Jain mede"" 1 I Ihe Kit j ih"" an dividing the necond..."
18650107	Page 1	"THE LATE FIRE. To th- Etlitor of the Daily Tiniet. Sin, 111 y .ur i»nu» of Saturday la«t you slilr-. h* t:i&lt;! entire imte'iU ol OU' i i G'l'mi r- i .it &gt;iv ivater, pihage a""I de-irmtion,"" hut in t'll« ;i' n--u you ire in oi or. (lortu i«tely lor..."
18650107	Page 1	TUESDAY, 3RD JANUARY. luk Ouch Government steamer tv tutu, witu dates Irom Batavia to tac Jjui ulu.no aucMored iv the Koads OU aunday nig lit. Thk steamer Hewer, from Hongkong wiiii dates to me '27^ ultimo an.'.lioied iv the Roads yesterday iiiorui'ig aud will leave lor Calcau* •t 10 o'clock...
18650107	Page 1	WEDNESDAY, 4th JANUARY. 11. N. M. alcauici Java, t u.tiu Ul-i uonter, tioui iiatavu witii dales to uic JJili ulu, anuoU iv t.ie raad* ye-iu-iiUy Aioiuiu^A Outcl. ateaiuer ham the vvcsi- ward passed through yesterday morning. A Coroner's inquest waa held on Sunday morning last, on the body of a...
18650107	Page 1	"THURSDAY, 5th JANUARY. Thk P. and &lt; Company's steamer Kmeu, Captiiu Methven, arrived at New Harbour yesterday morning, with the London mail of the 26th Novei-ib -r. The Emeu lett Bombay on the 11th, Gall* on the ""JiVi nititno, and uaug 01. the 2nd ins 1 mt. Thk Me«s.igenes Homeward..."
18650107	Page 1	FRIDAY, 6th JANUARY. Thk British steamer U-nrtette, (*&lt;t &gt;t tin Cl'-gliorn, fro 11 M tU vj, with dates to tbe 3rd instant anchored in the roads yesterday morning. Thk British steamer Lightning, which left this 011 the 3rd instant for Hongkong, put back, owing to her en gives being out...
18650107	Page 2	SATURDAY, 7th JANUARY. Thk British barque tiviftsure, Captain Strucknmnn, wh'urh lelt this lor Siagon on the 14th ult., put '-ack, from strless of weather, and ariived in the harbour yesterday morning. On Wednesday 1 ist, after a lengthened enquiry, a verdict of wilful murder against some person or MMM unknown...
18650107	Page 2	THE CAPTURE OF THE FLORIDA. Whitever may be tbe immediate upohot of the ..apture of the Florida, it is not unlikply to prove, in an international sense, one ol the most important events which have happened since the outbreak ol the American civil war. For a very long time before...
18650107	Page 2	"THE CONFEDERATE STATES AND THE NEGROES. A decision of a meeting of (lovrrnrt't of »e--veral onfiderate ""Hiti-s may have an important beurinn m the future c 'loot I tin- war. It appear* that the (iovemoig hi»e Bjajtms] to Hiitliotize OstaflJßßJßJ*. to place ev.-iy IUhWU man in lie Helil. irr. »|»e.-..."
18650107	Page 2	"SINGAPORE SHIPPING. ARRIVALS. Sat u n|. iy, 31st Deceintier. Rremen bs*M&lt;i ""i-rU, 'J7(J iom. (J. llonn &gt;, com m»nder ManiU, 24 tU IXso oon&gt;igna&lt;&gt;4 I* ttuj, Scliri) It-r Mini .o. Hritidi burque aritinh Q i«&gt;n, 4 1 3 ton*. Scorpio ouiuiiitni.il, tiitugko i|&gt; 24 Hi l&gt;.. Sjntwnk itetmcr Ktiuoow, iS..."
18650107	Page 2	VESSELS EXPECTED FROM EUROPE. Kbom I.omoom. Zephyr Koyur Will July X.-i ii.in !■&gt; Uitrs I tin July Kurl Din ii IH!i s r( ,t ti1..,,.- .i,., Uuii-ln-r 2Wlh Sept w»»t ilnwkiu. l.'vi, Osa Norfolk D«wa Quagadliur lll.iM OLASOOW. (inn of tin He* 3rd Nov. r (1 |e« bib July /.orvnl...
18650107	Page 3	Shipping in the Harbour. Date of I i &lt;hi&gt;'r' Nam us. Capiain*. Ki.Aii MM Kia. To Tow rO I .IRIT.U. V R F -•Vii»Rit F«o«i. Omttmm o« ao^t.. I )nTI tTlon CoKsiaNtai o AorMH. I m HwwWs llato f°* Peiseus Cuming H. M. tteamer 41 11. m. schooner I H....
18650108	909090	909090
18650109	909090	909090
18650110	909090	909090
18650111	909090	909090
18650112	909090	909090
18650113	909090	909090
18650114	Page 1	THE STRAITS TIMES SATURDAY, 14 JAN, 1865. OVERLAND SUMMARY. Thk folloiriliK i- the Suiiiinary puhlinhed in the la»t Ovtrtmmd Journal. London mail o( the 2()th Novveuiber did imt reach this till the morning n( the -In instnnt, having been detained kboul one lUj at Ahxandria, and several days on t'ne...
