Date	Page	Abstract
18750101	909090	909090
18750102	Page 1	"STRAITS TIMES SATURDAY, JANUARY 2, 1875. il 9b. 3462*. 11l 10. 175 1 1"" 1 I Si. '■'■'&lt;. pur. preiu."
18750102	Page 1	FORTNIGHT'S SUMMARY. Council has held fortnight, found iinjuawible to clcwe i L during the cur- ,1 important remain to be passed, the •.Hi U .i Ij lurned to the I main bu-me-s of been till- COU- tin- Estimates; and the m&lt; mleis deserve the thanks iiiuHinin for the siarel,. Iwve...
18750102	Page 1	THE COUNCIL DEBATES. L the Legislative Council seems to ■t into the habit of tackling to k somewhat late in the y. sr, it displays i.&lt;&gt; wga of shirking or want of vigour when it does begin, as is clearly evidenced by the lengthy re- orts of its debates during...
18750102	Page 1	"OFFICIAL ""CIRCUMLOCUTION."" Tin: Crimean War, among other consequences, gave to these Settle- j menU their last Recorder and first Chief Justice, and to the whole world Dickens' immortal description of the Circumlocution Office. The connection between these two results may at first slight Ik' as difficult to perceive from the..."
18750102	Page 1	"ITEMS FROM THE JAVA PAPERS. (Tfiiiixliitfd/or the StrtuU ImMS.) Tiik latest received Batavia papers bring DO further telegrams from Aeheeii. Isut ilii-\, however, gives oontinualioa of Colonel Pol's diary down U&lt; November 2-Jrd. Proa thi* it appears tliat. tip' Acliiiifsc still continue (heir |d-""&gt; of skulking about singly or in..."
18750102	Page 2	NEW YEAR'S DAY. v i S'n. &gt;•.!■••&gt;)■.■ is :ii&gt; i.-. r&lt;&gt; by all |O i i 111 U-&gt;-', wl.-i ;i&gt;-em- d \e-'e c!i\ i:l gT.i! BUmlierM oil the K-|&gt;!.i' i! t&gt; wim.-s mil take part n the N«*r Year Bnort»i while th--rraxh of e»rri«^i on the roai!«ray \\;:s a mi)...
18750102	Page 2, REUTER	"Reuter's Telegrams. REl'TKlt'S TELEGRAMS. Li mlvii, Hiitli Ore. The Shipton accident on Thursday afternoon is un- paralleled rtin triia ooaaietid of two l£iiginee and sixteen carriages was piourrding at the rate of forty miles an boar ""hen the axle of a third class c- mage n&gt;xt the Bngiaca broke after..."
18750102	Page 2	"Correspondence. 000LH ""KIDNAPPING."" To Cat Elitor of the Daily Time*. Sik, I learn, from what ap|&gt;eared in y.nir issues of the 10th and 11th Deeeuiber, that the ]»eople of the Canton and btoltiee PtotJßi cc. as well other persons ignornat of the Tacts, have been making a taik about the..."
18750102	Page 2	MONDAY, 28th DECEMBER. The Straits steamer JtaMMfV, Capt. (iuan Hin, from Peuang 21th instant, via Malacca, anchored iv the roads this morning. The Dutch steamer Mmrm Bentinrk, Capt. Buys, from Batavia 25th instant, arrived at Tanjong Pagar wharf this morning. The Ocean Company's steamer At/aMi'tunon, Capt. Thomson, from Shanghni 1...
18750102	Page 2	TUESDAY, 29th DECEMBER. The British steamer Gmii/a, Capt, Wilson, from London 2Sth October, arrived yesterday afternoon, en rov.lt to Saigon. Thk French transport Turn, from Toulon 9th inst., arrived at the Borneo Company's wharf yesterday afternoon. Ax essayist writing in the QncenxUnder of Oct. 31st, after pointing out the capabilities,...
18750102	Page 2	"WEDNESDAY, 30th DECEMBER. Wl have to acknowledge the Meant) from the Principal Civil Medical Officer, of a table of Meteorological observations during the month of October, f-oin which we tuke the following vj. pnosis. HiirlK^t reading of baro:neter iutUe month, 20 '""1 iuch Lowest dv .i,, a).7M Height of cistern..."
18750102	Page 2	THURSDAY, 3 1st DECEMBER. Tin-: present week has been prolific in (ires. On Monday nitfht or Tuesday morning, two litvs occurred, one on Tlioni-on's Uoad, uud the other in a cluster of uttap huts close to Victoria Street, known as Cainpong Boyan, the erections destroyed in both eases beiny attap...
18750102	Page 2	SATURDAY., 2nd JANUARY. Turn Hiitish ilmmt JEr— Capi. Il^leml.n, from Bangkok 28th Dec. anchored in the roads V es|erda\ Tut Spanish steamer Parajiui, (.'apt. Elimlde, from Manila 20th inst., arrived at theTanjoug Pajjar wharf yesteri day. Tip rYeach mail ataaaMf •Hi m. ..ti Thin lure Miortiinjf. i. LB.N. i stcriucr...
18750102	Page 3	"Grtrarts. Thk Shai: m •.111 STEAMKK IN Till"" WOW I) TI e il.eieai-ilig B 4 tv 1: 1 otiiniuiiiciition between dis- fowiga cuntries by n.eans 1 t r 1 1 sit l.as. wh.ic sin b nuai.s of v led to :i .leniaiul for ve-K. Is gal iliaugbt iii oiili-r to..."
18750102	Page 3	Arribals. Saturday, 2'! th December. British steamer Montgomeryshire, tons, Butlia commander, London 10th Nov. Sunday, 27th December. P. A O. steamer Gwalior, 2,725 tons, Hat.elw.od commander, Botub.lv 1 tth Dec, consignees P. A 0. Company. British iIMMr Sarpedon, 1,519 tons. Ferguson Commander, Liverpool 13th Nov.. consignees W. Mau-h'eld Co. German...
18750102	Page 3	Departures. Monday, Mth December, f P. A O. *tcam«r Gwalior, Hasclwood, for Hongkong. German steamer Maaaaaasar, Fehrmau. lot Bangkok. British steamer .-harpsbooter, Augustin, for Mai. and Penaug. 1 British barque Tranniere, Ellin, for Bombay. British steamer Celestial, Darko, for Saigon. British bteamer Ban Toag Seng, Craiic, for Bangkok. jfiic. Tuesday,...
18750102	Page 3	"SHIPPING IN THE HARBOUR. Ship's Names. Captains. iKlaij and Rw. MEN -OF- WAR Hurt Roy»e H. M. steamer Ariadne Kiihne German war str. 5 Timor BogMlt H. K. steamer; Citadel van Antwerpeu FildjjMl H. N. M. steamer 9T&AMMU* .-""urprisc :lan.-«-n Iritiah steuui-'i Mkt Daniels Sritiah ateauiur MartaJbuß inxton v li-iti»b..."
18750102	Page 3	VESSELS IN DOCK OR LYING AT WHARVES. 1 Tanjong F**far Wharf. I- V«'U&gt;n»Dot:k o Jariini', MatlicoU and Company's Wburf. 3 P.AO.Wbarf 7 BorAccyKl.Dook 4 Borneo Company WukvT H Quvemmeati Wharf o Patent g*h and Dork Coujipimy 8 A: .1 b r« V
18750103	909090	909090
18750104	909090	909090
18750105	909090	909090
18750106	909090	909090
18750107	909090	909090
18750108	909090	909090
18750109	Page 1	"STRAITS TIMES SATURDAY, JANUARY 9, 1875 LATEST MARKET QUOTATIONS. u'ukl. Jan ?th, 18. 0. 5 11.75. 14.50. Sarawak 248*. ;--5 B ityne U. :wist HI an lo L7I I"" 1 .1 M •p urn mw I •NI M 1 X Buik bills o m.nths aigh try I I I par...."
18750109	Page 1	THE COST OF JUSTICE. thai dm j Mac 1 ;t\\.iy liarnnr-* 1. markableeventa of war in the world's history, 1 ut \et have happened in nwe think will have OOaveMaMem -in ill importance in the unknown In Europe, while eommunihm t.i have received a cluck from it will in t...
18750109	Page 1	RETROSPECT. The Hou'ble ThomaiTScMt made a remark or two in Council on the £4th ult. suggestive offlOOM misgiving as to whether the reorganisation of the Courts of Justice will make justice so cheap as it was promised that measure would effect. The more one studies the matter the strouger the...
18750109	Page 1	"ITEMS FROM THE JAVA PAPERS. {TransltiteilJ'ur the Straits Times.) The following Randa spice report appears iv the Batavia IlandeUblad of the Mth December: ""Banda Spices.— From thetfth Nov. to this date, local rates for a picul of inaee wero from /1 85 to/ 200, and for a picul of I..."
18750109	Page 1	ITEMS FROM THE MANILA PAPERS. (Traiixliiti- fin- the Shiiitx 'Ifhict.J Tiil Manila journals received by the mail come down to tlu -Dth December. The Cuiitrrcio contains a letter from a oofreapoadeut *t &lt;4Sanf6otogs, M the island of Mindanao, dated Unit! th December, from which the following particulars of further adverse...
18750109	Page 2	LEGISLATIVE COUNCIL. SisuAhOKE, 2(tu December, 1874 fVanai H. E. the &lt; 111-f J-l The Hon'ble the Otti.ef lommaiuliiu,' !1..M. [Troops, t be Colonial Secretary. thi Att .rin-i (ienenil. i.i-i the Axitiug Auditor liem lal LUe Coli m .1 Engia Thoe. bhoMord. T1.0.5. S-otl. R Little, MD. 11 w. i. ■vosn...
18750109	Page 3	"LEGISLATIVE COUNCIL. SlNi.Al-ORi:. Mm DECtiIBLK, H7 t. Ir e 11 cut. H. E. ma (invtKSim. His (1.111 the Chief .liistue, Sir T. Kdgreavea. The Hoiible theOrii •eiCouimauding 11. M. Troops. Col. Crowe. V. C. The Hon'ble the Colonial Seer tary, Air. niaildall The H..n""ble the Attorney G. ral. Mr [PhiUippo...."
18750109	Page 4	LEGISLATIVE COUNCIL. January -iTH. 1875. l',&lt;y&lt;i,t. H. H. tbe Governor. His Honor the Chief Justice, Sir Thomas [Sidjjreavts. Tbe Hon'ble tbe Office ('ouunandinjf H. M.'s TrociH. Col. Crowe. V. C. the Li&lt;ut. Governor of Ma[laeea, Capt.Shaw. R. N. the Colonial Secretary. Mr. [Brnddell. tbe Attorney-General. Mr. [Phillippo. the Treasurer, Mr....
18750109	Page 4	STRAITS SETTLEMENTS. Pnper laid beW,} the Legislative Coun- cil by Command of His Excellency tbe Governor. oth October, 1874. Keport of a Select Coniinitee of the Legis- lative Council appointed to enquire and report upon a further petition from tbe Promoters of the Penan- Wharf Scheme, and tlated the loth...
18750109	Page 4	"STRAITS SETTLEMENTS. Paper laid before, the Legislative Councl by Coiuuiand of His Kxcelleneji the Governor. lith December. 1874. His Excellency the Governor ani&gt; THE H"".\&gt;i;abi.K i Hi: MEMBERS OF TIIE LegIM.AIIVE I'OUNCIL OP THE Straits Settlkments. TLe Huuiblo i'etitiou of the Uudersigned, Inhabitants and Kesid -iit.s ia Pouaug. Shewkih. 1...."
18750109	Page 4	"PARIS LETTER |'\kis. Dnmi Nkvi.u w a- the mountain in bhmjr, .•did bringing forth only the noon, Mn fully illustrated than in the Presidential f kfeeeaga, badly read by i Xiaister in the &lt; MWM el !iv&lt;- i:i:un:is."":uil when eOBI| |m had the air of a man thaakful for having..."
18750109	Page 5, REUTER	"Reuter's Telegrams. h.mhHt, \il/t ■/■""!&gt;/. 1875. The new Grand Ojiera House at Paris was openi .1 reatcrday. the Mayor-, and Sherills of London ill an EnglUh state carriage and state robes were received with the great -st boaora ly Marshall Macmahon at the Champa Eryeeaa. Another Colliery explosion has taken..."
