Date	Page	Abstract
18520101	909090	909090
18520102	909090	909090
18520103	909090	909090
18520104	909090	909090
18520105	909090	909090
18520106	Page 3	ARRIVAL OF THE MAIL Times O/fice, Jan.' 5 A. The Peninsular Oriental Company's Steamship Singapore, Captain Evans, arrived here yesterday (Sunday) shortly after noon, having left Bombay Dec. ISth. and Pinang the 2nd. instant. We annex a list of passengers For Sinynpor*. Rev. C. Wood. Sana Oerer, Messrs. Kavanagh, H....
18520106	Page 4	Straits Times. SINGAPORE: TUESDAY, JAN. 6TH. 1352. We have to announce the arrival of the following passengers:— J.n par Soinnauth from Hongkong. Mrs. Law-sonan-1 family, Monsieur and MnUme Dmu.t S per Java from IhU'U, U.S. 11. the liukc iof S.ixe Weimar, Colonel H;i)&gt;, lt*MM Perkins, F)bus Hiid Siampta. We have...
18520106	Page 4	Cape of Good Hope. —By the Dutch screw sleaincr Padang, arrived at Balatia, Cap* journals have been received It &gt;ov. Oth. MW% than 6,000 hostile Kalirs and ILUientoK entered the Colony, divided into two bodies, Ihe one posted in the Fish River Bush— about 30 mil &gt;s N.R. of Graham's...
18520106	Page 4	BURMAH. Byway of Cilcutti news from Rangoon has reached us lo N&gt;ve nber 28 The Commodore had arrived, and commenc diplomatic operations hi earnest he hid abandoned the moderate toi.e implied in the Governor General's letter,- -having found milters on his arrival much worst than previous information had led him...
18520106	Page 5	BURMAH A Private letter from Rangoon, 25:! i NovetnluT, ailiiressed to a gentleman in Calcutta, lias been kindly handed to us, and weTOuke the luliowing entracts from it: I promised to write to you o:i our arrival litre, and to let you know occasionally how progressed, and as 1 hear...
18520106	Page 5	CALIFORNIA. Summary o* Evksts since tiik last STKAMKR. There has been nothing of very special or striking importance to report since the departure ot' tht* last ati-amer. The iniiunsf re yions have produced in a ratio, perhaps, than at any oiher time. Many new mining leads have been discovered both...
18520106	Page 5	DYCE SOMBBE'S WILL. We understand that the gentlemen of the 10-ig rop&lt;» are preparing tor hostilities-, for lhe tug of law, on the subject of the late Colonel Dyce Sombre s will. The eccentric legacies arc of course disputed by the family. The will is upheld by one of the...
18520106	Page 6	MONTHLY MARKET REPORT. Singapore, sth. January 1852. The departure of the Bugis trader^ has left us little ol a favorable nature to report on the state of our markets for articles of Europeau manufacture,. All staple articles are 10 to 15 cents, low. er per piece than repor.ed by last...
18520106	Page 6	EASTERN ARTICLES. Alum.—None in the market; arrivals expected this month by the Junks. Arrack, Batavia.— Vie have no alleration to report, in stocks or rates. Bees JFox.-Small parcels offering; good and clei-.n quality obtains dro 8% to 34 per picul Betel nu&lt;.-None in the placr, an I neither import nor...
18520106	Page 6	SHIPPING INTELLIGENCE. Arrived from Europe. Dm. s tobert (Anntr.) Camella, Liverpool; 7 Hcndrika (Dut.) Ileiner. say, Newport; II Christina, Craig, LiveriM&gt;o|. 18 Sap|)ho, Hildreth, Liverpool via Piiiang. J an 2 Caroline, Stephens, London. From Pinantj. Dec. H Sappho, Hildreth; 3q H. C. S. V. Semirumis, Stephen*. From Calcutta. Dec. 8...
