Date	Page	Abstract
18460101	Page 1	Straits Entelligence. II. M. Steamer Vultuhe. A letter dated Pulo C'ondorc December 31st, brought on by a Chinese Junk which arrived at Singapore on Monday last, affords us some particulars relative to the above Steamer from which we are sorry to learn that, detention has taken place in the jiassage...
18460101	Page 1	An Insolvent Law Required FOR THE SETTLEMENTS. •We are frank to confess that we hardly expected that so much discussion would have followed the consideration of the question recently propounded before the Singapore Chamber of Commerce as to the propriety, or otherwise, of introducing the Insolvent laws into the Straits...
18460101	Page 2	STRAITS TIMES OFFICE JAN. 10. j^MMflff^, of the Steamer From Chisa The Oriental and Peninsular Company s Steamer Lady Mary Woo(/, Captain Cooper, arrived at Singapore on Thursday evening (&Ui insL) having let Hongkong at past 2 V. M. on Uic 1 st January. We annex a hsl oPpassengers. Hongkong...
18460101	Page 2	"SINGAPORE SHIPPING NEWS ARRIVALS. Dec. 9 H. M. Steamer Vulture, Trincoynalee; Brit. .shi[) liomhay Castle, Manila Brit, bark Sophia, Fraser, China 11th Brit brig Sir Wai. Wallace, China; Dutch bark Ik. Sen£, Sjtn;irang; Brit, schojtier Audi*, Calcutta: Brit, schooner Amelia, Ariaran:"" French hark Amelij, .Bata\u; 12th Brit, brig Poppy, Mil.i&gt;..."
18460101	Page 2	DEPARTURES. Dec. 9lh Brit. s^Jw^er Marie, Eastern archipelago Spanish brrflbFteclia, Manila 10th Bril. barb Favorite, Arracaii Brit, steamer Braganaaj Ceylon; 11th Brit, sliip Prince Regent, Calcutta; Dutch Steamer Merapi, Batavia 12th Spanish bark Santos, Bilboa Brit, bark Ceylon, Arracan Brit, brig Briltomartj Arracaii; Brit schooner Audax, China; Brit, schooner Poppy,...
18460101	Page 4	Prices Current at Singapore. For Eastern and Western Pro d v c e—Saturd a y January lotu 1846. The Port of Singapore is free no Duties are levied on Imports or Exports no Harbour dues exist. Com&lt;nn-rial «*«,;,.«.—Accounts are kept inSpanish Dollars and Cents—the Cent is a copper Coin, the...
18460101	Page 4	SHIPPING IN THE HARBOUR. Nation Vessel. Vessels Name. otu laptain. ritish brig II Untish bug 8 Dutch schooner British brig I British brig lir-'ishifig Uiiluh barque l biitish ship il. C. steamer Dutch barque i British barque British schooutr Brit, sclioouer British brig feiam barque l'rusoiaa bark *Si'.iuisL brig Dtdck...
18460101	Page 4	FREIGHTS TO LONDON LIVERPOOL Antimony Ore £2. 20 cwt. Tin £2 Black pepper £4 per 16 cwt Cassia 9 shillings per box. Measurement Goods £4 4. per 50 cubic feet Sago in Boxes 4 4». for 50 cubic Feet. do. in Bags 4 4s. for 20 cwt. Gambier in basket...
18460101	Page 4	MONEY MARKET. I London. C Months sight 4s. 3d. per Dollar 30 days sifrht I*. 2d. do. Calcutta.. 60 days sight Company's Bills 220 1 h MNfMi ditto 221 China.. .30 days sight at 1 per Ct prem. Madras.. 60 days sight 325 per l&gt;rs. MO Bombay. 30 days sight...
18460102	909090	909090
18460103	Page 2	THE Straits Times. Singapore, Saturday January 3rd. We have to announce the arrival of the following passengers since our last icsue Jany. 2&lt;1— Per steamer Hoogly, f ro n Calcutta Dr Campbell, Lady and 2 children, Mrs. W. 11. (in v 2 f.inaie native passengers, 2 mala ditto, and 2...
