Date	Page	Abstract
19100101	909090	909090
19100102	909090	909090
19100103	Page 2	Balfour's Manifesto. TARIFF REFORM TO BE THE FIRST PLANK. The Attack on the House of Lords Mr. A. J. Balfoar. the Leader of tin Opposition, has issued a manifesto to bia constituents, in which he says The Government are claiming that the House of Con. mons, no matter how elected,...
19100103	Page 2	AEROPLANE FLIGHT AT JAPAN. Ascends Thirty Feet and Topples! into Pond. The Military Aeroplane Investigation Association carried out an airship trial nears Shinobadzu pond on the 9th inst.. Lieut.General Nagaoka, President of the Association and many other military officers and foreigners were present. Thousands of spectators docked to the Bpot...
19100103	Page 2	A Whistling Kitchen. Official trials of a whistling kitchen for Army use have been made by the Japanese War office, says the Japan Mail, and the results are said to have been eminently successful. The inventor is a paymaster named Okezaki. The kitchen travels on two wheels, and can be...
19100103	Page 3	Four Millions For War. SECRET BUILDING OF NEW BATTLESHIPS. Most Powerful Warships in the World. In complete secrecy two more base ships ol war to cost £4,000,000, are being built in British naval yards, and the first keel plates were laid the week ended December 5. One ceremony was performed...
19100103	Page 3	MISTRESS OF THE AIR. Germany Leads the World in Aerial Navigation. Germany, while preparing to become mistress of the sea, is already mistress of the air. Such is the substance of a long report made by the French aeronaut Capaz/.a, who attended the recent German mancßUTres. He shows that Germany,...
19100103	Page 5	"DAILY TIME TABLE. Monday, it 3High Watt a.m., 17 p. m N. 1) L. bC? mail closes, at 10 a.m. Week of l'r J^K. M. E. Church, 8.80 p.m. Alhambra C j^^Baatograph. Harima Ci» ,^B Marlboroug Tuesday, J'""»jary 4 High WaW-i. a.m., 4.25 p.m. Ponang lU^'^B. Singapore A^Biiy.c*. Band in..."
19100103	Page 5	SINGAPORE MAILS CLOSE. L T*D*t. *iAgsul Rangoon Glenoßlt 3pm QBanak Ban Hin Gnan Bpm iPoa,« Port Dickaon. ■j.-t Fwettenharo and 'ok Aaaon Perak t pm Nidjcrmassin, Palan i»ut and Cotie Ban Liong 4 pm '.ttvia 'heribon and rtro»rftng OiKng Ann 4 pm To Morrow. I Jawafc R. of Sarawak 6...
19100103	Page 5	Mail Steamer Movements. XI N. D. L. ontward mail steamer Prinz £ite*-°riedrich, left Colombo on the 2nd inst.. at 1 m. an&lt;l may be expected tv arrive here on 8 inlay morning, the Sth mit &gt;«c 3 P. *O. &gt;&lt;*, 6 N. D. L. )M 8.1. )ec J M. M....
19100103	Page 5	SINGAPORE SHIPPING Latest Arrivals. a ihttlU, Foh gunboat 967 tons, IEO orow 1 Ruua 5,000 h.p Commander Licit. Loie, Petit, Jn 2. From Saigon. Deo SO. For Baigon. an S Rds. Ajax, Irit str. 4178 tons, Oapt Husband, .lan 1. Jrom Yokohama. Dec 14. 0.0. W. Maaslielnv Co. For Antwerp,...
19100103	Page 5	Vessels at Tanjong Pagar and Keppel Harbour. Wharves at which Vessels are Berthed To- Day. TANJONG PAOA-K. E*st Wauir Basis— Minilya. Bar W. Samoa I— Cowrio, Langiai. Taruba Sacnoii No. 1 (Shorn Wharf)— Nil. Smtic* 2 Lightning. 8- Nil. 4 -Nil. 6— Nil. 6-Kainow, Ajax, Hebe. 7— NiL 8-Goeben. 9-Nil....
19100103	Page 5	LOCAL PASSENGER LISTS. Coming to Singapore. Per P. and O. steamer Nyanza, due .January 7.— Miss J. V. Tarbat, Mr. T. J. B. Wearne, Miss Wells, Mr. F. White. Per I. G. mail steamer Prinz Eitel Friedrich, due January 8. Mrs. John Kirby, Rev. and Mrs. W. D. Ashdown, Miss...
19100103	Page 5	Arrivals. Per P. and O. steamer Devanha, January I.— Mr. H. G. Battisoombe, Mr. J. L. Molyneui, Mr. and Mrs. P. R. Lythe, Mr. K. T. Wright, Mr. and Mrs. L. Beaumont, Mr. H. M. Nairn, Dr. and Mrs. Stevens, Mr. P. L. Hogan, Mr. J. Ferrier, Mr. R, R...
19100103	Page 5	CANINE TRAGEDY. Champion Miniature Bulldog's Death in a Fight. A terrible canine tragedy was discovered at Scaynes Hill, a peaceful spot near Hayward's Heath in Sussex. Tbe kennel maid of Mrs. Carlo Clarke, a noted patroness of bulldogs, went in tbe early morning into tbe study to waken Stokonchurch I'aul....
19100103	Page 5	Government Appointments. Tbe following appointments are notified in Friday's Gazette i Mr. V. Beltield, legal adviser and public pro. secutor, F. M. S to be attorney-general, Straits Settlements. Mr. H. Cbevallier. to be inspector of prisons. Straits Settlements vice Mr. L. P. Ebden, transferred to tbe service of the F....
19100103	Page 5	Bonded Warehouse?. The Governor in Council lias appointed too following places to be bonded warehouses: In the Settlement of Singapore, the optnm factory at Teluk Blanga, and the bead office of tbe Superintendent in Cecil St. Id the Settlement of Penang, the bead office of the assistant superintendent, and tbe...
19100103	Page 5	Finance Commerce. *&gt;I!«.»»POB1. .IASTAKV .1. I»ML^ EXCHANQE. On London— Bank 4 m/a 2/4 1 Demand 3&lt;4 9^ Private 6 m/g 2/4 j do K m/t 3/4. j On Qm-mar.y- Baok d/d 28PJ Private 8 m/i 244 do 8 m/j 246} On France- Bank d/d 294^ Private It m/a 299} do...
19100103	Page 5	MINING I»sdi Paid ViLDI D» Ommtm La»i DIVIDIKD I 10 10 10 I 10 10 10 1 1 10 10 1 1 1 1 10 10 1 1 10 I 10 f 1 1 1 1 1 1 10 10 1 1 1 I 18/10 1 1 c s }o...
19100103	Page 5	RUBBER. 3/a/- a/l 4 i i i i I i Sterling. 3/- AUagar Rubber Estate Ltd. S/- &gt; Anglo-Malay Rubber Co., Ltd. 1 Batn Caves Rubber Co., Ltd i r 4 7/0/ Contribntory Bnkit Lintang R. Estates, Ltd. 16/- Contributory... 1 Bokit Rajah Rubber Co., Ltd. 1 CauUefleld (Klang) Rubber...
19100103	Page 5	GENERAL. 10 10 M 10 100 100 100 100 10 10 7 *0 10 Baatern Smelting Co., Ltd. ...I 10% toe 'Ok ...!\lo%forOe Fruer ft Nem, Ltd. 17*% (or OH Hotel van Wiik Co. Ltd. 80% for'oB Howtrtb Brakine Ltd. 2J%foroB ■i h 7% Preterenoe 7%(qi 'JjA K*U Brotbors, Ltd....
19100103	Page 6	The Straits Times. MONDAY, JANUARY 8. HOUSE OWNERS' PROFITS. We pbliabed on Friday a report by Messrs. Powell and Co., on the property market n Singapore daring 1909. It was a docaoaut of more than usual interest beoaae these experienced valuers and estate agents bad something to say about uiattis...
