Date	Headline
19600101	BETTER DEAL for ALL
19600101	PREMIER KISSES HAND OF THE DEPUTY KING
19600101	Last 4 Reds in Ipoh give up
19600101	$50,000 bail  for robbery  case man
19600101	Forged $1  notes !  in Capital
19600101	LOTTERY:  FIRST  PRIZE TO MALACCA
19600101	$22,700 claim
19600101	Order on Urn Kean Chye extended
19600101	CBE for Godfrey  Evans and actor  Mills
19600101	CIVILIANS AND  SERVICES  IN MALAYA ARE  RECOGNISED
19600101	Gaitskell is  worried about Bevan
19600102	'Cut this annual  crop of babies'  200,000 told
19600102	King resumes duty after his illness
19600102	GEORGE VI  STAMPS: 6  MONTHS LEFT
19600102	Floods again in Pahang, Johore
19600102	Istana grounds thrown open to all
19600102	GOVT.BANS  PLA YBOY  AND  PLAYMATE CALENDAR
19600102	Army  seizes  power  in Laos
19600102	Selkirk leaves
19600103	SHIPWRECK NEAR SPORE: CREW ALL SAFE
19600103	Cowherd  (fleeing  from  buffalo)  drowned
19600103	Three-legged record
19600103	Untitled
19600103	ANOTHER HORROR SLAYING FOR YARD TO SOLVE
19600103	Detective (attacked by 4 men) opens fire in bus
19600103	Sportsmen!
19600103	HE THREW  WIFE OUT  OF WINDOW
19600103	Film stars wed
19600103	Your generosity  made this party possible
19600103	Fun and frolic for  3,000 children at Great World Park
19600104	TOWKAY KIDNAPPED
19600104	Now TWO sea dramas
19600104	Disaster strikes  holiday prahu: Man is drowned
19600104	POPE: I ATTACKED JAKARTA BASE
19600104	Pine canners  say: We are  ready to open negotiations
19600104	THE SUN  SMILES  ON SUNGEI  LEMBING
19600105	KIDNAP AIR HUNT
19600105	RADIO MALAYA TO HAVE OWN 'COMMERCIALS'
19600105	A HAPPY NEW YEAR AS ZARB SEES SON FOR FIRST TIME
19600105	Police find  gangland  arsenal
19600105	Army quells Afghanistan riots
19600105	Nanyang's first 439 graduates
19600105	A Thai no to  big-gun plan
19600106	CRACKDOWN on VICE
19600106	'I DARE NOT FURTHER  HELP TO CHEAT THE NEW GOVT.' HE WROTE TO HIS BOSS
19600106	Gagged—robbed
19600106	No reef  shown  on chart  skipper  Petrone
19600106	S'pore hunt  goes on
19600106	INDIA SAYS KMT MEN ARE NOW  'STATELESS'
19600107	10,000 ARE WARNED
19600107	FIVE SRI  LANKA  MINISTERS  ARE  SACKED
19600107	$50,000 grab  by a gunboat  off Malaya
19600107	SELKIRK IN: 'BRITAIN  WISHES  SELF-RULE  SUCCESS'
19600107	CID CHECK KIDNAP  LETTER
19600107	Indonesian rebels plead: Don't hand -us to consulate
19600107	Another radioactive watch probe
19600108	REBELS: NO to JAKARTA
19600108	'Motor broke down and we drifted' plea by rebels
19600108	'I must give my six children away'
19600108	37 DEPRIVED  OF THEIR  CITIZENSHIP  PAPERS
19600108	Mr. Tan: Search goes on
19600108	Air-sea hunt for raider
19600109	RAZIF RUSHES BACK
19600109	Offers pour in for  the adoption of  the six children of jobless teacher
19600109	SHAREBROKERS NOW  WANT 25 per cent DEPOSIT ON DEALS
19600109	$408,000  tax  claim
19600109	SHE MAKES AN  OFFER WITH  A DIFFERENCE
19600109	AIR INDIA  PILOTS  ARE TOLD: STRIKE
19600109	Police launch murder hunt
19600110	REBELS: FEDERATION'S 'NO' TO INDONESIA
19600110	Planter  braves  river  and wins  S5O bet
19600110	THE TENGKU-AS A FILM STAR
19600110	SO THIS IS AMERICA...
19600111	Untitled
19600111	UNIONS ARE HAPPY
19600111	Crash!—then to rest in ravine
19600111	RUSSIANS, IRAQIS KILLED IN RIVER BOMB ATTACK
19600111	SENU HAS  TALKS ON REBEL QUESTION
19600111	India's Chinese hit at Peking
19600111	Shylock  COMES  Home  WITH A  $474 shock
19600112	Untitled
19600112	THUGS: SPOT CHECKS
19600112	FACULTY PROBE EXPERT  FILES IN
19600112	Australian professor to aid new varsity project
19600112	Dr. Chuang named Vice-Chancellor
19600112	REVIEW OF NEW  MALAYAN OIL  TAX LIKELY
19600112	AIRPORT  FAREWELL  FOR THE  TENGKU
19600112	Johari returns from UAR
19600112	'Women needn't change faith to wed1
19600112	Big rat catch
19600112	Road to East Coast is cut
19600112	Crash: 6 killed, 40 injured
19600113	REBELS APPEAR IN COURT AGAIN
19600113	Millionaire, 65, vanishes: Car found on road
19600113	Kenya's  Mau Mau  terror  is over
19600113	Remarkable new inventions
19600113	TENGKU TURNS CAMERAMAN
19600113	AN MTUC CALL FOR BOYCOTT OF S.A. GOODS
