Date	Headline
19950101	PM Goh sets out agenda for new year
19950101	WIDENS
19950102	HDB flat prices  to remain stable for 1995
19950102	Sage to give out award for Daughter-in-law of the Year
19950102	Wijeysingha leaves RI
19950103	India agrees to open market to US textile exports
19950103	US to go ahead with oil shipment to North Korea
19950103	Souvenir items go on sale at Istana in aid of charities
19950103	28 non-superscale Admin Service officers promoted
19950104	PM Goh arrives in India for four-day visit
19950104	Role in Asian security for a strong India
19950105	Japan plans mobile defence force to handle global crisis
19950106	Mutual benefits from S'pore-India alliance
19950106	Suharto unveils cautious Budget
19950106	Video-on-demand to start by mid-1997 if trial successful
19950107	Govt to plug loophole for COE speculators
19950107	Changi Airport makes big splash at Terminal 1
19950107	India must press on with reforms, says PM Goh
19950108	Family court to be set up, CJ announces
19950108	Foreign media interest will continue: AG
19950108	$1.5m pledged for David Marshall Professorship
19950108	Students can use EGA bonus points for poly, JC entry in '98
19950108	PM returns
19950110	System soon to track outstanding teachers
19950110	NTUC unit trust fund to help workers invest wisely
19950110	Market down as investors hit by rate hike jitters
19950110	Artists in Manila at work for ST
19950111	Seen the S'pore Wreckcreation Club lately?
19950111	Grozny truce shattered 2 hours after taking effect
19950111	STI plunges 44 pts
19950111	Tougher sentences for drunk driving: CJ
19950112	PM: Spore aims to be developed also in terms of education
19950112	Singapore: US request under consideration
19950112	Mielbox
19950112	New jetty design wins  Institution Of Engineers Innovators  Award
19950112	CLASSIFIED SECTION
19950113	Dramatic shift in tone at US-Japan summit
19950113	The Empress' coat is in tatters
19950113	Blue chips, property stocks hit badly
19950113	White Paper salary moves endorsed
19950113	PM's pay should be double that of most junior minister
19950113	Migration takes its toll
19950114	PM Goh to forgo salary rises for five years
19950114	Market falls below 2,100 points
19950114	Best of times for middle-aged couples: Survey
19950114	Integrating land use with transport needs
19950115	Family Court to start in March
19950115	Two women elected to Chinese chamber of commerce council
19950115	Chinatown light-up brings in the crowds
19950115	YESTERYEAR ONCE MORE
19950116	Govt needs more talent to help create wealth
19950116	Grovt to 'rejuvenate' older estates as a whole next
19950116	KL match-fixing probe: S'pore players named
19950116	KIM KEAT  A new dawn of gracious living
19950117	Govt moves to plug loophole in COE system
19950117	S'pore-KL Defence Forum opens today
19950117	ST Index gains 26 points
19950118	Strong quake in Japan kills 1,600
19950118	IHT contempt of court case: All 5 found guilty
19950118	Boom time for polytechnics
19950119	S'pore tops in Asia in quality of living: Study
19950119	Handphone system that will save you money
19950119	Dr Hu: Asset inflation a problem that bears close watch
19950120	STI loses more ground
19950120	Uproar over US bid to link trade, environment
19950121	Property prices down 'but crash is unlikely'
19950121	Speculations abound over state of Deng's health
19950121	Regional bourses hit new lows as share prices continue to tumble
19950122	NTU student tops in world debating contest
19950122	12 hurt as SIA jet  hits turbulence over Japan
19950122	The Lingle trial:  Facts and fallacies
19950122	jazzing up  Marine Parade Town Centre
19950123	Economic outlook for S'pore this year is 'not bad'
19950123	Roxette and R.E.M.
19950124	Stock markets in region take a beating
19950124	PM: Debate welcomed but Govt will rebut malicious arguments
19950126	Resale price of upgraded flats hits $160,000
19950126	Govt plans to nurture 15 to 20 mega-traders
19950126	Shares continue rebound
19950127	S'pore set to host first WTO meeting
19950127	Index  moves  above  2,000  points
19950127	No decision on S'pore in M-league
19950127	A market for trainers
19950128	PM: Speed up Asia-Europe economic links
19950128	Market ends week on high note with a surprising rally
19950128	10 cents  more  for SPH newspapers from Wed
19950128	Public pool  becomes a  country club
19950129	PM: Europe-Asia  summit likely in 10-16 months
19950129	Saving Asia's ancient monuments
19950129	Money  in luxury
19950130	External influences must be managed: PM
19950130	Record $5.8 billion in manufacturing investments last year
19950131	Li Peng: China must press on with reforms
19950131	Reunion dinner for two with people who care
19950202	S'pore is venue of major WTO meeting
19950202	Crowds greet President at Istana
19950202	Can undergrads in NUS think?
19950202	Man who  snuffed  out  smoking  in meeting  rooms
19950203	Steering  panel  formed to  plan  WTO  meeting
19950203	Budget Day on March 1
19950204	MAS curbs on unsecured personal credit, car loans
19950204	Road closure for Chingay parade today
19950204	Twoxlose-ups  iDof Deng
19950205	New car loan curbs 'will  end heavy borrowing by buyers'
19950205	Banks, finance firms reviewing loan packages
19950205	The rise of Asia  Historic drama of epic proportions
19950205	Enthusiasm is the buzzword in new ties
19950206	Sale of HDB industrial shops to start mid-'95
19950206	Asian influence will rise: SM Lee
19950206	MAS credit curbs to stop over-spending: Ministers
19950207	Regional bourses post big gains
19950207	Car buyers given more time to get loans
19950208	Two men saved, one still missing after shophouse collapses
19950208	Lingle judgment
19950209	China wants US to drop 'irrational' demands in talks
19950209	Local bourse takes 27-point dip
19950209	KL Health Ministry considering opt-out organ donation law
19950209	Companies  court customers  in novel ways
19950210	1,099 couples to tie the knot on V-Day
19950210	Abbas'  passport  impounded  after  probe  by CPIB
19950210	More than one light rail system may be needed
19950211	BG Lee spells out 3 long-term issues
19950211	Let's have more sponsorship of young talent: President
19950211	First islandwide fuel rationing drill soon
19950211	Hongkong goes the COE way
19950212	Resale flats: Govt to curb undeclared payments
19950212	Allow loans for home renovation, say contractors
19950212	YIPS TOSS FOR GOOD LUCK
19950212	Singapore and Vietnam to expand cooperation
19950212	Wah, recognition at last — and it is free too
19950212	Patients want a  bigger say
19950213	Light rail trains may link HDB towns: Mah
19950213	Possible caning for American facing charges in Brunei
19950214	Bridging loans exempt from MAS' lending curbs
19950214	Multi-media teaching  for 6 schools next year
19950215	Wedding bells toll — and toll and toll
19950215	LOVE LINES
19950215	President Ong starts first state visit today
19950215	WTO summit here tentatively set for Dec 6-13 next year
19950216	GIC to invest with fund managers here
19950217	Waste paper recycling plan for housing estates
19950217	Manila supports PM Goh's Europe-Asia Summit idea
19950217	Shares up  after  Wall St record high
19950218	US risks losing $2.9b Boeing deal, warns China
19950218	Pact on continued SAF training in Queensland signed
19950218	Charges for local, overseas mail to go up from April 1
19950218	Islandwide fuel ration drill off to smooth start
19950219	Use less water or face shortage: PM Goh
19950219	Delifrance at Shaw House suspended 2 weeks for having cockroaches
19950219	Panel suggests three-month ban on car transfers
19950219	Cultural fusion propels Asia Pacific growth
19950220	S'pore bulletin board on the Internet soon
19950220	1-year trial to curb double transfers
19950220	Rebates will be cut if vehicles are to be re-exported
19950220	110 pages
19950220	New  Technology
19950220	The S- Factor
19950221	S'pore,  Aussie  defence  ties 'will  become  stronger'
19950222	Number of new private homes sold hits record
19950222	Snake in condo toilets gives residents the creeps
19950222	Kranji's street of shame
19950223	Beijing and Manila to hold talks on Spratlys
19950223	Bourses tumble after report of US money woes
19950223	Stars  get into computer games
19950224	2,000 HDB flats with condo touch
19950224	Dow breaks through 4,000 points for first time
19950224	NUS staff hit by cyanide poisoning after taking sugar
19950224	Setting aside more money for old age
19950225	HDB flat resales: Joint statutory deed now needed
19950225	Petro-chemical imports row with KL is technical: PM
19950225	200 pages today
19950225	BG Lee: Keep tabs on Chinese cultural events
19950225	Young ones win audience over
19950225	Stock markets in region continue to rebound
19950226	CJ: Courts must be accessible to all
19950226	Paying fines at your doorstep
19950226	69 arrested for involvement with banned Jehovah's Witnesses sect
19950226	Rajaratnam celebrates 80th birthday
19950226	SAF  mobilisation
19950226	SAF:  Achieving the  best mix
19950227	Mystery over Malek Awab's whereabouts
19950228	Projected growth lowered to 7.5-8.5 %
19950228	Leeson — the man who broke the bank
19950228	Rescue package for Barings Futures
19950228	Derivatives: How they work
19950228	Asia's best  and brightest take talents home
19950228	Singapore International Film Festival
19950301	Fraud probe into Barings
19950301	US drops plan to cut troops in Asia
19950302	Dr Hu unveils prudent Budget
19950302	US move to maintain troop levels welcomed by S'pore
19950302	Barings crisis lias not put futures exchange at risk'
19950302	Singaporeans welcome 10 per cent tax rebate
19950302	Life here a 'package deal':  Well-being  enhanced, but  with limitations
19950302	Easing the tax burden
19950302	$500  Money to  be credited  into CPF  accounts
19950302	from  politics  to  painting
19950302	Leeson's World:
19950303	$10m boost for S'pore's domestic soccer league
19950303	Big feasts as Muslims mark end of Ramadan
19950303	Discipline during Ramadan 'breeds strength of character'
19950303	Family togetherness in a chartered-bus
19950304	Big boost for EW officers
19950305	Teach students to live with S'pores constraints: PM
19950305	Six more autonomous schools next year
19950305	A-level results out tomorrow
19950305	'Leeson had too much power'
19950305	Simex sounded alarm to Barings HQ in January
19950306	Controlling inflation will be key task for China
19950306	African tribe wants its head back — literally
19950306	22-year-old high jump mark broken
19950306	Art auction market  gears up for another boom year
19950306	Filmed in Singapore
19950306	Purple apples are apples
19950306	The man behind Mediacom
19950307	'Pressures too much to bear'
19950307	Market turmoil  as US$ hits new low
19950307	CD-ROM A  publishing takes off
19950308	Keynote speech by SM Lee tonight
19950308	Two of Barings' S'pore units excluded from deal
19950308	Early morning arrival for Benazir Bhutto
19950308	Would Fay do it again?
19950308	US$ falls further to hit new post-war low
19950308	Scholarships: Your fast-track to success
19950309	US$ continues to take  a beating, hitting new lows
19950309	Internet a city that can't be avoided
19950309	To succeed, MNCs must link up with Asian firms
19950310	PM's strong pitch for open trading system
19950310	Woman of the Year '94
19950310	Furore over man who died while awaiting treatment
19950310	Probe into Barings fall widens
19950310	US dollar recovers, but rebound fails to sustain
19950310	Wu Bai will warm your heart
19950311	Spratlys will not be scene of crisis, says China
19950312	Video cameras to monitor traffic at 15 junctions
19950312	China, US sign copyright protection pact
19950312	Barings:  What went wrong – and why
19950312	Bread market sliced  between  2 players
19950313	New firm set up to take over Baring Futures Singapore
19950313	The making of an  SIA pilot
19950314	China asks for restart of talks to join WTO
19950314	All-out action for water
19950314	MORE BEER  FROM THE TAP
19950315	Moves to keep traffic flowing
19950315	Delifrance cafe fined again
19950316	No upper limit set on cash reserves: Dr Hu
19950316	Presidential Music Man visits Gracehaven
19950316	Principal  contractors to be held responsible
19950317	Help scheme for slow learners in 20 schools
19950317	150th year logo in spotlight
