Date	Headline
19940101	9.8 % growth — and '94 looks promising
19940101	UNDER-COVER COP
19940101	S'pore to drop import duties on 406 products
19940101	STII back to 2,400 level
19940101	Income ceiling for work permit holders raised
19940101	New Year greetings
19940101	Smells good as well
19940102	PM launches new satellite TV service
19940102	Mhat would you do if  there's no COE?
19940103	6.4 million visitors last year
19940103	GUN PLAY
19940103	Whole-day ALS starts today
19940104	China's growth to be kept at 9%: Ii Peng
19940104	Better flow in CBD with whole-day ALS
19940104	Mahathir likely to call for early polls
19940104	Bullish start to New Year
19940104	Long queues to buy licences
19940105	Shares: 2 records set
19940106	S'pore market drops 40 pts
19940106	Most condo units bought by S'poreans, not foreigners
19940107	S'pore market falls 44 pts; KL, HK bourses also plunge
19940107	Senior Minister Lee amused over rumours of his illness
19940108	Another day of shares correction
19940109	Remaining rights of appeal to Privy Council to go
19940109	Stock market windfalls 'pushing up COE prices'
19940109	The feuding Bhuttos
19940110	Teng Cheong to make his first presidential address to Parliament
19940110	HOW THE TRADITION BEGAN
19940110	Lunar New Year abroad 'a disturbing trend'
19940111	President Ong: Govt will focus on long-term policies
19940111	CPF minimum sum will be raised gradually
19940111	ST Index up nearly 58 points as market rebounds
19940113	S'pore, Malaysia markets take big plunges
19940114	MPs call for reverse mortgages for the elderly
19940114	Fall in KL market temporary: Mahathir
19940114	Soon—bank counters for shares
19940115	Chairman of IPC named Businessman of the Year
19940115	SM: We must pay to get the best in govt
19940115	Investing in the right countries will give high yield to S'pore
19940115	S'pore bourse rebounds; KL market also recovers
19940116	3 conditions for good inter-racial ties: BG Yeo
19940116	COE prices down for cars below 2,000 cc
19940116	LONG AND SHORT OF IT
19940116	Shaolin ham? Temple sues firm for using its name
19940116	Apec office won't affect Asean links, says Jaya
19940116	Paying  to get  the best  to be  ministers
19940117	HDB to take up  reverse  mortgage idea
19940117	Siblings:  So near yet so far
19940119	CPF minimum sum to be raised to $80,000
19940119	You won't be worse off, PM tells civil servants
19940120	Anwar keen on more S'pore investments in Malavsia
19940120	Broker who was jealous of woman's BMW scratched it
19940121	Malaysia probing suspected manipulation of shares
19940121	ST Index drops 44 points as punters stay away
19940123	Broadcasts in 3 languages for regional radio service
19940123	Hatari finds his mate after 18 years
19940123	Dropped
19940123	SAF mobilisation exercise
19940123	Are the markets running out of puff?
19940124	Toa Payoh man held for abetting wife's suicide
19940124	Soon you can buy, sell shares from home
19940125	Don't treat markets like casinos: Dr Hu
19940125	S'pore, KL bourses steady despite 4.9% fall in Tokyo
19940125	Ringgit tumbles
19940125	Businessmen 'ready to catch Indian fever'
19940125	Countries sign pacts on tourism, double taxation  and sea transport
19940128	PM Goh 'very satisfied' with outcome of talks in India
19940128	Reform Bills: Last-ditch talks collapse
19940128	Govt grant for welfare groups to offset GST
19940128	Suspected housebreaker's getaway car — his BMW
19940129	Investors must not be put off by messy rules abroad: SM
19940129	Why some people believe their MPs can do anything
19940129	Hosokawa reaches compromise
19940129	PMGoh  launches hi-tech park in India
19940130	PM: Go-regional drive will benefit all
19940130	WHERE'S THE WHALE?
19940130	More GOEs for cars, commercial  vehicles from May
19940130	Coping  with China's currency changes
19940130	Master of  the dance
19940131	S'pore businessmen upbeat about India
19940131	Younger leaders must build trust, says Mah
19940201	Japan plans 'biggest  package' for economy
19940201	Budget Day set for Feb 23
19940201	S'pore stock market up 39 points
19940201	Parts of India may have 60% of East Asian growth rates: SM
19940201	Russian PM 'a very practical man'
19940202	West finds it hard to swallow bitter pill: SM
19940202	CJ spells out conditions for parallel imports
19940202	Dengue vaccine may be ready in five years
19940202	Runaway car ploughs into students, killing one
19940203	Tokyo says 'no' to Kantor over gauge to US access
19940203	3,768 more jobs in  tourism industry  by next year
19940204	'Welfare' tax sparks outcry in Japan
19940204	Ex-directors of Inno-Pac charged with CBT of $8 million
19940205	Hong Bao fest opens with burst of fireworks
19940205	Commuters may get bus-plus option
19940205	We're not profit-driven: SBS
19940206	Engineer accused of causing girl's death by dangerous driving
19940206	Five core values to foster family ties singled out
19940206	Will be home
19940206	MORE SINGAPOREANS ARE  Eating Danish
19940207	Welfare tax: Japan's coalition try to carve out compromise
19940207	Regional bourses will be hit by Dow's plunge, say analysts
19940208	Regional  bourses  take  a tumble
19940208	Electronic links being set up for CPF, SES and 8 banks
19940209	Big boost for Japanese economy approved
19940209	8 killed in flash fire on tanker
19940209	Cabbies cannot levy surcharge for Lunar New Year
19940210	CPF plans to integrate its 3 investment schemes
19940210	PM: Time to reaffirm family ties
19940210	Students dress up for New Year
19940210	Shipyard tragedy: NTUC concerned, calls for tougher laws
19940213	Thieves make off with $180,000 after breaking into POSBank
19940213	Hard Rock  goes big in the Region
19940214	Right move to venture abroad: SM
19940214	New method of CPF reimbursement
19940215	A jab to B safe
19940215	Woman busted for fetish
19940215	S'pore shares hold up as prices fall in region
19940215	Unexplained deaths hit more Thais but no one knows why
19940216	Ex-TDB chief gets 4 years' jail for  cheating, forgery
19940216	Schools and other bodies to spread core family values
19940216	Businessman found strangled in car
19940217	The Straits Times
19940217	I thought building was going to collapse, says Jln Sultan resident
19940217	Tent burglar gets four years' jail and caning
19940218	Chee abandons his defence in defamation suit
19940218	S'pore to send aid
19940218	PM Goh calls for better medical benefits for pensionable civil servants
19940219	More land this year for private housing
19940219	Crackdown on sex, violence in video games
19940219	Details of '93 economic showing
19940219	investments in R&D
19940219	Singapore's economy can fluctuate significantly, says Cheow Tong
19940219	SCOREBOARD
19940219	TOP RISES
19940219	TOP FALLS
19940220	Jacky Cheung calls off concert half-way because of viral infection
19940220	Youth must keep sense of proportion: SM Lee
19940220	VIETNAM  The second US invasion
19940221	Don't miss Asian Aerospace supplement in today's ST
19940221	Budget expected to focus on GST
19940221	Pairin staying put at Sabah Istana gates
19940222	Kitingan sworn in after 37 hours of suspense
19940222	Economy to grow 6-8% this year
19940223	Big sell begins as air show opens
19940223	Be tough on criminals: Kan Seng
19940223	Two appointed as High Court judges
19940223	President, PMsend congrats to Sultan of Brunei
19940223	Stocks rise as many expect pro-business Budget today
19940224	Dr Hu hands out hongbao Budget
19940224	Higher interest for cash in Special, Retirement accounts
19940224	PM Goh to witness signing of Suzhou pact in Beijing
19940224	Strong growth, so it's goodies  for the man in the street
19940224	THE BUDGET TEAM
19940224	Govt to gjve $ 300 to adult S'poreans in top-up scheme
19940225	Patten to  gazette  original  electoral  proposals
19940225	Govt takes one-third stake in $1.2b fund
19940225	Work site murders and robberies: 18 nabbed
19940225	Shares hit by non-business Budget
19940226	ST Index drops by 27 points
19940226	KL cancels deals with British firms
19940227	Two found guilty of rigging NOL share price
19940227	A gift  for Singapore
19940228	Govt to monitor prices before and after GST: PM Goh
19940301	Cambridge lost 259 Literature exam scripts
19940301	PM's visit to Vietnam will strengthen ties
19940301	Backlash against  homeless  in US
19940302	Go-ahead for $3.4b petrochem expansion
19940302	China bank toughens policies on money supply
19940302	ST Index falls 29 points
19940303	Grovt to help some pensionable staff meet medical needs
19940303	Benefits for chronically ill stay
19940304	Teen vandal gets jail and cane
19940304	Asian bourses weaken
19940305	S'pore may site industrial estate in Vietnam
19940305	Disabled student beats the odds to earn four distinctions for A-levels
19940305	Non-oil exports up 31% in January
19940306	Go now or you will lose out,  firms told
19940306	No price increase after GST, say 700 hawkers
19940306	Singapore's legal system must take best of East and West: BG Yeo
19940306	Brewing  more  business
19940307	PM: S'pore does well  in going regional
19940307	New-age public libraries with global reach planned
19940308	Budget sound and prudent, say MPs
