Date	Headline
19700101	A 'think  afresh9 year  says Tun
19700101	Rubber  hits  70 cents
19700101	Gunboats reach Israel
19700101	Pirates strike again
19700101	Ganja raid
19700101	Train robbery
19700101	Poseidon breaks As2oo barrier
19700101	Sock's No. 5 remarries
19700101	Lee: 70s will be better  than 60s
19700101	Uproar in the  House as  madame goes  for her gun
19700101	Queen honours  Lee  with  exclusive – award –
19700102	Red camp  found  near  Kajang
19700102	Thais may resettle  border villagers:  Paper
19700102	Floods  hit  million  in Ceylon
19700102	Suharto to pay state visit to Malaysia
19700102	Hell hath no fury  like  Mrs. Thu
19700102	(old kills 14
19700102	Death plunge
19700102	KIDNAP WIFE SENDS 'I AM COLD' PLEA
19700103	Union  graft
19700103	Razak calls for review of report  on teachers
19700103	I remember old Mat, says his friend of 118
19700103	Kidnap  wife:  Now a  murder  threat
19700104	Agnew Heath to hold talks with Lee
19700104	KAJANG REDS: ONLY A RADIO LINK-UP
19700104	$51m SPENT ON  JOINT BALI  PROJECTS
19700104	DAVID SUNG DIES OF HEART ATTACK
19700104	People and problems
19700104	AID FOR  CEYLON  FLOOD  VICTIMS
19700104	Latest  VIETS HIT U.S. PLANE
19700105	Union man  among  13 held in swoop
19700105	Tun: No  need  to be  alarmed  over the  pullout
19700105	Firepower too hot for his elegance...
19700105	HEAVY  FIGHTING  FLARES  IN  VIETNAM
19700105	Car kills 4
19700105	Agnew's  pledge  to  S-E Asia
19700105	Gold market builds up steam
19700105	Investors and speculators
19700105	Memory stacks and new radio plant
19700105	OILMEN  ONLY
19700105	NO MORE R & R
19700105	FRENCH  CREDIT
19700105	What chairmen predict for 1970
19700106	Oil rig blast:  70 leap clear
19700106	We want security  pledge from big  powers: Tun
19700106	Heath calls on Malik
19700106	CHINA EARTHQUAKE
19700106	S'pore  dropped  as US  troops'  R-and-R  centre
19700106	Union  graft  probe  drama:  58 quit
19700107	Secret Service makes sure
19700107	Millionaire: I shot farmer in self-defence
19700107	Fire kills crew
19700107	King much better
19700107	Gunmen grab 315,000 coins
19700107	10,488  work  permits  get  a new  lease
19700107	HONG KONG VARSITY  TO  HONOUR LEE
19700108	gives  Agnew a big hello
19700108	Reds and  police  say it in  verse
19700108	TWICEWEEKLY  BUSINESS  TIMES
19700108	New guide  to the  WINNERS
19700108	Prince Charles
19700108	40 Soviet warships in Med build-up
19700108	20,000  hunt  missing wife
19700108	Israeli raid near Cairo
19700108	Floods  again:  Police  boats  stand by  at Kota  Tinggi
19700108	MSA  flies  to  London in April
19700109	Tather of Asean' tribute  to Tengku
19700109	Moon—no sign of life...
19700109	America's will and capability to defend us most reassuring—Tengku
19700109	Mrs. Agnew  recovers  to attend banquet
19700109	BOY IN BATMAN  SHIRT CATCHES  AGNEW'S EYE
19700109	Chinese diplomat sees US envoy
19700109	3 MiGs downed
19700109	S'pore  Govt goes  into  oil  trade
19700110	US will  back  regional  defence  pacts  in  S-E Asia
19700110	20,000 M-16  GUNS FOR  THAIS
19700110	Three die  in flash  flood
19700110	Kuantan-KL road
19700110	Thais kill two armed rebels
19700110	World News
19700111	AGNEW'S TWIN  PLEDGE  TO SINGAPORE
19700111	DESPERATE APPEAL  BY AILING McKAY
19700111	Red captured at border
19700111	THE JUDGE AND THE LADY
19700111	NEW —AND  A BIG  SUCCESS
19700111	Security  only way to political  goals, says Lee
19700111	r-MSA to London:  Not just  yet,  Malaysia says
19700111	Safely down
19700111	Latest
19700112	Agnew's  island'  tribute
19700112	Surprise offer to  U.S. by Peking
19700112	Biafran  Hq falls  to Federal  forces
19700112	Bank robbery: Man held
19700112	Kremlin meeting
19700112	'Bomb' in hotel turns out to be a fake
19700112	MISSING  WIFE:  YARD  SEEKS  AUSSIE  AID
19700112	Tengku  warns  of polls  ban law
19700112	Bank rate up
19700113	Razak: Way  now open to  solve race  problems
19700113	FIRST  JUMBO  FLIES  INTO  LONDON
19700113	Tun to make  budget speech  to invited group of 300
19700113	Tin talks
19700113	Policy talks
19700113	£2m PLAN TO SALVAGE  THE TITANIC
19700113	Sten gun pirates  rob  fishermen
19700113	Mirage jets for Iraq?
19700113	5,000 teachers strike
19700113	Radio security
19700113	Gowon  warns:  Don't  harm  refugees
19700114	5 THAI  REDS  KILLED  IN  ATTACK  ON U.S.  BASE
19700114	Bank raid $195,000 recovered
19700114	Nationwide goodwill movement set to take off in June
19700114	Cyclist killed
19700114	CPIB PROBE SHARE  BROKER'S FIRM
19700114	Talks resume
19700114	Jumbo beaten by fog
19700114	Biafran  troops  lay  down  arms
19700115	British plans  for 20 plants
19700115	Hanoi colonel joins Saigon
19700115	Insurance takeover soon
19700115	200 elephants
19700115	Police hunt
19700115	1,000 homeless
19700115	Agnew—a why and how
19700115	Horror crash  kills three  mourners
19700115	Same team for Sato
19700115	Awards for 7 Aussies
19700115	Six to ten
19700115	Peking death
19700115	'Mao  plans  second  purge'  report
19700116	Untitled
19700116	A 'one less  for the  road9  budget
19700116	Where most of  the money will  come from
19700116	Borneo timber concessions
19700116	Peace 'broken'
19700116	A half price offer
19700116	Ban lifted
19700117	Reds 'set  for big  push  into  Thailand'
19700117	Untitled
19700117	Untitled
19700117	Beatle John's show raided
19700118	Jobs: 'Be fair to  all' call by Manicka
19700118	Search for  Cwealth talks venue
19700118	170 finance'  firms get  change name  order
19700118	POLICE OPEN  FIRE AS  THE SLASHER  RUNS WILD
19700118	Postal blaze in Manila
19700118	Found dead
19700118	Agnew is home
19700118	A DOUBLE  BONUS WINDFALL AT WRONG SHIPYARD
19700118	Thomas  Cup:  Indons  will  appeal
19700118	Rich rice miller killed in $35,000 grab bid
19700118	Literacy law in Iraq
19700118	15,000-volt shock suicide bid
19700118	Lagos expels  newsmen
19700118	All-male revue
19700119	Still long way to  go says Premier
19700119	Jakarta normal  after student  protests
19700119	35 rounded up in three-hour raid
19700119	Buses,  taxis  warned  on  upping fares
19700119	Swallowed his toothbrush
19700119	Hundreds clash in Dacca
19700119	Burnt to death
19700119	More  typhoid  cases  on  liner
19700120	Several clashes on the border: Paper
19700120	Japan frozen
19700120	Villagers flee
19700120	Lucy's £30,000 secret
19700120	US envoy's date at Peking Embassy
19700120	Contacts with  Reds in last  few days
19700120	Ulbricht 'no' to treaty
19700120	Court martial for four
19700120	'Train robber Biggs in Glasgow' report
19700120	New move by Stock Exchange  as  Federal  Paper  hits $5
19700120	MP refused bail
19700120	TWO PLANE  LOADS OF  GUNS SENT  TO THAIS
19700120	Monks foiled
19700121	Goh: A pity if Britain gave up her stake in S-E Asia
19700121	$42,000 haul  by  thieves
19700121	Pacific quake
19700121	Arab guerillas fire rockets
19700121	Thailand to  relax visa  ruling
19700121	Fairbanks Jr.  flies into  Singapore  on a  dream visit
19700121	World  News
19700121	Vietcong kill top  US army officer
19700122	Move to curb gamblers
19700122	Red terrorist killed
19700122	Fighting for  life— man  in death  fall rescue  drama
19700122	NEW BRITISH VOTERS  BACK THE TORIES
19700122	Redder yolks
19700122	World  News
19700122	Two Party  Rakyat  assembly  members  detained
19700122	Sit-in protest
19700122	Prison  fight:  One  dead,  two  hurt
19700123	Hospital doctors get pay increase
