Date	Headline
19740101	Singapore does well with a 10 per cent GDP rise
19740101	NEW YEAR TAX SHOCK
19740101	Statement
19740101	Road tax
19740101	The new taxes at a glance
19740101	Drug arrests
19740101	Plenty of  sugar  in Spore: CASE
19740101	Stamp  duty  exemption
19740101	130 homeless
19740101	AIR FARES UP FOR STORE, XL RUN
19740101	We don't  want  to  dominate  Asia:  Tanaka
19740101	PUB  fights Pasir  Panjang  oil  _leak_
19740101	Fire tragedy
19740101	6 die, 2 hurt in Prai works tragedy
19740101	Clerk charged  with stealing  $600,000
19740101	PFLP: We did it
19740102	Sailor saved
19740102	Rumble in Peking
19740102	Police guard homes of British Jews
19740102	Bomb scare grounds jet
19740102	Grenades at station
19740102	Cars  now  dearer  by  20 to 22pc
19740102	Murders: 84 suspects held
19740102	Shot Zionist better
19740102	PM's killing: Five held
19740103	BLACKOUT CHAOS
19740103	Sugar: It's  still 45 cts  a kati
19740103	Malaysia  puts  up price  of crude  oil
19740103	Hari Raya Haji
19740103	Fire in oilfields
19740103	Two die in cafe fire
19740103	LATEST  Some areas get power
19740103	Constitution ready
19740104	A 'RISK'  THAT PAID OFF
19740104	Hari Raya Haji
19740104	JAKARTA TROOPS ALERTED FOR STUDENT DEMOS
19740104	Israel plan  to pull out  of Canal
19740104	Govt  acts  to cut  traffic  chaos
19740105	Rationing put off
19740105	Ipoh 'tec is shot dead by terrorist
19740105	Students to see Tanaka
19740105	Mine blast shock wave kills 12
19740105	3 killed, 23 hurt in two crashes during downpour
19740105	Soldiers trapped under truck that turned turtle
19740105	Pledge te  students
19740106	Blackout chaos again
19740106	The trials and  travails of  going your way  in a bus
19740106	Guards killed
19740106	Page 1 Miscellaneous Column 1
19740107	US-ISRAEL ACCORD ON SUEZ
19740107	Charles  falls but  unhurt
19740107	An hour ahead
19740107	Second kidnap
19740107	Drumming feat
19740107	Abortions
19740107	Ship tragedy
19740107	Red shot dead.  big ammo  haul  near  border
19740107	All in the family
19740107	Family of six among nine dead in fire
19740107	Second bomb attack  on  general -fails
19740107	Tears after she is saved from brink of death...
19740107	LATEST  Detained girl freed
19740108	909090
19740109	LORRIES,  VANS  TO THE AID
19740109	Heath: I will not yield to miners' demands
19740109	US$ forgers jailed
19740109	Trains collide: 16 killed, 36 hurt
19740109	Freezing weather-but faith prompts woman to take a dip
19740109	Vote to continue slowdown
19740110	Rockfall  crushes  two to  death
19740110	BLACKOUT  HITS  SEAVIEW PARK
19740110	US-Panama accord
19740110	Sharpest US price rises
19740110	SADC  pilot  rescued  after  crash at  —sea—
19740110	CONSUMER PRICE INDEX UP AGAIN
19740110	Behind the smile, a girl who faces arms smuggling charge
19740110	No surrender, says Heath
19740111	50 ROUTES FOR THE  LORRYBUS
19740111	Plane hits mountain: 29 feared dead
19740111	Accord likely: Waldheim
19740112	5-day-week in Lanka
19740112	Dearer Mirror
19740112	Blast in can Two killed
19740112	Bomb hoax
19740112	10 killed, 100 hurt in Gujarat food riots
19740112	Extra security  measures
19740113	Officer,  soldier  killed  in clash  near  Raub
19740113	Iran to buy US fighter Jets
19740113	Wheat to cost  $4 more for  22.5-kilo bag
19740113	Police  to set  up new  unit to  cut  crime
19740113	Fire damages factory
19740113	Asia Magazine
19740113	Libya and  Tunisia  to merge
19740113	Page 1 Miscellaneous Column 1
19740114	Terrorist  ambush  band  trapped
19740114	Bangla to get new head
19740114	Aussie pledge to support Asean
19740114	Bank rate up
19740115	REDS KILL ANOTHER SOLDIER
19740115	New high for gold prices
19740115	Shock for Viets
19740115	NEW ROAD SIGNS GO UP  FOR  LORRYBUSES
19740115	NEW THAI AIRPORT PLAN MAY BE SHELVED
19740115	Search on for  hippo missing  from  -Zoo I
19740115	Manila has red carpet welcome for Lee
19740115	Jakarta students  break  into  airport
19740115	Egypt 'no' to plan
19740115	Minister  sacked
19740116	LEE: THE  ASEAN  PROMISE
19740116	Contract offer
19740117	909090
19740118	Dope seized
19740118	Part of Getty ransom found
19740118	Pigs: Govt acts to curb rising prices
19740118	Japan  reviews  its  economic  policies
19740118	YOUTH SLAIN IN DARK LANE
19740118	Runaway hippo plays  hide-andseek
19740118	Heath plant new talks
19740118	Stabbed to  death
19740119	Death fight
19740119	Jealousy may be  motive for murder  of officer
19740119	It was the real thing
19740119	12 FEARED DEAD IN PLANE CRASH NEAR BOGOTA
19740119	Electric saving only 9pc
19740119	New talks on crisis
19740120	Bus lanes for  20 roads
19740120	The weather
19740121	Raja for Mid-East
19740121	OIL EMBARGO  ON U.S. MAY  BE LIFTED
19740121	Congo in the swim
19740121	Gun duel with rebels
19740121	Swee Wah's record $5,000 hole-in-one
19740121	The long,  long  dispute  over  the  Paracels
19740122	Drought ends
19740122	OIL: NEW  MOVE  BY SPORE
19740122	Israel, Syria 'closer to talks'
19740122	9 die in crash
19740122	Sadat: No rift
19740122	Request for UN Meeting
19740123	BBC not justified  to run Johore station: Buyong
19740123	A gold for poetry
19740123	Food prices up
19740123	Abu's new job
19740123	Petrol curb
19740123	$37mil gift for Lanka
19740123	Lee: A  year  of  higher prices
19740123	Untitled
19740125	Youth who  had fire crackers  gets  3 months
19740125	Piece of 1840 cake: $390
19740125	$7.5m dope
19740125	Two more closed
19740125	Narong trip
19740125	EIGHT KILLED IN NEW YEAR ROAD CRASHES
19740125	A WANDERING HONEY BEAR CAUGHT BY TWO FACTORY HANDS
19740125	Crash: 18 die
19740125	19 burnt to death
19740125	15 killed
19740126	'Held captive'
19740126	Boy, 10, killed
19740126	'Don't buy my baby' plea by mother
19740126	4 die, 6 hurt in pile-up
19740126	10 die in bus plunge
19740126	President in crash
19740126	No rides for teasers
19740126	Soldier dies in blast
19740127	RAJAS TALKS ON OIL
19740127	Bolivia alert
19740127	Missile gunboat leads the steam-past
19740127	'Spurned  . lover' murder drama
19740127	Lee opens new naval base on Pulau Brani
19740127	12 killed
19740127	A 17p.c  drop  In use  of power
19740127	Latest  Warning by miners
19740128	LOOKING AT LOVE AND MARRIAGE
19740128	Bomb blasts in Barcelona
19740128	Sultan's horse wins Gold Cup race
19740128	Snatch  baby  is  back  with  mother
19740128	A new  CID  unit  to cut  crime
19740128	Woman  Red  killed in jungle
19740128	'No' to Sadat
19740129	Algerians,  Saudis  think alike  on oil  price cuts
19740129	THE BIG FIGHT ON TV TODAY
19740129	Faisal's pledge to Malaysia i
19740129	Raja begins Cairo visit
19740129	Kadir assured of games medal
19740129	Israeli pullout is completed
19740129	Taiwan raises bank rate
19740129	Phnom Penh shelled
19740129	Lorrybus  service  start  may be  put off
19740129	'Push me'  plea  before  death  fall
19740129	OPEC search for oil price  formula
19740129	Nixon: A vote regardless
19740130	But when it rains...
19740130	Taxi fares up
19740130	Microwave failure cause of big fight blackout
19740130	Fuel move  by lorry  owners
19740130	Suez voyage
19740131	Raja, Fawzi hold talks
19740131	Jumbo with burst tyres lands safely
19740131	Students  who sat  on a  Buddha  charged
19740131	All-night vigil after bid to flush it out fails
19740131	Escaped panther hides out in drain
19740131	Antelope latest  zoo  escapee
19740131	Body found
19740131	No sign of panther
19740201	SAFE PASSAGE FOR BUXOM BOMBERS
19740201	91 killed in plane crash
19740201	No price hike
19740201	Moscow demo: Four held
19740201	Sam Goldwyn dies
19740201	$25  interim  pay rise  for all  earning  below  $1,000
19740201	Still at sea
19740201	Crew's 'no'
19740201	PFLP: Why we did it...
19740202	Untitled
19740202	M-E talks
19740202	Police chiefs fly in
19740202	HIJACKERS STAY PUT
19740203	SAIL FERRY TO FREEDOM OFFER
19740203	Airport alert  for mystery  Japanese
19740203	BIG ARMS AND AMMO HAUL FROM 2 SHIPS
19740203	Hijackers  reject  ferry offer
19740203	Page 1 Miscellaneous Column 1
19740204	Hijackers: Three moves by Govt
19740204	BUS FARES  GO UP 10 CTS.
19740204	At the ruins
19740204	Untitled
19740204	$lmil mail theft
19740204	Brez ends visit
19740205	OFFER OF ASYLUM
19740205	Your duty  only to prepare boat, car, plane...'
19740205	Al-Fatah  man  offers  to help
19740205	Piastre falls
19740205	Message from the hijackers
19740205	10 die in Ipoh bund collapse
19740205	Latest
19740206	Hijackers pick N. Korean mission
19740206	OUR DUTY  AS BIG  OIL CENTRE
19740206	QUOTE FROM LEE
19740206	Security men fly home
19740206	$30 mil  forged  US notes  'printed  in  Spore
19740206	Tunisia 'yes'
19740206	Aussie  PM  flies  in  today
19740206	Gun duels on Golan
19740207	Lee's pledge to Kim...
19740207	Tin soars
19740207	Whitlam  flies in
19740207	Lorrybus fares up by  10 cents
19740207	S'pore Govt: We'll help
19740207	Kuwait 'no'
19740208	THEY'RE OFF
19740208	Guarantors  of  safe  passage
19740208	Lee tribute to Whitlam's 'bold changes'
19740208	LATEST
19740208	Landing at 11.30 a. m
19740208	Un-namad
19740209	THE BIG HOAX
19740209	Arab order
19740209	Kissed hostages
19740209	2 guns, knife handed  over
19740209	Gold price a record
19740209	Tycoon shot  dead outside  restaurant
19740209	Clubs to close
19740209	13 Singaporeans get off... then on to Aden
19740209	Riot death toll now 44
19740209	Boat capsizes
19740209	LATEST
19740210	Hijackers  say: We  are sorry
19740210	NEW NATION SPFCIAL
19740210	Five die in mine flood
19740210	FREAK FLOODS CAUSE TRAFFIC JAMS AND DAMAGE RICE STOCKS
19740210	ALL  petrol  kiosks  to open  -today
19740210	Lion at large?
19740210	Alert in Britain
19740210	Page 1 Miscellaneous Column 1
19740211	HUNGER DRIVES 'PRODIGAL' ELAND BACK TO ZOO
19740211	Almost  all  kiosks  open  on  Sunday
19740211	Pledge to the Palestinians
19740211	ANOTHER  NEW NATION  CONTEST
19740211	Seven dead in crash
19740211	Four killed  on  Spore roads
19740211	$30 m forgery probe
19740212	DEVAN: DON'T EXPECT TOO MUCH
19740212	Time now  to move  into West  Asia
19740212	Saudi team
19740212	Police fire at wanted man
19740212	I New cabinet
19740213	Taxmen sacked
19740213	Factory blast
19740213	The $95,000 vintage
19740213	Silent star dies
19740213	Energy: 13-nation call for joint meeting
19740213	6 killed in car-tanker collision
19740213	Penalty for dillydallying busmen
19740214	Attack on trawler by 100  fishermen
19740214	'War' on cigs
19740214	BOMBING: 12 HELD  BY  POLICE
19740214	5 boys. 3 girls hurt in lab blast
19740215	Mail search
19740215	Currency fraud men jailed
19740215	Labour bid  to end coal  strike
19740216	Shortweight loaves: Final warning
19740216	Drama on  board the Laju
19740216	Gold: New high
19740216	$2.5bil plan for subway
19740216	Cable Car No 1 takes Goh over to Sentosa
19740217	Lee calls for united action by  consumers
19740217	IRA guard
19740217	Phone tax extension
19740217	Pilot missing on training
19740217	Garand dead
19740217	Reds shell school
19740217	Page 1 Miscellaneous Column 1
19740218	WARNING TO SHOPS, HAWKERS
19740218	Solz goes house  hunting  in  Zurich
19740218	Bakers warned: You won't get any aid
19740218	Troops kill gunman
19740218	Mujib rejects Bhutto's offer
19740218	Soviet blacklist warning
19740219	Worksite fire
19740219	Missile tests in Pacific
19740219	On his own
19740219	Viets sink rice  ship in river
19740219	Tin price up to new peak
19740219	Ministers meet Dr. K
19740220	France's third oil deal
19740220	Pay-off pact
19740220	Gaddafi makes up with Sadat
19740220	$56,000 'goal'
19740220	Hanoi moves  tanks from  Cambodia
19740220	Leeds out of Cup
19740220	Jurong  fire guts  NPB  offices
19740221	BUSES: WHY  IT'S 10c UP
19740221	Plot foiled
19740221	Port accident
19740221	Amin makes Princess Liz a minister
19740221	Oil strike off Bombay
19740221	Razak acts to curb foreign takeovers
19740221	Golda's new cabinet
19740221	Another Golan battle
19740222	lito advised to rest
19740222	Dayan won't  join Golda's  new govt
19740222	Double holein one
19740222	Search for player
19740223	Biggs  tells of his life on the run
19740223	Know your  car
19740223	7 officers cleared of graft charges
19740223	US to pull  out Green  Berets
19740223	820 m barrels
19740223	160 lost in Korea  sea  tragedy
19740223	Freak floods  may hit again  tomorrow
19740223	Under the sea
19740224	SAF offers copters for fire fighting
19740224	Mlntoff hurt  In fall
19740224	$1.7 MIL ABDUCTION A SILLY GAME, SAYS FREED EDITOR
19740224	More Red attacks
19740224	Package  deal  for  building  jobs
19740224	Visit to Sentosa  will  cost you 20 cents
19740224	Leeds' second defeat
19740225	THE SONG  AND DANCE  TROOPS
19740225	Armed men grab $26,000 from woman in hotel
19740225	Summit takes a tough  M-East stand
19740226	WORST EVER
19740226	Fire razes 4 houses
19740226	Fiji lies up with $
19740226	Taxi hijacker fails to make it to China
19740226	Guilty plea by  Kalmbach
19740226	Warning shots
19740226	US$l73 gold
19740227	'Hijack' sailor fined $1,400
19740227	A red-hot political ammo for Opposition
19740227	Twelve  strokes  for  seaman  who had  a hidden  gun
19740227	Bth floor fall from hotel
19740227	TROOPS  SEIZE  CITY IN  PAY  PROTEST
19740227	General strike
19740227	Libya 'mutiny' report
19740227	Dr. K is off
19740228	LABOUR  CATCHING  UP
19740228	Buffer Stock tin sales
19740228	Fatal crash
19740228	Hanoi walkout
19740228	$2m fraud: Police seek  aid of two women
19740228	Pinder  issues  writ
19740228	Sex attacker in boots
19740228	Selassie's plea to troops
19740228	Syria's PoWs
19740301	Groom killed in mishap
19740301	Out of hospital
19740301	Navy chiefs resign
19740301	Selassie promises  rebels more pay
19740301	$22,000 in an old mattress
19740301	Election  latest  in New  Nation
19740301	Executive jet missing
19740301	Strike ends
19740301	Madam Mok: I could not believe it
19740301	BANK FRAUD: 2 ANSWER POLICE APPEAL
19740301	New Thai methods to suppress Reds
19740301	Women's talks
19740301	Pak-Libya pact
19740302	Air fares up from today
19740302	Janie found guilty
19740302	With 13 seats to go, Labour ahead with no chance of majority
19740302	Police guard sought for Run Run Shaw
19740302	Sterling  plunges  —and  shares  take a  beating
19740302	Fit's sir again
19740302	Two hanged
19740302	Still 300-295
19740303	Good year for industry: Hon
19740303	HUG FOR  DISSIDENT  WRITER  MAXIMOV
19740303	Italy's coalition govt resign!
19740303	Heath  meets  Thorpe  on  results of poll
19740303	Tallinn demo
19740303	Two executed
19740303	Price of  petrol  up again  from  today
19740303	Heath. Thorpe begin talks
19740303	Still at old price
19740303	Page 1 Miscellaneous Column 1
19740304	SOMETHING MUST BE DONE
19740304	An invitation from Sadat
19740304	Rio bridge
19740304	Smashed panes
19740304	...or world's economic and monetary system is finished, he says
19740304	Check price  hikes  on these  goods with  producers
19740304	Faisal's tough stand
19740304	Chastity belt up for sale
19740304	Vietcong  steps  up  Mekong battle
19740304	New Cabinet
19740304	Gujarat mobs raze century-old palace
19740304	NIVAL STORMS IN WITH A 275
19740304	Trade  Dept's  warning  to  bakers
19740304	Oil conference
19740304	Jet hijacked
19740305	PAINLESS AGAIN
19740305	$530 million down
19740305	Oil find
19740305	Banks' prime lending  rate  goes up
19740305	Debate on Budget
19740305	GCE results
19740305	FOR ONCE THE WHOLE BUS TO HERSELF
19740305	UP go  taxi  fares
19740305	Heath resigns
19740305	Found dying
19740305	Cholera
19740306	Team's 67th heart swop
19740306	Student demo
19740306	Duke's tour
19740306	WILSON PICKS HIS TEAM
19740306	£ jumps as hopes  for  peace in industry  rise
19740306	The 10-edition 'punishment'
19740306	Slaughtered monkeys shock for cooks
19740306	$491,000 Sime Darby suit
