Date	Headline
19570101	AMBUSH BOY'S STORY
19570101	2 NEW KNIGHTHOODS-FOR  RULER AND MINER
19570101	MERDEKA NO  FAIRY  GODMOTHER
19570101	Tengku's  New Year  message
19570101	GOVT. TIGHTENS SCHOOL DISCIPLINE
19570101	Algiers tense
19570102	PENANG' BIG  DAY—WHAT  A DAY!
19570102	Police seek  ambush riddle trio
19570102	'BOMB AT BALL' HOAX
19570102	SINGAPORE'S  GRAND OLD  MAN DIES
19570102	Girl wins new year babiess'race
19570102	'Unity is needed to preserve society'
19570102	Colour and  sun at sea sports
19570102	Man  in vain  bid to  save son
19570103	ONE DEAD, 5 HURT in CLASH
19570103	A new city  elects its first mayor
19570103	Dog in car's path-then this
19570103	HUNGARIAN  POLICE USE  TRUCKS TO  RAM CROWD
19570103	Ford talks
19570103	Disappointed? No, says Stan
19570103	GUARDS KILL FIRST 3 REDS OF 1957
19570103	Chou returns
19570103	JAGAS ROUT  STRONGROOM  BURGLARS
19570103	Airport  search  for gems
19570104	ALI'S FATE in BALANCE
19570104	Volcano erupts
19570104	Full-scale finance talks begin
19570104	12 MORE INJURED IN PENANG
19570104	Ismailia is cleared
19570104	Talks fail
19570104	Body dug up  after 'foul  play' tip
19570104	'SETTLE BY  SATURDAY'  DEMAND TO  SMELTERS
19570104	Tip-off  leads  to  capture
19570105	CURFEW OVER PENANG
19570105	OUT-BANDIT WHO KILLED CODNER
19570105	Riot squad called to funeral of shot man
19570105	MINISTRY  REFUSES TO  PAY MORE  TO DOCTORS
19570105	SIR D. TO  RETIRE  AFTER  MERDEKA
19570105	140 out in  Strike No. 1  of 1957
19570105	BANDITS KILL HOME GUARD LEADER
19570105	Lorry fired at
19570105	Air force visit
19570105	Fewer Reds
19570106	16 new clashes—one dead and 13 injured
19570106	STAND BY  ORDER TO  TROOPS
19570106	Restoring peace:  MCA leader outlines 3 steps
19570106	ACTION WANTED,
19570106	19 held in dawn raid
19570106	CHOU FOR MOSCOW
19570106	SPURNED SUITOR SHOOTS  GIRL, TAKES CWN LIFE
19570106	TO THOSE WHO BRAVE THE JUNGLE SKY – BY TOM LEE
19570106	JAMMED GUN SAVES SIX POLICEMEN
