Date	Headline
19890110	President outlines goals for the  next five years
19890110	ST Index  rises 29  points
19890110	Conviction disqualifies Seow as NCMP
19890110	ACTION IN CRAYONS
19890110	LINES MAKE AN IMPACT
19890110	BUDDING  ARTISTS
19890111	Mother-tongue 'key to values'
19890111	S'pore set to be top communications centre within next few years: Dr Yeo
19890111	Human error suspected in engine shutdown
19890111	URA forms private firm to manage its properties
19890111	Sikh leaders warned not to create tension
19890111	Bus driver fined for causing passenger to fall
19890112	BG Lee zeroes in on the core issues
19890112	Second crackdown on illegal immigrant workers in a week
19890112	S'pore to keep  close ties with  neighbours
19890112	Shareholders  get better  returns
19890112	Umno dissidents reject unity move
19890112	SAY CHEESE
19890112	Brace for a smile
19890113	Extremists still a threat
19890113	HDB to ensure healthy ethnic mix in estates
19890113	Six rescued from ruins in Armenia a month after quake
19890113	China 'agrees to have talks' with Vietnam
19890113	Doctor 'shunned' patient when told he had chicken-pox
19890113	Rigging  alleged in  Sports  Toto
19890113	HAPPY  BIRTHDAY  SSO
19890113	The Conductor
19890113	MADONNA DROPS HER PENN
19890113	A New Age at his fingertips
19890113	THREE CUTS ABOVE THE REST
19890113	WHEN THREE'S GOOD COMPANY
19890113	PAY UP, BOSS
19890113	QUESTION MARK
19890113	NEXT STOP: ADVENTURE
19890114	Silks of steel
19890114	Tumbling Jumbos
19890114	Wave review
19890114	Glowing in the dark
19890114	Training over TV from 1990
19890114	New budget system to be introduced this year
19890114	Ministry sets limit on tar, nicotine level of cigarettes
19890114	A close look at Asean
19890114	New Umno accepts Johor unity formula
19890114	Sweet music at SSO's 10th anniversary celebrations
19890114	HEROES OF BOP  & POP
19890114	SECTION THREE
19890115	Retire-at-60: Govt sets 1992 target
19890115	Ministry to draft new copyright law on semiconductor chips
19890115	Lots of high spirits when old Rafflesians meet
19890115	Former MB and five others to challenge National Front
19890115	Open mobilisation exercise
19890115	La grande passion
19890115	TAKING THE SILK ROUTE
19890116	Govt to boost community, family ties
19890116	Health Ministry keeps focus on preventive care for healthy nation
19890116	Asians prepared' to see US bases go
19890116	STAY TUNED, THE VIETNAM WAR IS BACK
19890117	Debate focuses on National Ideology
19890117	New Bill to rule out  Privy Council appeals  for ISA cases
19890117	Changes to Immigration Bill
19890117	Chok Tong:  I am now in  charge, so  put questions  to me
19890117	President Wee has  cancerous  growth removed
19890117	Man charged with rape in school toilet
19890118	BG Lee: No intention to stifle individual
19890118	Fixed-term appointment for CJ
19890118	Alatas meets Cambodian resistance leaders
19890118	MPs wish President a speedy recovery
19890118	Details out on Bills to end appeals to Privy Council
19890118	What it  should  have been
19890118	HAINANESE HIGH NOTES
19890119	Non-partisan MP idea mooted
19890119	New panel to ensure civil service attracts top brains
19890119	Hun Sen to visit Bangkok for talks
19890119	Bill seeking to get  tough on touts to be tabled today
19890119	President Wee  out of Intensive  Care Unit
19890119	Botha has stroke
19890120	Action plan on mother tongue
19890120	Jaya: Why Govt will not seek pardon for Jeya
19890120	President Wee improving
19890120	IS THIS THE YEAR OF THE SINGAPORE PLAY?
19890120	on the prowl
19890121	Chok Tong spells out MPs' mission
19890121	Green Paper, public views to be sought on National Ideology
19890121	Don't get MPs involved in religious activities, says Dr Tay
19890121	Hun Sen arrives  in Bangkok  for talks
19890121	JUSTICE ALL  ALL
19890122	Malays asked to make a stand on Chok Tong's team
19890122	Focus now on core values, Mattar urges Muslims
19890122	Chok Tong launches FAS draw
19890122	Ex-Ka Wah  bank director  charged  with CBT
19890122	New entry card system at Causeway
19890122	Close  encounters
