Date	Headline
19960101	Social behaviour must match prosperity, says PM
19960101	In today's Berita Harian
19960101	In tomorrow's Business Times
19960101	No New Paper today
19960101	It's final: Fandi for S-League
19960102	Singapore's success achieved by being pragmatic: SM Lee
19960102	SM Lee to call on Rao, address 2 groups in India visit
19960102	Boomers  hit the  Five-0
19960103	Govt will fund part of huge bill for replacing trains
19960103	Govt spells out its vision of top transport system
19960103	Woman, 66, and child hurt when tree fell on them
19960104	More will own cars if S'poreans learn to use them less often
19960104	Foreign funds boost share prices
19960105	Suharto  unveils $57 billion draft budget
19960105	STII gains another 58 pts; Asian bourses also higher
19960106	Murayama resigns as Japanese PM
19960106	India's economic reforms cannot stop at each poll
19960106	Flat upgrading: HDB spent $242m in '94/'95
19960106	Butt, butt... lam only sightseeing
19960107	Western liberals see S'pore's success as a threat: A-G
19960108	US  Embassy  in S'pore  to resume services
19960108	Toddler dies from fractured skull after TV set falls on him
19960108	China 'won't take action to protest against Li's visit'
19960108	Three held after police storm two cars at Checkpoint
19960109	Hashimoto set to be next PM
19960109	BP terminal polluted by oil leaks
19960109	Mitterrand dies at 79
19960109	S'pore bodybuilder Jojo Sinclair tests positive for drugs
19960109	No contamination found during checks: ENV
19960110	SM's helping hand
19960110	HDB launches new Design Plus flats
19960111	HK govt to issue post-handover passports
19960111	US-Asean dialogue put off because of east coast blizzards
19960111	Toddler, 2, dies after fall from flat
19960111	Clinton: I'd like to punch Safire on the nose
19960111	Training hub for docs
19960112	Hashimoto confirmed as Japan's new PM
19960112	Comatose woman pregnant after rape at nursing home
19960113	PAP tells members: Be prepared for elections
19960113	Foreign funds push index over 2,400
19960113	Chee Hean, Abdullah promoted to full minister
19960113	Lawyers who overcharge face three new sanctions
19960114	Singapore, Manila 'to announce exchange of envoys tomorrow'
19960114	Fandi's 50,000-guest wedding venue
19960114	US urged to spell out to China its Taiwan stand
19960114	Will Britain  become a nation of coolies?
19960114	Asian satellite  media hub
19960115	Gotong-royong spirit 'alive among Malay-Muslims'
19960116	Keating arriving for talks with PM  on new  initiative
19960116	Australia, NZ could be part of Asean: PM
19960116	Kenyan cop wanted for murders arrested here
19960117	Recovery  in sight  for Japan  economy
19960117	S'pore not a 'developed' nation: OECD
19960117	Ties on the mend as S'pore, Manila  name new envoys
19960118	Singapore, Australia in New Partnership
19960118	Australia in Asean 'just a thinkable idea'
19960118	POLITICAL
19960118	SECURITY
19960118	ECONOMIC
19960118	CULTURAL
19960118	SM Lee has mild dyslexia, says daughter who's dyslexic
19960119	World-class transport system: Plan lauded
19960119	More emphasis to be given to contributions made by homemakers
19960119	Tougher measures proposed to deter offences, improve road safety
19960119	Man suing wife, children in $300m tussle over firm's assets
19960120	Immediate start for north-east line
19960120	SBS request for govt funds to help replace fleet turned down
19960120	Rubin; Still room for large economies to boost output
19960121	Successful coronary treatment for SM Lee
19960121	Apology to  Dr Toh Chin Chye
19960121	KL's new  Education Bill: Laying the  foundations for continued growth
19960122	SM out of intensive care
19960123	Proposal to give more perks to NSmen
19960123	President: I made it because of our system
19960123	APOLOGY TO DRTOH CHIN CHYE
19960124	SM Lee hopes for full recovery in six months
19960124	Calm reaction shows confidence in Govt
19960124	S'pore, Myanmar can broaden economic links
19960124	Singapore inflation rate for 1995 stood at 1.7%
19960125	Indonesia settles high-interest World Bank loans
19960125	Jojo tested positive for drug in second test
19960125	China denies US report it plans attack on Taiwan
19960125	Taiwan seeks to boost its arms
19960125	Nod to marriages of sex-change persons 'practical'
19960126	Chinese official refuses to provide assurances
19960126	Easier now for S'poreans to do business in Myanmar
19960127	Contain-China advocates 'put countries at risk'
19960127	Suzhou project: EDB will join the consortium
19960127	Electronic updates on golf tourney
19960128	Unknowns lead in Johnnie Walker Classic
19960128	MR WEE'S CAREER HIGHLIGHTS
19960128	Revisited
19960129	Woosnam surprise winner of JW Classic
19960129	HDB upgrading: Three Ss key to choice of precincts
19960129	Taiwan vessel fired on by boat flying Chinese flag: Reports
19960130	Reunification: Jiang 'to unveil timetable'
19960130	Technocrats in charge would want united Chinat
19960130	Veterans group backs Suharto for re-election
19960131	Li Peng: We will not allow China to break up
19960131	GM of CPL charged with giving out false info
19960201	Major review of NSmen's training now under way
19960201	Jail for granny who hurt maid with iron
19960201	Owning HDB flats: More help for low-income families
19960202	Beijing protests US issue of visa to Taiwan VP
19960202	DEATH TOLL UP
19960202	BG Lee in Davos for Forum meeting
19960202	Food SMEs may pool resources
19960203	China to Taiwan voters: Choice is war or peace
19960203	Explosives blast in Hunan cellar kills 115, injures 400
19960203	Jojo Sinclair banned for life from competition
19960203	EDB strategies 'a success but they must stay flexible'
19960203	John Woo finds  A BETTER TOMORROW
19960204	Asia-Europe meet 'too vital to be one-time affair'
19960204	Bodybuilding federation slammed, grants cut
19960204	Ministers' pay: Essential move despite political cost
19960204	Evolution of Lunar New Year traditions
19960204	New Zealand economy on track
19960204	A history of excellent ties
19960205	Hostage drama at CID lock-up
19960205	'Cabinet-quality' candidates found
19960205	I will not quit, says SBBF chief
19960205	All HDB residents will benefit from upgrading
19960206	Foreign funds push STI Index to all-time high
19960206	Huge China drill likely this week
19960206	Taiwan leader wrong to think tension has eased: Li Peng
19960206	Voters will decide on govt for 21st century: BG Lee
19960206	It's Yesterday once more
19960206	ON TARGET
19960208	Big boost for S'pore's aerospace  industry
19960208	Trade award for companies which do well abroad
19960208	Insurance agents fined for offences under OSA
19960208	Cracks in Japan Inc.  as big business goes global
19960209	SM Lee sends condolences to Lim Chin Siong's widow
19960209	US warned against intervention
19960210	Govt help for local enterprises reaffirmed
19960210	Suharto: Press will lose credibility if it seeks only to sensationalise
19960211	Taiwan's Lee reiterates stand on achieving democracy
19960211	Budget Day on Feb 28
19960211	Parliament sitting
19960211	Most attractive S'pore in time
19960211	Festive promise fulfilled
19960211	The Straits Times  INTERACTIVE
19960212	Rent-your-car way to ease festive squeeze
19960212	Filipino pathologists can attend autopsies here
19960213	Public listing of S'pore Power put off
19960213	STII falls 42.85 points
19960213	S'pore Power to raise tariffs gradually
19960213	Film Fest takes  another lead
19960213	Travolta  dance
19960214	China to Taiwan panel: Don't split motherland
19960214	Barred: Five foreign companies from govt contracts for 5 years
19960214	Thai govt to go with land bridge proposal
19960215	Comfort gets approval to buy yellow-top licences
19960215	LTA to allow car owners to act as chauffeur-hirers
19960215	Buy-back scheme: HDB to spend $80m in subsidies
19960215	US 'committed to engaging China, not containing it'
19960215	Top-level meeting on China
19960216	US arms sales to blame: Beijing
19960216	'1 country, 2 systems policy unworkable'
19960216	Blue-chip purchases boost ST Index
19960216	Conman posing as cop cheats moneychanger
19960216	EU 'should match Asia in trade liberalising measures'
19960216	Where the jobs are...
19960217	China, Taiwan attack US for lack of clarity, commitment
19960217	PUB graft case: Govt action against five firms praised
19960217	More chances for NS enlistees to become officers, specialists
19960218	Jiang outlines govt tasks for the year
19960218	Thai cops make a case for S'pore trip
19960218	Royal treatment for first King Penguin born in tropics
19960218	The East Asian  challenge
19960219	PM: Parents hold key to passing on values
19960222	Firms set to meet training target
19960223	Private home prices rose moderate 10% last year
19960223	Private sector execs sought for govt admin jobs
19960223	Libellous message posted on Net through cybercafe
19960225	China's war zones 'combat-ready'
19960226	No slowing down to focus on social upgrading, says SM Lee
19960226	Life on Mars?
19960227	Economy grew by 9.1% in 4th quarter
19960227	PAP town councils to handle essential services
19960227	Dhanabalan is new chairman of SIA
19960227	FUN FITNESS
19960228	SP efficient  one of the best  in region: Govt
19960228	Bill widens scope of public nuisances
19960228	BUDGET TODAY
19960228	Smashed — syndicate allowing cheap foreign calls
19960228	mieL BOX
19960228	Choosing a Scholarship  privileges and pitfalls
19960229	Big bonus Budget
19960229	Rate increase needed to avoid mispricing
19960229	TOP RISES (¢)
19960229	TOP RISES (%)
19960229	TOP FALLS (¢)
19960229	TOP FALLS (%)
19960229	Budget will spark rally on stock market today: Analysts
19960229	Eunos site for car sales centre draws $40m bid
19960229	Wing Tai's interim earnings surge to $48m
19960229	Comfort unit clinches deal to distribute Maserati cars
19960229	Go  west
19960301	Kim unveils initiative to boost N-E, S-E Asian ties
19960301	O-level success for ex-gangster who studied while on probation
19960301	Chirac: Europe must look at Asia with new eyes
19960302	Steps to help children of expat S'poreans
19960302	Dancing traffic policemen to hit streets of Manila soon
19960302	PM Goh meets Li Peng for talks
19960302	S'pore proposes foundation for Asia and Europe
19960303	Water sale, rail links not connected: Mahathir
19960303	Keating  OUT
19960304	'Strategic ambiguity' in US policy carries risks
19960304	S'pore position is to 'encourage a peaceful resolution'
19960304	PM Goh back from Asem
19960304	106 pages today
19960304	On the  road to  the right  career
19960305	Taiwan welcomes SM's call for talks
19960305	102 PAGES
19960305	16 MRT stations for 20-km North-East line
19960305	Visa-free travel to Britain for SAR passport-holders
19960305	Opening Up Horizons
19960306	Taiwan 'will hit back if missiles enter territory'
19960306	No direct response from China to SM Lee's call
19960306	New moves to regulate the Internet here
19960306	Parliament sitting from March 11-21
19960306	No hole  in the head
19960306	SCHOLARS' CHOICE 2
19960306	One-stop information centre on PSC scholarships
19960306	Meeting manpower needs
19960307	PM Goh sends congrats to Howard on victory
19960307	Bombings in Israel: S'pore calls for restraint
19960307	China says Taiwan issue an internal matter
19960307	Past reports in electronic archive
19960307	More Chinese military drills after missile tests: Taiwan officer
19960307	Swie Hian on the rocks  of the Three Gorges
19960307	Preparing for global competition
19960307	Plenty of scope for career and education
19960308	PM: Team up to project Asean's ideas
19960308	Satellite TV channel for the region proposed
19960308	China blasts US for  'interfering in  its domestic affairs'
19960309	China fires 3 missiles off Taiwan coast
19960309	Singapore Technologies to build executive condos
19960310	PM: Key task to find 21st century team
19960310	China to hold live-fire war games near Taiwan
19960310	Govt may privatise all HUDC estates by 1998
19960310	Corruption  IN INDIA'S CORRIDORS OF POWER
19960311	Govt gave out $ 1.65 b of surplus to people
19960311	A toss for luck, together
19960311	Marine Parade Internet home page launched
19960311	Taiwan President urges people to keep up their confidence
19960312	MPs praise Govt's generous Budget
19960312	Asian bourses take a beating
19960312	SM Lee to undergo second angioplasty on Friday
19960312	Foreign concern 'should not be seen as intervention'
19960313	Hu: No fee rises with civil service autonomy
19960313	China to US: Do not send wrong signal
19960313	Minister dismisses 'election gimmick' talk
19960314	Security situation can alter quickly: Tony Tan
19960314	Teng-hui praises  Taiwanese  for staying calm
19960314	Local bourse in retreat
19960315	Singapore Power plans: Consumers 'to gain ultimately'5
19960315	No invasion plans, say China's top generals
19960315	Exotic destinations a hit with Singaporeans
19960316	Three health care challenges ahead
19960316	China to stage fresh round of drills to overlap Taiwan's polls
19960316	No fear of war games, says defiant President Lee
19960316	Asian markets up as concerns ease
19960316	Medishield  cover  likely to go up to 75 years old from this year
19960316	SM's balloon angioplasty op a success: PMO
19960317	SM out of intensive care and 'doing great'
19960317	China denies saying it won't attack Taiwan
19960317	Wrong to cut income tax to get rid of surplus
19960318	Li Peng tells US: Keep warships out of crisis area
19960318	China accused of state terrorism
19960318	Heroin syndicate smashed in weekend drug bust
19960319	Hng Kiang: HDB flats will stay affordable
19960319	General Election likely only after June
19960319	No maintenance for woman who has means
19960321	Teaching service gets $420 million a year boost
19960321	Agreement on rail link and water supply would 'send powerful signal'
19960321	CHANGES AT A GLANCE
19960322	Edusave extended to JC and ITE students
19960322	New info service on the Net
19960322	China slams US decision to sell missiles to Taiwan
19960322	Panel to study  SDP claims  on health subsidy
19960322	Oil together now
19960323	Candidates confident on eve of Taiwan poll
19960323	SM: Stress could be a factor in my arteries getting blocked
19960324	Beijing ignores Taiwan election
19960325	China, Taiwan send peace signals
19960325	Wushu world champion a winner again
19960325	Serious consideration to accord, says Taiwan PM
19960325	Panel will get to bottom of matter, says BG Lee
19960326	China ends military drills but re-issues warning
19960326	Libel damages from IHT: PM, SM, BG Lee give sum to charity
19960326	Supplement  in BT on  SingaPort 96
19960326	Stockbroking firm Alliance Securities under scrutiny
19960326	Designs of stations to reflect heritage of area
19960327	China and Taiwan send out more talks overtures
19960327	Alliance credit lines suspended for now
19960327	Send skilled personnel abroad: Suharto
19960328	Pill traffickers: CNB promises tough action
19960328	Delay so S'poreans, and not foreigners, will benefit
19960329	Banking system in S'pore rated most secure among Asian NIEs
19960329	SM seeks aggravated damages from Lingle
19960330	Tokyo eases bureaucratic controls on economy
19960330	Dr Hu: No asset market bubbles in S'pore
19960330	PSA head appointed CEO of Suzhou Industrial Park developer
19960330	CJ Yong's  term extended for 5 years
