Date	Headline
19840101	A toast to  1983 and 1984
19840101	Bruneians see progress on same formula
19840101	Orwell's vision in  a bleak.
19840101	Royal leader whose word is law
19840102	Packaging  the past
19840102	Gamelan and wayang kulit shows
19840102	'Say it with  drama'
19840102	Monk to raise $1 million
19840102	Success of the HK stage
19840103	S'pore among  top 25  exporters of services
19840103	'City of angels' in a jam
19840103	Where spirits  soar
19840103	Origin of a word
19840103	SECTION THREE
19840104	First day at school for the young ones — and their anxious parents
19840104	Judge to make  three  crucial decisions
19840104	S'pore, Brunei to upgrade diplomatic ties
19840104	Buying spree sends index up
19840104	Motorist who used photocopy of parking ticket
19840104	Curtains to fall on National Theatre soon
19840104	Opera queen returns
19840104	Star-studded group
19840105	Alternative charges turned down
19840105	Our very own history
19840106	Your say in our defence  Our defence must be total Â— Chok Tong
19840106	Second test-tube baby due in July
19840106	Jeya and  wong  acquitted on main charge
19840106	Front Chinatown to the frontiers  of science
19840106	It takes only a few to inspire the rest
19840106	Stunts and squints to  stardom
19840106	Fighting and vengeance
19840107	Dr Goh  gets an  unusual  job
19840107	Five former directors seeking compensation from law firm
19840107	Why a key  witness  wasn't called
19840107	The world according to George Orwell
19840107	'Just a cup of coffee, Senor, just a cup ..'
19840108	HDB'S list  of  liars
19840108	And then we are six...
19840108	Brunei is in with pledge
19840108	Hon lives — in a  memorial library at NUS
19840108	National exam for monolingual
19840108	Million  dollar  ticket:  Man  charged
19840108	Home  for the sailor
19840109	Business envoys...
19840109	How to apply
19840109	Clan blazes new trail with drama
19840111	Frustration as US$ rises again
19840111	Wireman  Yusof can now get his own dialysis
19840111	Former  PM  of Laos  dies
19840111	No show
19840111	Lesson for all
19840111	Typist's short story
19840111	Move to impeach defence witness
19840111	Parliament sitting
19840111	Singapore responds...
19840111	SOVIET OFFER ON CHEMICAL ARMS
19840111	Rare classics
19840111	Sharing the Dream of poems and portraits
19840112	Judge rejects  a part  of witness'  evidence
19840112	'Please let us pay  too...'
19840112	Late starter hits high note
19840112	Art and acrobatics in balance
19840113	Final  points to be heard  today
19840113	The little wonder
19840113	Money's golden  rule — by Dr Goh
19840113	Leaping at the chance to dance
19840114	Wider  net for skills
19840114	Workers'  Party  case:  Verdict  —today—
19840114	Shop fire
19840114	A ray of  sunshine  for oil  refineries
19840115	Jeya, Wong guilty
19840116	Cable car inquiry report is out
19840116	The answers and the lessons...
19840116	Panel set up  to submit  follow-up plans
19840116	Man hurt as riders clash
19840116	From lazy village to busy nightspot
19840116	Good news for South Koreans
19840117	RZ to be extended...and curbs on Q and SZ cars
19840117	Oh, what  a finale
19840117	Many still  can't get all their  textbooks
19840117	The feeling at five
19840117	People  problems of this outfit
19840117	SECTION TWO
19840118	More protection for your money
19840118	Light int the  of the Maznans
19840118	Moneys worth — Dhana
19840118	Dr Tay: CL2 still important
19840118	Hepatitis vaccine  is Singapore's Asean project
19840118	Pulse of an isle
19840118	Hong Hong flowers in the shade
19840118	Action-packed night
19840118	Queen takes on new role
19840120	Vaccine will  attract Asean  buyers: Dr Tan
19840120	No change in gas and electricity tariffs
19840120	PRINCE DUE NEXT MONTH
19840120	Two found  stabbed  at temple
19840120	A busman 's holiday  for Pat
19840121	Theatre to be demolished
19840121	Results rule Junie out of Olympics
19840121	No extra cab charge
19840121	Show organisers face problem of finding alternative
19840121	Times Pub sells stake  in NST
19840121	Elections Dept to go computer
19840121	The sound of signs
19840122	The dead The injured
19840122	Changi death blast mystery
19840122	Mindef gets  everyone to rally round
19840122	Gifted pupils'  parents better  educated
19840123	Second language fears allaved
19840123	New theory about the cause of aerospace show blast emerges
19840123	Mandarin classes with  a difference
19840123	A popular centre
19840124	School entry  rules changed
19840124	Graduate mothers must show proof
19840124	$300 m park
19840124	Ex-army officer  may throw light  on explosions
19840124	Rat to kick off a new cycle
19840124	Ancient calendar carved in bone
19840124	SECTION THREE
19840125	A mere  6.5% more
19840125	How the Armbrust anti-tank gun works
19840125	Board of Inquiry set up to look into blast at show
19840125	Lotus car  speedster caught again
19840125	Japan: Land of contrasts
19840125	Book that's tailored  to our  needs
19840125	Pan Shou's first show
19840126	Meter  'fixers'  jailed  six  months
19840126	Call for  views  on  Bill
19840126	Petrol stealing gang smashed, eight arrested
19840126	Chedli visit
19840126	$500 bill  for $15  worth of  petrol
19840126	Singapore's  trade  I deficit  drops to $13.3 b
19840126	Confirmed: Blast  caused by anti-tank gun
19840126	Ad punch for govt ideas
19840126	Before Come On Singapore came on
19840126	Strong  defence  hits  target
19840126	It's a fortune in clay
19840127	Home in the sky  Wlthin a decade
19840127	SECTION  TWO
19840127	Shares hit new high
19840127	So you  want to be an astronaut!
19840127	Action-packed shows
19840128	14th Century artifacts found on Fort Canning
19840128	June — and  the joy  begins
19840128	Developer  charged  under  Companies  Act
19840128	Rats! Where  is all the festive air? festive air?
19840128	Ask around
19840129	Welcome  if you  ave the talent
19840129	They're back for anniversary ride
19840129	Time to begin  anew
19840129	What  it means
19840130	Exercise  Chariot
19840130	Behind the bylines
19840130	SECTION TWO
19840130	A flight of fancy becomes  reality...
19840130	New skills give old  art lustre
19840131	Reagan joins election fray
19840131	Hunt for hold-up gunman who hijacked two cars
19840131	Up 12.3 points
19840131	New family planning slogan
19840131	Long and short ofi  rat tales
19840201	Up Quality  Street
19840201	Wee Mon-Cheng  found guilty  of tax evasion
19840201	Lawyer suspended  again  from practice
19840201	Why S'pore  can't shut  down the  only tin  smelter
19840201	Awakening our  memory
19840202	'Take it  or cut  it' budget
19840202	Year of the Rat looks promising: PM Lee  mmM
19840202	Sultan of Perak dies of a heart attack
19840202	Kim Wee tipped  to be next SBC chairman
19840202	Hunting the rabbit fish
19840204	Join for your own good: Ong
19840204	Landslip  mansion: Fate in balance
19840204	Raja Azlan Shah proclaimed the new Sultan of Perak
19840205	More in the  higher  brackets
19840205	Private, (First Class)
19840205	Foreign accent
19840206	'Money cannot replace effort  on children'
19840206	Operation on Thursday
19840206	Dreams of love on stones
19840207	Singapore  a low child death rate
19840207	Trade gap  'could be thorn in ties  with Japan'
19840207	Preparing  the best  for the worst  Pick the right couple for the job
19840207	Small Talk that goes a long way
19840208	Sharp drop on Wall Street
19840208	Director of PWD  tipped to be  board's chairman
19840208	Make room for sci-fi
19840208	'Not too much  pepper'
19840208	He lived fior history
19840209	RAIN, RAIN, RAIN
19840209	Parents more  important  than school
19840209	ISTANA PARTY PUT OFF
19840209	SHAMIR HOLDS SECRET TALKS
19840209	Beauty and skill
19840209	unknown
19840209	Lions to bring good luck
19840210	Sultan of johar elected King
19840210	Jonathan has his bone  marrow  transplant
19840210	Families evicted  for harbouring  illegal aliens
19840210	Biggest Wall Street drop in 16 months
19840210	Dr Chew will be new head of Civil Service
19840210	At the summit of ecstasy
19840211	Congrats to new King
19840211	Smile,Mr President
19840212	Doctor under CPIB probe
19840212	See you  at the Salute party
19840212	Around Your place...
19840212	A new face  and a new life
19840213	Dhana sees no immediate change in ties
19840213	Hawke flies in  for three-day  visit here
19840213	Around Your Place
19840213	HDB winning the war to keep price rises moderate
19840213	On equal ground –  in archery
19840213	Slides on Tibetan life thrill audience
19840214	Around Your Place begins
19840214	Another royal baby
19840214	Young artists do their bit  for society
19840214	SECTION THREE
19840215	Travel  agents to  hold  meet here  in 1986
19840215	Share index  drops 10  points
19840215	Barney's ordeal
19840215	SBC will go on looking for talent abroad
19840215	One  that  didn't  make  it...
19840215	Our tube baby comes of age
19840215	Rivalry lives on in chess-boards
19840216	Scholar, author, man of many words
19840216	Close look at Singapore
19840216	Praise and some criticisms
19840217	Gemayel agrees to peace pact
19840217	NJC Nepal trekking trip gets ministry support
19840217	Fire destroys  car
19840217	Sunny days towards end of the month forecast
19840217	PAP's  line-up to be named  soon
19840217	Around your  place
19840217	Firms  expect  higher  sales
19840217	Popular theme  but weak plot
19840217	SBC actors set up 'home'
19840218	They are choosing their flats in the night
19840218	HDB and Case act on the sticky problem
19840218	$1 million with no interest
19840218	US$ slips further
19840218	14-point drop
19840218	The man  who's been to war 12 times
19840218	The boat of no smiles
19840219	Real threat to culture
19840219	Peace  plan  crumbles
19840219	Moment of surrender
19840219	Dream hotels
19840220	Princess Hitachi gets a helping hand
19840220	Crash at sea:  Two missing,  two injured
19840220	You will  hear  from us  this  week:  Chok  Tong
19840221	Bumper stock of property
19840221	ST index down by 14,7 points
19840221	Loonies' final go at polls?
19840221	'Purely for the love of it'
19840221	Art of collecting treasures
19840222	Fewer tourists  last year
19840222	Fandi shows he  is a sports ace  with a heart
19840222	A right royal burial
19840222	Rebel fever spreads
19840223	A new role for reservists
19840223	Kwei Cheong and Muhammad All
19840223	Plan to raise  computer  awareness
19840223	Asean leaders arrive in Brunei
19840223	Dawn of a new era
19840223	Friends will duplicate lecture notes
19840223	New image og  opera troupe
19840223	Xuanqui is at home in all roles
19840223	A nation rejoices
19840223	Looking ahead
19840224	Plan for  use of  machines  in crises
19840224	No rift in Asean, says Murdani
19840224	Bruneians pledge loyalty at rally
19840224	What it should have been
19840224	Palace goes 'live'
19840224	Guts and faith see prostitute through
19840225	Choose one  you like'  advice to  home-buyers
19840225	PM is back from Brunei
19840225	ST index up 9.04 points
19840225	Dr Tay looks into state of school toilets
19840225	Capitol Theatre land acquired
19840225	Oh,  the  simple Sumba life
19840226	Count us in
19840226	Four for the hustings
19840226	Raja rejoices
19840226	Coffee  bars the  Eighties brew
19840226	Somewhere for that slow sip
19840227	S'porean  found  murdered in Haadyai  hotel
19840227	Petrochemical  goods find ready market
19840227	INDIRA SEEKS BACKING
19840227	Constitution not violated Teng Cheong
19840227	After the pain, the pleasure ...
19840227	New roles for a veteran
19840227	Her voice is her best asset
19840228	Jonathan  clears  his first  hurdle
19840228	Home-grown lychees
19840228	Better year  on the cards
19840228	No woman  yet  despite interviews
19840228	My son,  my classmate
19840229	20 protest  'high' rents
19840229	US destroyer fires warning shots
19840229	Soft sell helps to jack up productivity
19840301	Two theories  woman  was shot
19840301	January exports  hit $4.6 billion
19840301	Good times...
19840301	Down-to-earth air talks
19840301	... hard times
19840302	A Budget to boost growth
19840302	February  was the  wettest  in 17  years
19840302	The beauty and  beast
19840302	No longer at mercy of the weather
19840302	Zhang Lu to woo  the young
19840303	Wow!
19840303	Bundle o£ joy for Hedy...
19840303	FLOOD AREAS
19840303	Tax cuts for man-in-the-street
19840303	Tax cuts for companies
19840303	Tax increases
19840303	Art on paper  ... paper as art
19840304	Dollah's special mission
19840304	Chernenko  misses  his lines
19840304	More good news for non-grad mums
19840304	They actually move up the queue
19840304	A pinch on the  gamblers and smokers
19840304	Moving On
19840304	Truer  to life
19840305	Danger threatens from above
19840305	Why some will  still opt for 'popular' schools
19840305	Sun Tan joins us six days a week
19840305	What fowl, what fine, feathered friends!
19840306	Big estate  duty  savings  for many
19840306	Budget  debate  begins on  Monday
19840306	Singing in the rain
19840306	Holy cow! What will they think of next?
19840306	Islamic bank to  give aid to Khmer groups
19840306	SAF a matchforany  aggressor—Chok Tong
19840306	Lai's two  major  aims to  serve  labour
19840306	ISRAEL BITTER AT BEIRUT MOVE
19840306	ad boy ernstein
19840306	Justice Bao unmasked!
19840307	Let pupils speak more, says expert
19840307	Firm to  study  possible  link with  Sentosa
19840307	Life before Raffles
19840308	'More than just  an MP'
19840308	Fourth goldsmith robbed in three days
19840308	Tokyo joins the space race
19840308	World pilots condemn KAL plane downing
19840308	Govt hospitals to  dispense 'cure'  for smoking
19840308	Coe may lecture at PE college
19840308	Plots based on real li£e
19840308	SECTION THREE
19840309	Tension rising in Gulf war zone
19840309	Who's who in the family
19840309	0' level results today
19840309	PROTEST
19840309	Fifth grab at  goldsmiths  in four days
19840309	Watchman in HK leaves $400,000 to charity
19840309	Son Sann to call on PM
19840309	Yao Wei is no flirt
19840309	Power struggle and a love triangle
19840309	Ancient instrument turned 'new'
19840310	First biotech venture set up
19840310	New CPF homes scheme from today
19840310	The Sunday Times
19840310	Three killings make it Black Friday
19840310	It's goodbye and  hello... (maybe)
19840310	It was no miracle
19840310	Bestsellers? You mean fast-sellers?
19840311	Pigeons die by the score
19840311	Soviet muscle  for Indira
19840311	Maid to order
19840311	Libyan bombs go off in London
19840312	Hart again
19840312	Walk nets $1.3m for Chest
19840312	Rusty water
19840312	PAP will soon place aspiring MPs where they will stand
19840312	As simple as Q-Up
19840312	New museum for Taipeh
19840313	Priority scheme 'not to blame'
19840313	Days of the pig farm  numbered
19840313	What it  should  have been
19840313	Yio Chu Kang  steps into  hi-tech  era
19840313	Policy approved
19840313	Tut af Dr God's answer — Page 10
19840313	$2m to  tax man
19840313	Guess what they heard over lunch
19840313	When might battles right
19840314	Chan Ho shock
19840314	Rapist  gets  life  term
19840314	Jeya's presence  that polls are fair and clean
19840314	What it should have been
19840314	Legal aid for the needy
19840314	Where to go for advice
19840314	SECTION THREE
19840314	Xiang Yu takes his li£e
19840315	Chan Ho tax probe
19840315	More on  the Budget  debate
19840315	Police find 20 new  flood areas
19840315	'We'll  and again'
19840316	Mui Pin  wins  Sportsgirl  award
19840316	IRD on its part in share withdrawal
19840316	Hanoi 'willing to have talks on Cambodia alone'
19840316	HDB prices  up only 2½%
19840316	4,000 HDB blocks  will get Ch 12  by end of April
19840316	ST index below  1,000 mark
19840316	Bringing home the bacon
19840317	Defence  and Jeya's answer since 1967
19840317	Defence and the $900 question
19840318	Unconscious for 15 days  ...all because of a reckless ac
19840318	Defence cut boosts Wall St
19840318	$2 m Arts Festival  will be bigger and more varied
19840318	Festival to have more contemporary flavour — Page 12 Editorial — Page 16
19840318	American tit-for-tat
19840318	20 MRT  digs at one go
19840319	Mondale bid gets a boost
19840319	Kremlin invites  Thai army chief to visit Moscow
19840319	Will these three make it third time lucky for SBC?
19840319	Bleasdale  rides  Win-Em-All to victory
19840319	THREE DIE IN PORT RIOT
19840319	Flight into the past
19840319	First touchdown in Singapore
19840319	Show of rare stones from China
19840320	MCA sacks 'gang of 13'
19840320	Jakarta plan  aims for 5 pc growth
19840320	Council probes  palm oil affair
19840320	MIC kicks out an MP too
19840320	THE NEW PHIUSH AYE. TOO CLOSE FOR OUR COMPETITORS' COMFORT.
19840320	Badly patched ceilings: 279 more found
19840320	Subsidies for  childcare  centres under  review
19840320	Around  your  place
19840320	In memory of P. Ramlee
19840320	'Something for the people'
19840320	Works of art take  on odd  shapes
19840321	'A' level  results  out today
19840321	Dr Neo's hold on party strengthens
19840321	'It may be  farewell'  ...and the
19840321	Problems  of the  deaf
19840321	Showing our  true colours
19840322	Hart beaten in Illinois
19840322	$3 'booking fee' for taxis from the Meridien
19840322	Standing up and holding on for that sparkle
19840322	Old fashions back  in vogue
19840323	The Russians  are coming
19840323	Dental surgeon censured
19840323	Vandals were at work...
19840323	President Nair  and PM Lee  on holiday
19840323	Immigrants, teenagers and phantoms fight it out
19840324	Gentle sounds  amid traffic bustle
19840324	New world for grads in R & D
19840324	Our man in E1 Salvador
19840324	Taiwan golf  pro  wins car
19840325	Secrets leak woman gets six months
19840325	Unethical!  says the watchdog  Business!  says the accused
19840325	Look what they've done to my song, Ma
19840326	Raja also condemns the culprit
19840326	Hart loses in native  state
19840326	Hendra to change tack?
19840326	Man who wants to be hotel king  Unsold retail space
19840327	BA braces  itself for  big claims
19840327	The man with something to say
19840327	There is life after 55
19840327	Focus on CPF  age limit and  legislation
19840327	What it should have been
19840327	The Indian 'invasion'
19840327	For  your eyes only
19840328	US-Japan trade talks collapse
19840328	'Now is not the time to raise CPF age limit'
19840328	Brunei pulls out as SEA Games host
19840328	Proposal for  two new  ministries
19840328	Live and learn
19840328	A taste of Kentucky
19840328	The goal that grew
19840328	Tragedy of money woes
19840329	Hotline on the aged sizzles
19840329	Uncle Charlie keeps  working  at 71
19840329	Our letter writers' favourite topics
19840329	Market setback
19840329	Pilot's strike  grounds  JAL  flights
19840329	PM returns
19840329	investment  in building  projects  drops sharply
19840329	SECTION THREE
19840330	Master list of super builders
19840330	Less emotion and more thought...
19840330	No sudden turn for the worse at 55
19840330	Big spending  cuts proposed  for the '80s
19840330	Cambodian culture lives on
19840330	When the princess came to dance ...
19840330	Star who runs 40 ninja-do schools
19840330	Of love and martial arts
19840331	They have opted to stay
19840331	Most callers  shun other  issues
19840331	Medisave  scheme  starts  tomorrow
19840331	Logo to mark 25 years of nationhood
19840331	Accessories that can land you in jail
19840331	For the Maoris of the Maoris
19840401	Is this a man of peace?
19840401	CPF: 1 in 3 men  will miss the boat
19840401	Fandi  to join United
19840402	Japanese business against  equal  rights
19840402	CPF plan needs more study: Dr Tan
19840402	Brock's GSP figures  are not as  bad as they sounded
19840402	Fandi couldn't stop laughing
19840402	Staking a fortune on peace
19840402	Macau artist has show here
19840402	From satire to escapism  and Zen
19840403	Moscow poised to fill M-E gap
19840403	More than 400 made use of the Hotline
19840403	Thanks For calling
19840403	Vanquished and  victors fall together
19840403	ST index drops 13 points
19840403	NUS willing to do a study
19840403	As many as  a score  may step down
19840403	Talks on joint Korean team for Olympics
19840403	Green fingers and real sharp eyes
19840403	Artists with make-do space
19840403	Documenting history ofi Chinese schools
19840404	A close shave
19840404	HUDC can charge maintenance and service fees
19840404	Many tears of Yu Tang Chun
19840405	Help us stop this crime
19840405	Airlines can't remit earnings
19840405	Mondale scores key New York win
19840405	The calypso revolution
19840405	Qing Ming is a  time for joy
19840405	SECTION THREE
19840406	Each one a  potential  killer
19840406	Brothers were kidnapped
19840406	Come down hard  on them — callers
19840406	Secret  document
19840406	Police continue to keep watch on block
19840406	New worlds'old attitudes
19840406	Uncanny pair of hosts
19840406	Of chivalry, ghostly antics and violence
19840407	PM, Barker to receive awards in Johor
19840407	'Help us or we'll die' plea
19840407	Some thoughtful ideas offered
19840407	Bicycle and chair crash down
19840407	Ch 12 for  all HDB  residents  now
19840407	Glass from  flat hurts  student
19840407	Take a peek at  Salute
19840408	What 10 cents will buy
19840408	'Brain drain' to Poly
19840409	CPF: All options  will be weighed
19840409	Live modern  and think  modern too,  residents told
19840409	Vietnam 'must  settle for less or  pay the price'
19840409	THE  SOLOISTS
19840409	Spotlight on the competitors
19840409	Test of reading skills
19840409	School faces an uncertain future
19840410	Wanted: More arts patrons
19840410	Window-box  murders:  Police seek  Singaporean
19840410	Bicycle shaft hits cleaner on head
19840410	PAP announces  four more candidates
19840410	Hot topic will get an airing
19840410	A quick guide to billiards and snooker
19840410	Battle on the green baize
19840410	Cookbook encourages  rice  meals
19840411	More –  stringent  alcohol  limit for  drivers  approved
19840411	MCA faces open revolt
