Date	Headline
19760101	DIESEL: GOVT ACTS
19760101	How Asean can beat Reds: Lee
19760101	Troops if  strike is  called
19760101	Police seek man's aid in $1.5m  fraud case
19760101	Dawe  quits  as  chief  of  ailing  Mosbert
19760101	Page 1 Miscellaneous Column 1
19760102	80 HOMELESS IN NEW YEAR FIRE  Mahjong
19760102	Elderly cripple killed in Tanjong Rhu blaze
19760102	Dragon Year may give trade a boost
19760102	The weather
19760102	Three tug hijackers  killed
19760103	GETTING SET FOR THE END OF THE MAO EPOCH
19760103	OTHER HIGHLIGHTS
19760103	IN TIMESCOPE
19760103	THE MAN WHO WILL TAKE OVER  FROM BRUCE LEE
19760103	OTHER HIGHLIGHTS
19760103	IN SPORTS NATION
19760103	HOODED  GANG AMBUSH
19760103	Why John has that top of world feeling...
19760103	Angola: US denial
19760103	Faculty fire
19760103	Page 1 Miscellaneous Column 1
19760104	Price of  rice  may drop  further later this  -year
19760104	Double blaze wipes out old shophouses
19760104	39 smugglers killed
19760104	Page 1 Miscellaneous Column 1
19760105	LATEST  Bomb blast at consulate
19760105	Page 1 Miscellaneous Column 1
19760106	SAF pilot missing in crash
19760106	E. German aid to Laos
19760106	180 held in raids
19760106	Escaped prisoner grabs girl of 3 as hostage
19760106	Razak  In  London clinic' report
19760106	Page 1 Miscellaneous Column 1
19760107	PLANE BLACKS OUT TAIWAN
19760107	Quitting of Dawe  buys  time for Mosbert
19760107	S'pore lose
19760107	SOARING HIGH  INTO NEW FILM CAREER
19760107	$250 mil job to reclaim land for hew airport
19760107	Ministry  bans  fashion  rock  opera
19760107	Page 1 Miscellaneous Column 1
19760108	EXTRA YEAR FOR THE BACKWARD
19760108	Dow Jones
19760108	Demos planned
19760108	4,000 IN MARA CAMPUS SIT-IN
19760108	Power failure traps 48 in lifts
19760108	Cod war hots up again
19760108	Jets collide
19760108	Court: Nixon  papers belong  to Govt
19760108	Page 1 Miscellaneous Column 1
19760109	909090
19760110	800 MILLION TEARDROPS  ...as China mourns Chou
19760110	Mao heads  funeral  committee
19760110	WORLD HAS LOST OUTSTANDING STATESMAN: LEE
19760110	IGP killed 'to cause China-Malaysia rift'
19760110	Defiant 800 go with no food, water
19760110	$120,000  KL bank  robbery
19760110	Ford: No change in Sino-US ties likely
19760110	Page 1 Miscellaneous Column 1
19760111	SURCHARGE  ON OLD CARS CUT
19760111	5,000 PAY  LAST  RESPECTS  AT  BANK
19760111	Palm oil threat
19760111	Mara  students  end  'sit-in'
19760111	Page 1 Miscellaneous Column 1
19760112	Vandals strike again: Two cars damaged
19760112	$400,000 Chou death windfall to punters
19760112	Small state cars  in  future
19760112	Angola: Offer to step down
19760112	Page 1 Miscellaneous Column 1
19760113	Marcos due on Jan. 27 for talks with Lee
19760113	Harun  case:  All 16 charges amended
19760113	Student feud killing
19760113	Gem of a surprise for two  schoolboys
19760113	PARACHUTE RAID NEAR LUANDA
19760113	Page 1 Miscellaneous Column 1
19760114	Razak back in London Clinic
19760114	Banks lower loan rates
19760114	Miki:  China  is  our  affair
19760114	LATEST
19760114	50 homeless in blaze
19760114	TUN RAZAK
19760114	Page 1 Miscellaneous Column 1
19760115	909090
19760116	THE GRIEF OF A NATION...
19760116	TUNKU: I  KNEW  I WOULD  NEVER  SEE HIM  AGAIN
19760116	Lee flies  into KL to pay  his last respects
19760116	TV, radio cut programmes
19760116	Banks closed
19760116	Dearer  petrol,  diesel
19760116	$100,000 grab
19760116	Page 1 Miscellaneous Column 1
19760117	Hussein pledges to fulfil Razak's wishes
19760117	Marcos,  Lee and  Kukrit  at  minisummit
19760117	A PEOPLE'S  FUNERAL
19760117	Gates shut as the crowd surges on..
19760117	Page 1 Miscellaneous Column 1
19760118	The last hours of Tun Razak
19760118	Aussie carries kavadi
19760118	New Premier  in excellent  health: Doctor
19760118	Asean: Pledge by Hussein
19760118	Lee and Raja for  talks in Bangkok
19760118	Page 1 Miscellaneous Column 1
19760119	Rush for treasure in the middle of Chinatown...
19760119	US-Israel accord on UN strategy
19760119	Page 1 Miscellaneous Column 1
19760120	Arms pledge to Egypt
19760120	Oporto bomb blasts
19760120	China's envoy
19760120	Camp hit by Red rockets
19760120	Page 1 Miscellaneous Column 1
19760121	Cheaper pork from  today
19760121	Arab shipping  company
19760121	Alert at  Tokyo  airport
19760121	Six hurt in  attack on  convoy
19760121	Dow Jones
19760121	Loan rate cut
19760121	China  junk  drifts  in with  six  aboard
19760121	LATEST  Angola: Warning by Russia
19760121	Page 1 Miscellaneous Column 1
19760122	'US and Russia both losers if no N-pact'
19760122	Dr Mahathir flies in
19760122	Raja and Hon return
19760122	Page 1 Miscellaneous Column 1
19760123	Round the world in an aluminium yacht...
19760123	Dow Jones
19760123	$120,000 heroin seized, 4 held
19760123	SWS sues Haw Par
19760123	Page 1 Miscellaneous Column 1
19760124	JACKIE AND ARI: A STORY THAT TELLS EVERYTHING
