Date	Headline
19660101	Untitled
19660101	The best of both worlds'
19660101	Lee: Our two  targets in the New Year
19660101	4 die in crash
19660101	A double purpose  in peace initiative
19660101	indon  Army  arrests  Chooi  Yip
19660101	Barisan  M.P.  quits,  hits out  at party
19660101	3 mil. Malayan  voters now
19660101	Ooi  quits  Labour  Party
19660102	NO NO NO—Moscow  Hanoi and Peking  snub LBJ offensive
19660102	THREE BAR ROAD TO PEACE
19660102	A thought for 1966
19660102	Cloth: Open door
19660102	Saved—by skirt
19660102	Jubilant skymen: We've finished them off
19660102	Plane horror
19660102	Dacko downed
19660102	HAPPY NEW YEAR!
19660102	Barisan expels Lim for 'stab in back'
19660102	It's the fastest
19660102	Yolanda: At last shell be  Mrs. Quinn
19660102	Think  survive
19660102	Chanceless Cowdrey hits 104
19660102	Kidd's treasure
19660103	Sihanouk  faces  revolt 'by  10,000'
19660103	Recovered  from  trash: Six radium  needles
19660104	Ghazali also going
19660104	Tengku for Lagos talks
19660104	$25,000  grab  outside  S'pore  bank
19660104	Marcos invited to Thailand
19660104	£1 million  fraud case  woman
19660104	More food but more mouths
19660104	Aidit 'a prisoner'
19660104	Thousands lose jobs in Marcos' austerity drive
19660104	Police open  fire to end  clash
19660105	The big  (prices)  leap  forward  for  Indons
19660105	No-smiles summit
19660105	Alps avalanche
19660105	Killed—a Mao man in Viet
19660105	Trapped  by net,  two die  at sea
19660105	'Soekarno not going'
19660106	Soldiers now care less
19660106	Tariff cut
19660106	Traders warned
19660106	TU be tough'- Lim
19660106	Infiltrators routed
19660106	De Gaulle replies
19660106	Tebedu  Chinese  ordered  to quit
19660106	Surprise call
19660106	Razak to  lead team to Lagos
19660106	Cabinet reshuffle
19660107	S'pore base at stake ?
19660107	Vietcong  terror  bombers  return to  Saigon
19660107	Moon holidays
19660107	Sock invites Sato
19660107	Rhodesia: Malaysia  to urge 'no arms'  solution
19660107	Border crossing for rites
19660107	Alliance out
19660107	RMAF  PLANE  CRASH:  PILOT  SAFE
19660107	Soviet seamen rescued
19660107	Buy buy buy  sets a record
19660108	Tengku  back  to  brief  Lagos  team
19660108	Fast to death
19660108	Gloucesters fly in to a wet reception
19660108	Barter trade denial
19660108	Two more MPs  quit Barisan
19660108	Aussie trade deficit
19660108	Army revolt  Santo  Domingo
19660109	TOTAL SUPPORT FOR BRITAIN
19660109	No sell-out—Heath's pledge
19660109	Tashkent joke over a button  and  success
19660109	The gin sling
19660109	Girls s-s-s-strike
19660109	Mum's £100 seat
19660109	Stolen: A home
19660109	Deadly Flying Tank  may join duty  in the Borneo jungle
19660109	For the nation
19660109	Off-day for the Duke
19660109	Big pay rises  for the varsity staff
19660109	QUOTE
19660109	Jones the Jet, Edrich put MCC on top
19660110	Jakarta peace feelers
19660110	Mr. Heath sums up the security situation
19660110	12 burned to death in fire
19660110	DETAINEE  BANI RESIGNS  FROM BARISAN
19660110	Tin talks may boost prices
19660111	Razak:  We'll  back  use of  force  if...
19660111	Labour Party quits the Front
19660111	TROOPS CALLED  OUT TO STOP  STUDENTS
19660111	New tourist chief
19660112	Nanda's pledge
19660112	Dead hero Shastri is home
19660112	'A great loss to all who cherish peace'
19660113	Chou: 'Shocked to learn of death1
19660113	Doris Day  sues  airline for 5450,000
19660113	Thai denial
19660113	Israeli trader  expelled
19660113	Lee for Ghana
19660114	Firing  squad  death  for  Chinese  trader
19660114	PP's Poly plan
19660114	A $30 mil question
19660115	Troops pull-out hint
19660115	Girl held in gang swoop
19660115	'Action' threat by bank men
19660115	Four die,  21 hurt  in bombing  mistake
19660115	SOS for food
19660115	$12,000 Tanglin  Club payroll grabbed
19660116	It was in the gallery that hearts beat high
19660116	Coming of age
19660116	WHY I'M NOT CASTING
19660116	Caesarean rhino
19660116	Indira sure of the Premiership
19660116	SOEKARNO OFFERS TO RESIGN
19660116	Long pay-off
19660116	A queen's party
19660116	Tougher sanctions: 'Smith out in 6 months'
19660117	Equal  pay:  Govt fixes date
19660117	Rusk for USAF
19660117	Pipeline blaze
19660117	2 drivers killed at rally
19660117	'Do not import wives' Sock told
19660117	Bad day for the Vietcong
19660118	Tension mounts
19660118	Barbara is back after 10 years—
19660118	Josey returns
19660118	Peace talks
19660118	Ceasefire in Vietnam
19660118	Bukit Merah goes to  polls today
19660119	Students meet Sock
19660119	Razak: Wilson doesn't aim at puiiout of troops
19660119	8-TO-3 ODDS  ON INDIRA  WINNING
19660119	Flood traffic  chaos  in Kuala  Lumpur
19660120	'Govt- in- exile' trio freed
19660120	Rent de-control 'in stages'
19660120	Menzies  resigns  today
19660120	Viet defections
19660120	$16,000  pay  grab by  armed thugs
19660121	The conditions for peace
19660121	Plea by  Razak  for race  goodwill
19660121	Indira: Peking keeps quiet
19660121	Last-minute shopping and going home rush—and taximen work the big fleece
19660121	CRACKERS  BURN  THE EYE OF A YOUTH
19660121	Menzies  retires:  Holt is  new  leader
19660122	Relations soon
19660122	Manila ties: Govt's hope
19660122	A brave blind girl who has no fear of the dark
19660122	Re-union raid
19660122	Search for  gang with  axes
19660123	TENGKU ATTACKS WORK PERMITS
19660123	Tun Lim will  be our  man  in Rome
19660123	SELAMAT  HARI  RAYA
19660123	Nudist capers
19660125	Tan: We can ship it all
19660125	Worker hurt after two explosions
19660125	Ranger killed
19660125	Two blasts
19660125	President Marcos lists his plan of action
19660125	JOHNSON  TO  STEP UP  STOCKPILE  SALES
19660125	P.M. sworn in
19660125	Floods  stop  traffic  on East  Coast
19660126	Floods: Bridge closed
19660126	Cheers for Jugah after riots
19660126	All quiet again
19660126	47 dead in Viet IT air crash
19660126	Just fancy that . •.
19660126	Tin: Price up on  shortage
19660126	Who is boss? Confusion in Govt departments
19660126	BURGLARS  FOILED  IN RAID  , ON  -CINEMA
19660126	Aldo Moro told to form govt
19660126	Stock  market  tax .  evasion  scandal
19660128	3 steps to Kuching peace
19660128	Bombings  again  in next  few days
19660128	Woman golfer wins suit
19660128	Six die  in  flooded  river  mishap
19660129	Viets  are  ordered:  Avoid  battles
19660129	When a kiss is not a kiss
19660129	Tengku says it again: We won't hit back...
19660129	Just fancy that...
19660129	China rice for Jakarta
19660130	OH,OH SEVEN PHOTO NEWS
19660130	WARHAWKS OUT IN HANOI, TOO
19660130	Chamber denies China trip plan
19660130	Envoy at palace
19660130	Walker  says it again: We stay with you
19660130	NEXUS PLEXUS  AND NOW  SEXUS
19660130	Mr. A is  mum on  $ 1,890 m. question
19660130	Aussies (333 for 3) take fine revenge
19660130	Nude scandal
19660130	Chinese opera for Margaret
19660130	The flying fish
19660130	Princess Meg to wed commoner
19660131	Ho's men  in action  against U.S. troops
19660131	Ho's men  in action  against U.S. troops  IN THE STORE ROOM OF THIS NEW SUBURBAN CORNER TERRACE HOUSE IN SINGAPORE..
19660131	'All lies, lies'
19660131	Prince in Sydney
19660131	Police dig up body of a man from Kuala Lumpur
19660131	10 families evacuated
19660131	Johnson studies  Pope's plan for  peace
19660201	US resumes bombing
19660201	Razak my  heir....
19660201	Air strike carrier
19660201	Nuclear tests: U.S. ready
19660201	8,000-MILE  TRIP  TO COMFORT  WIFE
19660201	j Worst snowfall in 44 years
19660201	Two break from jail
19660201	Consider it carefully, Tengku urges U.S.
19660201	Ramani back
19660201	Thai team due for border  war talks
19660201	Healey in Australia
19660201	Dr. Lee  opens  way  for split  with  unions
19660202	Day 2 of the bombings
19660202	MISCHIEVOUS, SAYS RAZAK
19660202	NO PULL-OUT FROM S-E ASIA ASSURANCE
19660202	Manila report 'speculation'
19660202	Cold wave kills 40
19660202	Funds for U.N.
19660202	MAJOR'S ERROR STARTS A RIOT
19660202	A hoax delays Queen's plane
19660202	Bus mishap: 2 die
19660202	More World Bank  aid  likely
19660203	All hope dims for U.N. Vietnam debate
19660203	Crisis news clamp
19660203	A shadow  Cabinet  formed in  Rhodesia
19660203	$10m in a Swiss bank? That's a lie, says Mentri
19660203	SPECIAL BRANCH HOLDS UP THE UTUSAN
19660203	Few more kinks, says Manila
19660203	SUHARTO  NAMES  CRUSH  MALAYSIA  LEADERS
19660203	Schools closed
19660203	Thai leader in for border  talks
19660204	Vietnam: The big push
19660204	Malaysia's help  great comfort  says Dawee
19660204	MR. CHIN  SAYS WO'  TO DAP
19660204	Hunger strike
19660204	Essa in orbit
19660204	Red arsenal blown up
19660204	Just fancy that...
19660204	Killer storm
19660204	Healey  cuts  short  his  tour
19660204	Fist fights at varsity
19660204	Manila vis.it
19660205	Healey  flies in for talks with  Tengku
19660205	First moon bleeps
19660205	49 die in escape bid
19660205	Yellow snow in Russia
19660205	Soviet nuclear 'No' to Nasser
19660205	$6 million up
19660205	Indons storm Mao's embassy
19660205	Now, a  onefront  move  by four parties
19660205	28,000 in now British force
19660205	Boeing  with  126  aboard  missing
19660205	The pop suits nobody wants
19660206	THE FIRST MOON PICTURE
19660206	Confident America plans lunar shot
19660207	A 21-gun vIP  welcome for  President Park today
19660207	Malaysian dispute  Talks bid by Indons
19660207	Luna 9  ends  historic  moon  mission
19660207	8 DIE IN  STAMPEDE  AFTER  INDIRA  MEETING
19660207	Kong Lc men in new offensive
19660207	Ministers held
19660207	Suez Canal earns £90m. a year
19660207	Nasser's editor in Delhi
19660207	Champion dog
19660207	Trinidad visit
19660207	Prices fall  on news of  U.S. aid
19660207	' Aloha' and 'go  home' as LBJ  lands
19660208	Park is given  a red carpet  welcome
19660208	Tengku  sees 'gradual end' to confrontation
19660208	Lee sends  greetings
19660208	Bombing protest
19660208	Airliner missing with 36 aboard
19660208	Aidit
19660209	Full ties with Manila in '2 or 3 clays'
19660209	'A symbol of our double victory'
19660209	Greetings  from  Manila
19660209	Police: No truth in  rumours  of racial clashes
19660209	East German guards flee
19660209	Money practice
19660209	Blonde aged 20 missing since Friday
19660209	ACKNOWLEDGMENTS
19660209	IN MEMORIAM
19660209	ANNOUNCEMENTS
19660209	Manila And Jakarta
19660209	(astro Hits Out
19660209	Flood Relief
19660209	Nuclear safety  inside a mountain
19660209	Education for non-citizens
19660209	Untitled
19660209	Hidden peril  in the bombs on  Vietnam
19660211	Silent Manila  waits for Indon views
19660211	Humphrey in Saigon
19660211	Chin Siong on 'hunger strike' claims his father
19660211	PRESIDENT  PARK  STARTS  BANGKOK  VISIT
19660211	Coloured men to fix rents
19660211	Firemen in rescue drama
19660211	Floods in South Sumatra
19660211	Soviet  Sam  downs  U.S. plane
19660212	England  312  for five  after  two  slumps
19660212	Ramos: Let us wait
19660212	Humphrey: Don't  put time limit on victory
19660212	100th birthday for twins
