Date	Headline
19870101	1.9% growth for 1986
19870101	Govt rejects Time's appeal to lift restriction on sale
19870101	Countdown begins for  Smoke-Free Week
19870101	OUB: $28m involved
19870101	When the crabs are fat
19870102	Feedback Unit wants  views of professionals
19870103	$ 178m boost for exports to US
19870103	First-day jitters ... of parents
19870103	Sports stars taking part in walk to launch Smoke-Free Week
19870103	Dr Hu: Govt may let private money men handle part of reserves
19870103	Language of dilemma
19870104	Bunny gets the boot as Rabbit Year approaches
19870104	Bar and Bench  hope for a bright new era
19870104	TODAY'S  TELEVISION  CHOICE
19870104	Tea, coffee or despair
19870105	Feedback on investment
19870105	Yes, and these five have potential
19870105	Can Singapore girls measure up to world beauty ideals?
19870105	Bunnies spell trouble for New Year reveller
19870105	How doctors can help smokers quit
19870105	Suharto  may make  trip to  S'pore
19870105	Taiwan, hit by US  import curbs.  to diversify its  export markets
19870105	What Koh learned at Sagamihara
19870106	Golden taxi sign for the top cabbies
19870106	Sevens Fiesta
19870106	The more, the richer
19870106	Meridien may  find their footing tonight
19870106	New rules to help standardise play
19870106	More events for youths
19870106	Koreans to show their class
19870106	Travenol triumph, thanks to Nasir
19870106	Peace to call our own
19870106	Has humanity become senile?
19870106	'An eye for an eye makes the whole world blind'
19870107	Deep slash in Jakarta Budget
19870107	Sniff, sniff — lament of durian sellers
19870107	NWC 'not likely  to suggest  wage standstill this year'
19870108	3 nabbed and $5m worth of traveller's cheques seized
19870108	PM makes it clear polygamy is out
19870108	Boon Heng  clarifies  that wage  standstill  report
19870108	French effervescence
19870109	Asean set for new thrust
19870109	Tobacco industry  still expanding  uncheckedÂ—WHO
19870109	ST index up 12.13 points
19870109	Pictures of contemplation
19870110	4-6% growth set as target
19870110	Demos: Deng's dilemma
19870110	A scary picture and story
19870110	Bucks, sweat and toil
19870110	Bangkok's celibate governor
19870110	ST Index up 20 pts
19870110	Rubber house debts unpaid
19870110	Last-ditch efforts fail
19870110	34 smokers with a special vow
19870110	A limit to what  state can do for the aged, Tokyo warns
19870110	Search for a new path
19870110	Strands of life woven into tapestry of words
19870111	Schools to get more leeway in bid for quality
19870111	Futuristic heroes muscle in on kids
19870112	War on smoking will continue
19870112	Woman dies and two children hurt in accident
19870112	Marine in spy probe
19870112	Car with boy inside driven off  by thief
19870112	Nobel laureate brings science to the people
19870113	Public sector wages held
19870113	ST Index  soars  25 points
19870113	A receipt for your fare, sir
19870113	All I have to do is dream
19870113	Taking a cue from Rambo
19870114	House likely to pass Copyright  Bill at first sitting of year
19870114	Govt giving new incentives for innovation by  local companies
19870114	Passengers at Changi airport hit 10m mark
