Date	Headline
19780101	Singapore man can work miracles...
19780101	71 Asean trade  preference items in force today
19780101	A HAPPY NEW  YEAR-WE HOPE...
19780101	Specials on the past, present and future
19780101	STAMP OUT  THE CANCER:  HUSSEIN
19780102	Thailand  won't let  border  row to  hot up
19780102	Super Level wins Governor's Cup
19780102	LATEST  Carter has talks with  Desai
19780103	Jakarta  protests:  New  police  warning
19780103	Dangers of a  new  charter —by Lee
19780103	Emergency landing
19780103	LATEST Very suspicious, says air official
19780104	Ban on 'hostile'  newsmen
19780104	Dow Jones
19780105	Women tops list of 'most wanted' JRA terrorists
19780105	Fusako  the  terrible
19780105	Jakarta army officers get a secret briefing
19780106	DOUBTS, BUT $ FLIES HIGH
19780106	Reds kill 2 policemen
19780106	Viet call to SE-A
19780106	Thais: We stay out of this...
19780106	7 army  men  die in  crash
19780107	WITTY GANGSTERS THAT EVEN THE MAFIA FEAR
19780107	WORLD CUP MEN TO WATCH
19780107	Deadly connection
19780107	Asean Special...
19780107	STORY OF LAT: CAPTURING MALAYSIAN LIFE
19780107	Teaching English without tears
19780107	Improving the i/c
19780107	Sports highlights
19780107	Dr Goh for Thailand
19780107	Kriangsak to visit Asean countries
19780108	Law catches up with 150km/h youth
19780108	Vietnam troops are now on the run, claims Cambodia
19780108	DIRTY FOOD AT SUPERMARTS...
19780108	Outbreak of flu hits S'pore
19780108	No funeral service for a man with billions...
19780108	KL ruling on smallpox
19780108	Finding places for 14,000 drug addicts...
19780109	Drought  causes  $175 mil  padi loss
19780109	Concorde move natural: MP
19780109	2 sections
19780109	LATEST  Israel's 'no' to new villages
19780110	Wet welcome for Wilsons
19780110	Brezhnev ill again
19780111	S'pore in  debt  of Wilson says Lee
19780112	The weather
19780112	Flu outbreak to last a month
19780113	2 sections
19780113	The weather
19780114	IN-DEPTH STUDY OF DRUG ADDICTS IN S'PORE
19780114	A GENIUS WHO LIVES IN FEAR
19780114	Advice on babies
19780114	THE 20 ARTISTS ART TEACHER RITA CREATED
19780114	My four killer ladies—by MacNee
19780114	M-Cup tickets
19780114	Abductors held
19780114	The weather
19780114	LATEST  Terrorist blast: Two killed
19780115	Comfort's 1  1'400 new taxis will ease the rush
19780115	Widow  loses  $9,600  CPF  claim
19780115	HOW TO GET THE BEST 69—by RAJA
19780115	Smallpox certs ruling lifted
19780115	WINNING SMILES
19780115	Absolutely no hope for pact, says sad Sadat
19780115	Lee leaves for talks in the US
19780115	Four killed in ambush
19780115	Execution call
19780115	Five crushed to death
19780115	Camera's 'brain' makes picture taking simple
19780116	Good place  to invest in:  Wilson
19780116	Barre to visit China
19780116	Malaysia  elections  this year.  Umno official
19780116	LATEST  Vance happy with accord
19780117	Dow Jones
19780117	Sadat cancels all his dates
19780118	Direct polls postponed
19780118	Blast  kills  fitter
19780118	S'pores diesel  project is on
19780118	The weather
19780118	Sadat ready  to act 'at  short notice'
19780119	Bandung tension...
19780119	The weather
19780119	Dow Jones
19780120	Dow Jones
19780120	The weather
19780121	The new might of the Rising Sun...
19780121	Special—for the working mums
19780121	The Goebbels diary
19780121	M-Cup kick-off
19780121	What is your boss really thinking?
19780121	Hashim Hosni, new star in the making
19780121	The world's wealthiest firm...
19780121	Lee back from New York
19780121	Cup match: No 'live' TV
19780122	Li Lan  hangs up her sword for love
19780122	FIERCE FIGHTING  ALONG THE  VIET BORDER
19780122	Fancy that
19780122	LATEST  Begin is  stalling:  Sadat
19780122	How to choose right perfume for the woman in your life...
19780122	Four big looks in dress styles for the festive season
19780123	Two youths  killed by  train
19780123	S'pore beat Kedah
19780123	The weather
19780123	Jakarta  arrests more  students
19780124	Ex-Ben chairman faces 5 charges
19780124	'USELESS'  TO  RESUME TALKS NOW
19780124	Rehabilitation wave in China
19780124	Thai PM's Asean swing
19780125	S'pore cholera infected
19780126	All is  well says  Malik
19780126	Dow Jones
19780126	20 hurt in pub blast
19780127	Spyros again
19780128	Begins tomorrow, The Secret Life of Charlie Chaplin
19780128	Little bean that could end famines
19780128	Do you bite your nails when you have a problem?
19780128	$22 billion a year just to entertain
19780128	New sports column
19780128	Other highlights...
19780128	Asean envoys briefed
19780128	Dow Jones
19780129	Tribute  to  a tramp  called  Charlie
19780129	Bionic talk  and the young addicts of TV
19780129	MORE PUNCH ADDED TO DRUGS FIGHT
19780129	2 sections
19780129	Lee and Raja for C'wealth meeting
19780129	Man bites dog...
19780129	SIMPLE SECRET FOR A LIFE OF 120 YEARS...
19780129	Red killed after grenade attack in school
19780129	Kamel blames Israel
19780130	Night club  drama  after  holdup
19780130	13 die in hotel blaze
19780130	A HAT-TRICK BY PIGGOTT
19780131	Shell is to  build  $330m plant
19780131	Envoy's passport held
19780131	Dow Jones
19780201	$2 MILLION CARTIER  GEMS MISSING
19780201	Dow Jones
19780201	Raja on  future  links  with  Vietnam
19780202	Too high  funeral  cost
19780202	Beirut blast: Three killed
19780202	Dow Jones
19780202	2 sections
19780203	3 section
19780203	Fill up tank call
19780203	Mochtar denial: Dharsono affair's new turn
19780203	Dow Jones
19780203	No accord on Sinai pullout?
19780204	What the Year of  the Horse  will bring to you
19780204	Meet the men behind the Muppets
19780204	It's five for S'pore tomorrow
19780204	Women's new role
19780204	How to tell a lie—successfully
19780204	Dealing with first offenders
19780204	Life sentence for hijackers: Bill
19780204	S'pore,  US  yes to  textile  pact
19780204	Dow Jones
19780204	Sweden has it too...
19780205	Police hunt No. One...  LAWYER IS MISSING WITH $150,000 OF CLIENT'S MONEY
19780205	Police hunt No. Two...
19780205	Malaysian tipped to replace Dharsono
19780205	Woman in the life of Bruce Lee...
19780205	$150,000  ANG  POW FOR  A WIFE
19780205	Vajpayee to visit Pak
19780205	Dubai forces on alert
19780205	The world's most famous frog...
19780205	IT'S THE BIG GOODIES RUSH  London corner
19780206	55,000  WATCH  S'PORE BEAT  PERAK
19780207	Phnom  Penh spurns  Viet peace  offer
19780207	Lee: Things should go well
19780207	HAPPY  LUNAR  NEW  YEAR
19780207	Soviet war games
19780207	Family of 9 killed
19780209	SOUTH  AFRICA  TO PUNISH  JOBLESS  BLACKS
19780209	Danger truck missing
19780209	Dow Jones
19780209	Shooting at night  club:  Man hurt
19780209	Quotas on  cars
19780209	Strike threat by West Malaysia stableboys
19780209	Less poppy in Burma
19780209	'SYRIAN RAID REPELLED'
19780210	Ethiopia drafts women militia
19780211	'A CHANGE WE MUST MAKE'
19780211	Jobles  shock for Aussies
19780211	LATEST  Sadat to meet Peres
19780212	LEE'S IDEAL SINGAPOREAN...
19780212	Lanka visit
19780212	Missing star:  Hunt on in Singapore
19780212	Singapore held
19780212	LEE LEAVES FOR 12-NATION TALKS
19780213	BOMB ROCKS TALKS HOTEL
19780213	Super Level (Khoo) does it again
19780213	Lee: Start primary school at 5
19780213	Ship sinks: 50 drowned
19780213	Fraser: We'll retain barriers
19780214	NEW MOVE ON SECURITY
19780214	Economic  zones
19780214	Bomb falls on village
19780214	Anarchist cell  planted Hilton bomb?
19780214	Dow Jones
19780214	Bomb Jitters in Sydney
19780215	50 missing in  storm
19780215	Crime falls
19780215	TERRORIST  THREAT  TO KILL  ME:  DESAI
19780215	Lawyer on  $200,000  bail
19780215	Troops  guard  leaders  at  resort
19780215	Ethiopia threat to cut ties
19780217	SUMMIT ACTS ON LEE PLAN
19780217	Barriers: PM warns Aussies
19780217	Young: Pact may lead to civil war
19780217	The new champ
19780217	Marcos troops rescue 25 Red hostages
19780217	Privy Council 'no' to Harun
19780217	Dow Jones
19780218	Moonlighters: Why two jobs are better than one
19780218	Learning how to win an election
19780218	Soccer superstar?
19780218	My tragic Misha the princess who died for love
19780218	Too many doctors
19780218	What's a kiss?
19780218	The zoo goer
19780218	NO BIG TRADE PUSH UNTIL...
19780218	Harun to return next week?
19780218	Kriangsak starts Asean visit
19780218	LATEST Blast shatter airline office
19780219	Chiang may be our Bonn man
19780219	Hotel blaze death
19780219	2 sections
19780219	Threat to kill hostages
19780219	Faith in S'pore as base for oil probe activities
19780219	Reviewing growth prospects...
19780220	Threat to kidnap Datuk Hussein
19780220	Shipping pages
19780220	Mourners at funeral call for revenge
19780220	Request to be considered
19780220	It's a scoreless draw with Penang
19780220	Israelis invade south Lebanon
